molid,identifiere,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TWC,SRW01,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,MPC01,MPC02,MPC03,MPC04,MPC05,MPC06,MPC07,MPC08,MPC09,MPC10,piPC01,piPC02,piPC03,piPC04,piPC05,piPC06,piPC07,piPC08,piPC09,piPC10,TPC,piID,PCR,PCD,CID,BID
553,C12H16O2,14.0,4.1429999999999998,4.8899999999999997,5.6660000000000004,6.431,7.2089999999999996,7.9779999999999998,8.7560000000000002,9.5280000000000005,10.305999999999999,92.906999999999996,14.0,28.0,0.0,96.0,0.0,388.0,0.0,1672.0,0.0,7408.0,14.0,17.0,18.0,17.0,18.0,14.0,14.0,12.0,10.0,8.0,2.944,3.3500000000000001,3.6829999999999998,3.944,4.3300000000000001,3.883,3.9620000000000002,4.0179999999999998,4.0949999999999998,4.202,42.563000000000002,55.856999999999999,1.3120000000000001,13.292999999999999,27.366,14.295999999999999
554,C17H16O2,20.0,4.4889999999999999,5.2519999999999998,6.0380000000000003,6.8120000000000003,7.5999999999999996,8.3780000000000001,9.1660000000000004,9.9459999999999997,10.734,107.41500000000001,19.0,40.0,0.0,136.0,0.0,550.0,0.0,2384.0,0.0,10660.0,20.0,24.0,27.0,30.0,34.0,26.0,25.0,24.0,24.0,22.0,3.367,3.8290000000000002,4.2839999999999998,4.6980000000000004,5.1600000000000001,4.8869999999999996,5.0789999999999997,5.2000000000000002,5.3979999999999997,5.29,70.051000000000002,108.73399999999999,1.552,38.683999999999997,38.408000000000001,19.224
555,C9H10O2,11.0,3.8500000000000001,4.5750000000000002,5.3230000000000004,6.0709999999999997,6.8319999999999999,7.5880000000000001,8.3550000000000004,9.1150000000000002,9.8840000000000003,83.593000000000004,11.0,22.0,0.0,70.0,0.0,268.0,0.0,1118.0,0.0,4872.0,11.0,12.0,13.0,14.0,15.0,10.0,8.0,6.0,4.0,2.0,2.7730000000000001,3.1139999999999999,3.4889999999999999,3.8839999999999999,4.29,3.774,3.7389999999999999,3.6840000000000002,3.5960000000000001,3.4460000000000002,33.418999999999997,46.787999999999997,1.3999999999999999,13.369,21.707000000000001,11.369999999999999
556,C13H12O3,17.0,4.3440000000000003,5.1299999999999999,5.9320000000000004,6.7300000000000004,7.5350000000000001,8.3360000000000003,9.1419999999999995,9.9440000000000008,10.750999999999999,100.845,16.0,34.0,0.0,118.0,10.0,484.0,84.0,2134.0,540.0,9754.0,17.0,21.0,25.0,28.0,26.0,22.0,20.0,20.0,20.0,20.0,3.1989999999999998,3.6829999999999998,4.1609999999999996,4.5869999999999997,4.7169999999999996,4.5129999999999999,4.343,4.5049999999999999,4.766,5.1239999999999997,56.420999999999999,80.504999999999995,1.427,24.084,32.292999999999999,16.280000000000001
557,C15H14O3,19.0,4.4660000000000002,5.2629999999999999,6.0800000000000001,6.8890000000000002,7.71,8.5229999999999997,9.3460000000000001,10.16,10.984999999999999,106.422,18.0,38.0,0.0,134.0,0.0,572.0,0.0,2654.0,0.0,12808.0,19.0,24.0,29.0,33.0,35.0,27.0,26.0,26.0,25.0,25.0,3.2959999999999998,3.8069999999999999,4.2969999999999997,4.7409999999999997,5.1299999999999999,4.8129999999999997,4.8799999999999999,4.8899999999999997,4.9900000000000002,5.3029999999999999,65.539000000000001,97.652000000000001,1.49,32.113999999999997,36.262,18.260999999999999
558,C8H8O3,11.0,3.8919999999999999,4.6150000000000002,5.3890000000000002,6.1379999999999999,6.915,7.6740000000000004,8.4499999999999993,9.2140000000000004,9.9900000000000002,84.277000000000001,11.0,22.0,0.0,74.0,0.0,292.0,0.0,1234.0,0.0,5402.0,11.0,13.0,13.0,14.0,16.0,10.0,8.0,6.0,4.0,0.0,2.7730000000000001,3.1989999999999998,3.4889999999999999,3.8839999999999999,4.343,3.8410000000000002,3.8410000000000002,3.8410000000000002,3.8410000000000002,0.0,32.454999999999998,44.049999999999997,1.357,11.596,21.538,11.388999999999999
559,C8H8O,9.0,3.6640000000000001,4.3940000000000001,5.1529999999999996,5.9050000000000002,6.673,7.431,8.2010000000000005,8.9589999999999996,9.7300000000000004,78.109999999999999,9.0,18.0,0.0,58.0,0.0,228.0,0.0,978.0,0.0,4358.0,9.0,10.0,11.0,12.0,12.0,6.0,4.0,2.0,0.0,0.0,2.6389999999999998,3.02,3.4260000000000002,3.8839999999999999,4.2830000000000004,3.6840000000000002,3.5960000000000001,3.4460000000000002,0.0,0.0,25.969000000000001,36.978000000000002,1.4239999999999999,11.009,17.701000000000001,9.4920000000000009
560,C10H14O2,12.0,3.9700000000000002,4.7270000000000003,5.5090000000000003,6.2859999999999996,7.0759999999999996,7.8570000000000002,8.6489999999999991,9.4329999999999998,10.225,87.733999999999995,12.0,24.0,0.0,80.0,0.0,324.0,0.0,1416.0,0.0,6404.0,12.0,14.0,16.0,17.0,18.0,12.0,10.0,8.0,4.0,0.0,2.7730000000000001,3.157,3.548,3.944,4.3620000000000001,3.8879999999999999,3.911,3.944,3.4460000000000002,0.0,34.710999999999999,44.972999999999999,1.296,10.262,23.541,12.378
561,C10H10O,11.0,3.8919999999999999,4.6150000000000002,5.3890000000000002,6.1379999999999999,6.915,7.6740000000000004,8.4499999999999993,9.2140000000000004,9.9900000000000002,84.277000000000001,11.0,22.0,0.0,74.0,0.0,292.0,0.0,1234.0,0.0,5402.0,11.0,13.0,13.0,14.0,16.0,10.0,8.0,6.0,4.0,0.0,2.8330000000000002,3.2770000000000001,3.6829999999999998,4.0800000000000001,4.577,4.343,4.5229999999999997,4.5229999999999997,4.5229999999999997,0.0,32.454999999999998,47.362000000000002,1.4590000000000001,14.907,21.538,11.388999999999999
562,C12H18O,13.0,4.1109999999999998,4.8600000000000003,5.6799999999999997,6.4500000000000002,7.2720000000000002,8.0489999999999995,8.8689999999999998,9.6500000000000004,10.468,91.409999999999997,13.0,26.0,0.0,94.0,0.0,404.0,0.0,1838.0,0.0,8556.0,13.0,17.0,17.0,16.0,19.0,14.0,12.0,10.0,8.0,2.0,2.8330000000000002,3.2770000000000001,3.577,3.9039999999999999,4.3559999999999999,3.903,3.9329999999999998,3.976,4.0380000000000003,2.7839999999999998,38.215000000000003,49.582000000000001,1.2969999999999999,11.366,25.297000000000001,13.346
563,C9H12O,10.0,3.7610000000000001,4.4889999999999999,5.242,5.9939999999999998,6.758,7.5179999999999998,8.2859999999999996,9.048,9.8170000000000002,80.912999999999997,10.0,20.0,0.0,64.0,0.0,248.0,0.0,1048.0,0.0,4620.0,10.0,11.0,12.0,13.0,14.0,8.0,6.0,4.0,2.0,0.0,2.6389999999999998,3.02,3.4260000000000002,3.8420000000000001,4.2619999999999996,3.6259999999999999,3.4980000000000002,3.27,2.7839999999999998,0.0,29.646000000000001,40.368000000000002,1.3620000000000001,10.722,19.704999999999998,10.423999999999999
564,C9H10O,10.0,3.8069999999999999,4.5750000000000002,5.3609999999999998,6.1509999999999998,6.944,7.7380000000000004,8.532,9.327,10.122,82.555999999999997,10.0,20.0,0.0,68.0,0.0,284.0,0.0,1284.0,0.0,6020.0,10.0,12.0,14.0,14.0,14.0,8.0,6.0,2.0,0.0,0.0,2.7080000000000002,3.1139999999999999,3.577,3.9729999999999999,4.3719999999999999,3.911,3.944,3.4460000000000002,0.0,0.0,28.329000000000001,39.042999999999999,1.3779999999999999,10.715,19.527000000000001,10.476000000000001
565,C9H10O,10.0,3.7610000000000001,4.4889999999999999,5.242,5.9939999999999998,6.758,7.5179999999999998,8.2859999999999996,9.048,9.8170000000000002,80.912999999999997,10.0,20.0,0.0,64.0,0.0,248.0,0.0,1048.0,0.0,4620.0,10.0,11.0,12.0,13.0,14.0,8.0,6.0,4.0,2.0,0.0,2.7080000000000002,3.0680000000000001,3.4580000000000002,3.863,4.3029999999999999,3.7389999999999999,3.6840000000000002,3.5960000000000001,3.4460000000000002,0.0,29.646000000000001,41.866,1.4119999999999999,12.218999999999999,19.704999999999998,10.423999999999999
566,C11H16O2,13.0,4.0780000000000003,4.875,5.6870000000000003,6.5030000000000001,7.3230000000000004,8.1440000000000001,8.9670000000000005,9.7889999999999997,10.613,91.978999999999999,13.0,26.0,0.0,90.0,0.0,386.0,0.0,1802.0,0.0,8746.0,13.0,16.0,20.0,21.0,20.0,14.0,12.0,8.0,4.0,0.0,2.8330000000000002,3.2389999999999999,3.6829999999999998,4.0629999999999997,4.4450000000000003,4.0759999999999996,4.1760000000000002,3.944,3.4460000000000002,0.0,36.731999999999999,46.905000000000001,1.2769999999999999,10.173,25.359999999999999,13.382
567,C9H10O2,11.0,3.8919999999999999,4.6150000000000002,5.3890000000000002,6.1379999999999999,6.915,7.6740000000000004,8.4499999999999993,9.2140000000000004,9.9900000000000002,84.277000000000001,11.0,22.0,0.0,74.0,0.0,292.0,0.0,1234.0,0.0,5402.0,11.0,13.0,13.0,14.0,16.0,10.0,8.0,6.0,4.0,0.0,2.7730000000000001,3.1989999999999998,3.4889999999999999,3.8839999999999999,4.343,3.8410000000000002,3.8410000000000002,3.8410000000000002,3.8410000000000002,0.0,32.454999999999998,44.049999999999997,1.357,11.596,21.538,11.388999999999999
568,C11H14O2,13.0,4.0430000000000001,4.7619999999999996,5.5250000000000004,6.2629999999999999,7.0309999999999997,7.7779999999999996,8.5470000000000006,9.2989999999999995,10.068,89.316999999999993,13.0,26.0,0.0,86.0,0.0,332.0,0.0,1374.0,0.0,5896.0,13.0,15.0,15.0,16.0,17.0,12.0,12.0,10.0,8.0,6.0,2.8900000000000001,3.2770000000000001,3.548,3.9239999999999999,4.3170000000000002,3.774,3.8410000000000002,3.8410000000000002,3.8410000000000002,3.8410000000000002,40.188000000000002,53.935000000000002,1.3420000000000001,13.747,25.541,13.304
569,C13H18O2,15.0,4.2050000000000001,4.9630000000000001,5.7530000000000001,6.532,7.3280000000000003,8.1170000000000009,8.9160000000000004,9.7089999999999996,10.509,96.031999999999996,15.0,30.0,0.0,102.0,0.0,414.0,0.0,1814.0,0.0,8270.0,15.0,18.0,20.0,21.0,22.0,17.0,16.0,12.0,10.0,8.0,2.996,3.3839999999999999,3.7320000000000002,4.0800000000000001,4.4509999999999996,4.0890000000000004,4.2009999999999996,3.9900000000000002,4.0570000000000004,4.1500000000000004,45.579999999999998,60.183999999999997,1.3200000000000001,14.603999999999999,29.349,15.292
570,C13H18O2,15.0,4.234,5.0039999999999996,5.8019999999999996,6.5940000000000003,7.3940000000000001,8.1929999999999996,8.9949999999999992,9.7949999999999999,10.598000000000001,96.609999999999999,15.0,30.0,0.0,106.0,0.0,444.0,0.0,1986.0,0.0,9170.0,15.0,19.0,21.0,20.0,22.0,18.0,16.0,12.0,10.0,8.0,2.996,3.4180000000000001,3.778,4.0449999999999999,4.4509999999999996,4.1059999999999999,4.2160000000000002,4.0179999999999998,4.0949999999999998,4.202,44.587000000000003,57.770000000000003,1.296,13.183999999999999,29.184000000000001,15.300000000000001
571,C14H20O2,16.0,4.2629999999999999,4.9900000000000002,5.7709999999999999,6.5119999999999996,7.2949999999999999,8.0410000000000004,8.8239999999999998,9.5730000000000004,10.355,97.623000000000005,16.0,32.0,0.0,108.0,0.0,422.0,0.0,1764.0,0.0,7632.0,16.0,19.0,19.0,21.0,20.0,15.0,15.0,14.0,14.0,12.0,3.0449999999999999,3.4180000000000001,3.6829999999999998,4.0540000000000003,4.3559999999999999,3.8410000000000002,3.903,3.9430000000000001,4.0439999999999996,4.1319999999999997,50.439999999999998,65.710999999999999,1.3029999999999999,15.271000000000001,31.364000000000001,16.247
572,C10H16,11.0,4.0780000000000003,4.9770000000000003,5.9219999999999997,6.8449999999999998,7.7910000000000004,8.7189999999999994,9.6649999999999991,10.593999999999999,11.541,91.129999999999995,10.0,22.0,0.0,102.0,0.0,592.0,0.0,3710.0,0.0,23862.0,11.0,18.0,25.0,28.0,30.0,22.0,10.0,2.0,0.0,0.0,2.5649999999999999,3.0449999999999999,3.367,3.5259999999999998,3.6110000000000002,3.4340000000000002,2.5649999999999999,1.609,0.0,0.0,32.121000000000002,33.722000000000001,1.05,1.6020000000000001,19.922999999999998,10.646000000000001
573,C5H11N,6.0,3.2189999999999999,3.8919999999999999,4.5750000000000002,5.2629999999999999,5.9530000000000003,6.6449999999999996,7.3380000000000001,8.0299999999999994,8.7230000000000008,65.638000000000005,6.0,12.0,0.0,36.0,0.0,132.0,0.0,516.0,0.0,2052.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.946,1.946,1.946,1.946,1.946,0.0,0.0,0.0,0.0,0.0,15.73,15.73,1.0,0.0,11.813000000000001,6.75
574,C17H19NO3,23.0,4.673,5.4930000000000003,6.3300000000000001,7.1630000000000003,8.0039999999999996,8.8420000000000005,9.6850000000000005,10.526,11.369999999999999,116.087,21.0,46.0,0.0,166.0,10.0,718.0,98.0,3374.0,720.0,16576.0,23.0,30.0,38.0,46.0,51.0,47.0,49.0,48.0,40.0,43.0,3.4009999999999998,3.8610000000000002,4.3600000000000003,4.7859999999999996,5.2389999999999999,5.4089999999999998,5.7149999999999999,5.9530000000000003,6.0970000000000004,6.3899999999999997,87.873999999999995,126.875,1.444,39.000999999999998,43.158000000000001,21.224
575,C8H6O3,12.0,4.0430000000000001,4.875,5.7270000000000003,6.5780000000000003,7.4349999999999996,8.2910000000000004,9.1500000000000004,10.006,10.865,89.971000000000004,11.0,24.0,0.0,88.0,10.0,390.0,98.0,1888.0,720.0,9584.0,12.0,16.0,21.0,26.0,28.0,26.0,23.0,18.0,5.0,2.0,2.8330000000000002,3.3500000000000001,3.9169999999999998,4.4050000000000002,4.8630000000000004,4.9370000000000003,4.9790000000000001,4.7169999999999996,3.548,3.056,38.460999999999999,51.606000000000002,1.3420000000000001,13.145,22.436,11.506
576,C10H10O4,15.0,4.2629999999999999,5.069,5.9160000000000004,6.7489999999999997,7.601,8.4459999999999997,9.3010000000000002,10.151999999999999,11.009,97.504999999999995,14.0,30.0,0.0,110.0,10.0,474.0,98.0,2222.0,720.0,10970.0,15.0,20.0,24.0,30.0,34.0,33.0,34.0,34.0,21.0,13.0,2.996,3.512,3.9369999999999998,4.423,4.8970000000000002,4.9610000000000003,5.0890000000000004,5.2169999999999996,4.8259999999999996,4.1760000000000002,50.198999999999998,65.320999999999998,1.3009999999999999,15.122,28.289000000000001,14.359999999999999
577,C12H14O4,17.0,4.3940000000000001,5.2089999999999996,6.0519999999999996,6.8890000000000002,7.7350000000000003,8.5790000000000006,9.4290000000000003,10.276999999999999,11.129,102.694,16.0,34.0,0.0,126.0,10.0,550.0,98.0,2590.0,720.0,12734.0,17.0,23.0,28.0,32.0,36.0,37.0,38.0,40.0,31.0,25.0,3.0910000000000002,3.597,4.0469999999999997,4.4470000000000001,4.9119999999999999,5.0019999999999998,5.1429999999999998,5.3099999999999996,5.0940000000000003,4.8170000000000002,57.122,72.837999999999994,1.2749999999999999,15.715999999999999,32.116,16.309000000000001
578,C11H14O2,13.0,4.0780000000000003,4.8600000000000003,5.6799999999999997,6.4909999999999997,7.3209999999999997,8.141,8.9730000000000008,9.7970000000000006,10.630000000000001,91.968999999999994,13.0,26.0,0.0,90.0,0.0,380.0,0.0,1778.0,0.0,8766.0,13.0,16.0,19.0,22.0,24.0,20.0,16.0,10.0,3.0,0.0,2.8900000000000001,3.3839999999999999,3.8759999999999999,4.3550000000000004,4.8159999999999998,4.8440000000000003,4.8550000000000004,4.5140000000000002,3.0950000000000002,0.0,37.484000000000002,49.631,1.3240000000000001,12.146000000000001,25.436,13.365
579,C5H10O2,6.0,3.2959999999999998,3.8919999999999999,4.6539999999999999,5.2629999999999999,6.0330000000000004,6.6449999999999996,7.4180000000000001,8.0299999999999994,8.8030000000000008,67.034000000000006,7.0,12.0,0.0,40.0,0.0,144.0,0.0,544.0,0.0,2112.0,6.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0790000000000002,2.3029999999999999,1.792,1.946,0.0,0.0,0.0,0.0,0.0,0.0,14.244,15.119999999999999,1.0609999999999999,0.875,12.509,7.5439999999999996
580,C10H14O,11.0,3.8919999999999999,4.6539999999999999,5.4420000000000002,6.2290000000000001,7.0259999999999998,7.819,8.6180000000000003,9.4139999999999997,10.212999999999999,85.305000000000007,11.0,22.0,0.0,74.0,0.0,304.0,0.0,1362.0,0.0,6362.0,11.0,13.0,15.0,16.0,18.0,14.0,10.0,4.0,0.0,0.0,2.7080000000000002,3.157,3.6179999999999999,4.0410000000000004,4.5170000000000003,4.2750000000000004,4.0069999999999997,3.133,0.0,0.0,31.390000000000001,40.456000000000003,1.2889999999999999,9.0660000000000007,21.577999999999999,11.407
581,C10H14O,11.0,3.9319999999999999,4.71,5.5170000000000003,6.319,7.1319999999999997,7.9379999999999997,8.7520000000000007,9.5600000000000005,10.374000000000001,86.234999999999999,11.0,22.0,0.0,78.0,0.0,334.0,0.0,1542.0,0.0,7382.0,11.0,14.0,16.0,16.0,18.0,16.0,10.0,0.0,0.0,0.0,2.7080000000000002,3.1989999999999998,3.6699999999999999,4.0670000000000002,4.5410000000000004,4.407,4.0949999999999998,0.0,0.0,0.0,30.035,37.686999999999998,1.2549999999999999,7.6520000000000001,21.405000000000001,11.429
582,C7H14O2,8.0,3.5550000000000002,4.2050000000000001,4.9630000000000001,5.6310000000000002,6.399,7.0720000000000001,7.8419999999999996,8.5169999999999995,9.2870000000000008,74.471999999999994,9.0,16.0,0.0,52.0,0.0,190.0,0.0,740.0,0.0,2986.0,8.0,9.0,7.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,2.3029999999999999,2.4849999999999999,2.3029999999999999,2.3980000000000001,1.3859999999999999,1.099,0.0,0.0,0.0,0.0,20.143999999999998,20.972999999999999,1.0409999999999999,0.82899999999999996,16.489999999999998,9.4190000000000005
583,C7H14O2,8.0,3.5550000000000002,4.234,4.9630000000000001,5.6799999999999997,6.4119999999999999,7.1399999999999997,7.8730000000000002,8.6039999999999992,9.3379999999999992,74.799000000000007,9.0,16.0,0.0,52.0,0.0,196.0,0.0,788.0,0.0,3276.0,8.0,9.0,8.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,2.3029999999999999,2.4849999999999999,2.4849999999999999,1.946,1.792,1.099,0.0,0.0,0.0,0.0,20.196999999999999,21.109000000000002,1.0449999999999999,0.91200000000000003,16.491,9.4199999999999999
584,C7H14O2,8.0,3.6110000000000002,4.29,5.069,5.7839999999999998,6.5549999999999997,7.2839999999999998,8.0500000000000007,8.7850000000000001,9.5470000000000006,75.974999999999994,9.0,16.0,0.0,56.0,0.0,220.0,0.0,912.0,0.0,3896.0,8.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2.3029999999999999,2.5649999999999999,2.4849999999999999,2.1970000000000001,1.609,0.0,0.0,0.0,0.0,0.0,19.347999999999999,20.158999999999999,1.042,0.81100000000000005,16.327999999999999,9.4529999999999994
585,C4H8O2,5.0,2.944,3.4969999999999999,4.0780000000000003,4.6539999999999999,5.242,5.8259999999999996,6.415,7.0019999999999998,7.5910000000000002,58.249000000000002,6.0,10.0,0.0,26.0,0.0,76.0,0.0,234.0,0.0,740.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.946,1.792,1.609,1.3859999999999999,1.099,0.0,0.0,0.0,0.0,0.0,12.579000000000001,13.832000000000001,1.1000000000000001,1.2529999999999999,10.839,6.5090000000000003
586,C9H18O2,10.0,3.714,4.3689999999999998,5.069,5.7530000000000001,6.4630000000000001,7.157,7.8719999999999999,8.5700000000000003,9.2880000000000003,79.254000000000005,11.0,20.0,0.0,60.0,0.0,206.0,0.0,756.0,0.0,2890.0,10.0,10.0,9.0,8.0,7.0,5.0,3.0,2.0,1.0,0.0,2.4849999999999999,2.5649999999999999,2.4849999999999999,2.3980000000000001,2.3029999999999999,1.946,1.3859999999999999,1.099,0.69299999999999995,0.0,27.344999999999999,28.359000000000002,1.0369999999999999,1.014,20.651,11.311999999999999
587,C11H10O2,14.0,4.2050000000000001,5.056,5.9379999999999997,6.8170000000000002,7.7080000000000002,8.5939999999999994,9.4870000000000001,10.375,11.268000000000001,96.447000000000003,13.0,28.0,0.0,104.0,10.0,472.0,126.0,2360.0,1116.0,12438.0,14.0,19.0,26.0,35.0,39.0,34.0,31.0,25.0,14.0,7.0,2.996,3.5409999999999999,4.1230000000000002,4.681,5.1319999999999997,5.1749999999999998,5.3849999999999998,5.375,5.3070000000000004,4.7220000000000004,45.948,63.780000000000001,1.3879999999999999,17.832000000000001,26.334,13.448
588,C11H16O,12.0,3.9700000000000002,4.71,5.4930000000000003,6.2519999999999998,7.0449999999999999,7.8109999999999999,8.6059999999999999,9.375,10.172000000000001,87.433999999999997,12.0,24.0,0.0,80.0,0.0,318.0,0.0,1368.0,0.0,6114.0,12.0,14.0,15.0,17.0,17.0,12.0,10.0,8.0,4.0,2.0,2.7730000000000001,3.157,3.5190000000000001,3.944,4.3360000000000003,3.8570000000000002,3.8650000000000002,3.8759999999999999,3.27,2.7839999999999998,35.694000000000003,47.381,1.327,11.686999999999999,23.529,12.365
589,C11H14O2,13.0,4.0430000000000001,4.7789999999999999,5.5570000000000004,6.3150000000000004,7.1020000000000003,7.8700000000000001,8.6609999999999996,9.4320000000000004,10.224,89.983000000000004,13.0,26.0,0.0,86.0,0.0,338.0,0.0,1438.0,0.0,6376.0,13.0,15.0,16.0,18.0,19.0,13.0,12.0,10.0,6.0,4.0,2.8900000000000001,3.2770000000000001,3.6040000000000001,4.0359999999999996,4.4299999999999997,4.008,4.1079999999999997,4.2190000000000003,3.4980000000000002,3.27,39.441000000000003,53.125999999999998,1.347,13.685,25.527999999999999,13.327999999999999
590,C11H14O2,13.0,4.0780000000000003,4.8120000000000003,5.617,6.3680000000000003,7.1790000000000003,7.9370000000000003,8.7479999999999993,9.5109999999999992,10.321999999999999,90.570999999999998,13.0,26.0,0.0,90.0,0.0,362.0,0.0,1562.0,0.0,6986.0,13.0,16.0,16.0,19.0,18.0,14.0,12.0,10.0,6.0,4.0,2.8900000000000001,3.3140000000000001,3.6040000000000001,4.0709999999999997,4.4059999999999997,4.0439999999999996,4.1319999999999997,4.2510000000000003,3.5960000000000001,3.4460000000000002,38.472000000000001,50.755000000000003,1.319,12.282999999999999,25.361999999999998,13.340999999999999
591,C10H18O,11.0,3.9700000000000002,4.7619999999999996,5.609,6.4219999999999997,7.2720000000000002,8.0879999999999992,8.9390000000000001,9.7560000000000002,10.606999999999999,87.424000000000007,11.0,22.0,0.0,82.0,0.0,364.0,0.0,1762.0,0.0,8902.0,11.0,15.0,17.0,19.0,18.0,15.0,5.0,2.0,0.0,0.0,2.5649999999999999,2.8900000000000001,2.996,3.1349999999999998,3.0449999999999999,2.996,2.0790000000000002,1.3859999999999999,0.0,0.0,30.751000000000001,32.093000000000004,1.044,1.3420000000000001,21.234000000000002,11.470000000000001
592,C12H20O2,14.0,4.2050000000000001,4.9900000000000002,5.8490000000000002,6.6680000000000001,7.532,8.3599999999999994,9.2249999999999996,10.055,10.92,95.802999999999997,14.0,28.0,0.0,104.0,0.0,454.0,0.0,2168.0,0.0,10918.0,14.0,19.0,21.0,26.0,29.0,27.0,12.0,9.0,4.0,4.0,2.8330000000000002,3.1779999999999999,3.2189999999999999,3.4660000000000002,3.5840000000000001,3.6890000000000001,2.8330000000000002,2.6389999999999998,1.946,2.3029999999999999,40.909999999999997,43.689,1.0680000000000001,2.7789999999999999,27.100999999999999,14.377000000000001
593,C3H4O2,4.0,2.8330000000000002,3.367,4.0069999999999997,4.5750000000000002,5.2199999999999998,5.7960000000000003,6.444,7.0220000000000002,7.6710000000000003,55.936,5.0,8.0,0.0,24.0,0.0,80.0,0.0,272.0,0.0,928.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.946,2.0790000000000002,1.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3170000000000002,10.971,1.177,1.6539999999999999,8.6969999999999992,5.75
594,C9H7N,11.0,3.9319999999999999,4.7450000000000001,5.5720000000000001,6.4020000000000001,7.2350000000000003,8.0679999999999996,8.9019999999999992,9.7360000000000007,10.57,86.162000000000006,10.0,22.0,0.0,78.0,0.0,346.0,0.0,1694.0,0.0,8662.0,11.0,14.0,18.0,22.0,26.0,18.0,16.0,14.0,12.0,0.0,2.8620000000000001,3.4809999999999999,4.1230000000000002,4.7220000000000004,5.29,5.3280000000000003,5.6139999999999999,5.8860000000000001,6.1360000000000001,0.0,35.619,53.442999999999998,1.5,17.824000000000002,20.658000000000001,10.561999999999999
595,C7H6O2,9.0,3.714,4.4889999999999999,5.2830000000000004,6.0750000000000002,6.8739999999999997,7.6699999999999999,8.4689999999999994,9.266,10.066000000000001,79.906000000000006,9.0,18.0,0.0,62.0,0.0,264.0,0.0,1230.0,0.0,5938.0,9.0,11.0,13.0,13.0,12.0,6.0,3.0,1.0,0.0,0.0,2.6389999999999998,3.1139999999999999,3.6309999999999998,4.0410000000000004,4.3860000000000001,3.944,3.6629999999999998,2.7839999999999998,0.0,0.0,25.655999999999999,37.201000000000001,1.45,11.545,17.548999999999999,9.5519999999999996
596,C9H9N,11.0,3.9700000000000002,4.8120000000000003,5.673,6.532,7.3979999999999997,8.2609999999999992,9.1270000000000007,9.9909999999999997,10.856999999999999,87.623000000000005,10.0,22.0,0.0,82.0,10.0,370.0,112.0,1818.0,900.0,9332.0,11.0,15.0,20.0,25.0,25.0,19.0,17.0,14.0,3.0,0.0,2.7730000000000001,3.3500000000000001,3.907,4.4409999999999998,4.8310000000000004,4.7990000000000004,5.0129999999999999,5.0940000000000003,3.6629999999999998,0.0,34.798999999999999,47.869999999999997,1.3759999999999999,13.071,20.433,10.592000000000001
597,C10H18O,11.0,4.0069999999999997,4.7789999999999999,5.6449999999999996,6.4470000000000001,7.3109999999999999,8.1210000000000004,8.984,9.7949999999999999,10.657999999999999,87.748000000000005,11.0,22.0,0.0,86.0,0.0,394.0,0.0,1926.0,0.0,9722.0,11.0,16.0,16.0,16.0,18.0,16.0,6.0,0.0,0.0,0.0,2.5649999999999999,2.996,3.0449999999999999,3.1349999999999998,3.4340000000000002,3.367,2.5649999999999999,0.0,0.0,0.0,29.707999999999998,32.106999999999999,1.081,2.399,21.157,11.462
598,C12H20O2,14.0,4.234,5.0170000000000003,5.8940000000000001,6.7060000000000004,7.5860000000000003,8.4079999999999995,9.2889999999999997,10.115,10.997,96.247,14.0,28.0,0.0,108.0,0.0,490.0,0.0,2404.0,0.0,12308.0,14.0,20.0,21.0,24.0,24.0,22.0,14.0,10.0,4.0,0.0,2.8330000000000002,3.258,3.2959999999999998,3.5259999999999998,3.6640000000000001,3.6379999999999999,3.367,3.258,2.5649999999999999,0.0,39.131999999999998,43.405000000000001,1.109,4.2729999999999997,26.975999999999999,14.366
599,C11H18O2,13.0,4.1429999999999998,4.9340000000000002,5.7960000000000003,6.6159999999999997,7.4829999999999997,8.3109999999999999,9.1790000000000003,10.009,10.878,93.349999999999994,13.0,26.0,0.0,98.0,0.0,446.0,0.0,2202.0,0.0,11306.0,13.0,18.0,20.0,21.0,22.0,20.0,12.0,6.0,2.0,0.0,2.7730000000000001,3.1349999999999998,3.258,3.4340000000000002,3.6110000000000002,3.5840000000000001,3.258,2.944,2.1970000000000001,0.0,36.509,41.194000000000003,1.1279999999999999,4.6859999999999999,25.143999999999998,13.390000000000001
