molID,identifier,"('THREEDMORSE', 'Mor04v')","('TOPOLOGICAL', 'MAXDN')","('THREEDMORSE', 'Mor32m')","('ATOMCENTRED_FRAGMENTS', 'O-057')","('GEOMETRICAL', 'AROM')","('THREEDMORSE', 'Mor25m')","('EIGENVALUE_INDICES', 'SEige')","('ATOMCENTRED_FRAGMENTS', 'C-027')","('GEOMETRICAL', 'DISPm')","('THREEDMORSE', 'Mor08v')","('GETAWAY', 'R1e+')","('THREEDMORSE', 'Mor25e')","('GETAWAY', 'HATS6m')","('EDGE_ADJACENCY_INDICES', 'EEig11r')","('BURDEN_EIGENVALUES_DESCRIPTORS', 'BELm8')","('GEOMETRICAL', 'DISPe')","('WHIM', 'P1s')","('ATOMCENTRED_FRAGMENTS', 'C-040')","('CONSTITUTIONAL', 'nBnz')","('TWOD_AUTOCORRELATIONS', 'GATS1m')","('TOPOLOGICAL_CHARGE_INDICES', 'JGT')","('FUNCTIONAL_GROUP_COUNTS', 'nArOH')","('EDGE_ADJACENCY_INDICES', 'EEig12x')","('ATOMCENTRED_FRAGMENTS', 'N-075')","('FUNCTIONAL_GROUP_COUNTS', 'nRCOOH')","('FUNCTIONAL_GROUP_COUNTS', 'nCp')","('GETAWAY', 'R2p')","('TOPOLOGICAL', 'Jhetm')","('WHIM', 'G1m')","('GEOMETRICAL', 'SPAM')","('CONSTITUTIONAL', 'nDB')","('GETAWAY', 'R2m+')"
603,none,-0.52200000000000002,0.58799999999999997,-0.17399999999999999,0.0,0.623,-0.23400000000000001,0.14199999999999999,0.0,11.978999999999999,-0.16700000000000001,0.48399999999999999,0.035000000000000003,0.0,0.0,0.0,0.13400000000000001,0.745,0.0,0.0,0.93799999999999994,0.34100000000000003,0.0,0.0,0.0,0.0,0.0,1.024,4.7750000000000004,0.23100000000000001,0.56100000000000005,0.0,0.84999999999999998
604,none,0.14199999999999999,1.25,-0.20300000000000001,1.0,0.995,0.19700000000000001,0.247,0.0,4.6820000000000004,-0.28100000000000003,0.23999999999999999,0.72499999999999998,0.033000000000000002,-1.0,0.38800000000000001,0.111,0.66400000000000003,0.0,1.0,0.5,0.57999999999999996,1.0,0.0,0.0,0.0,3.0,0.59799999999999998,3.1469999999999998,0.17699999999999999,0.40999999999999998,0.0,0.050000000000000003
605,none,0.052999999999999999,1.8580000000000001,-0.29499999999999998,0.0,0.995,0.317,0.49299999999999999,0.0,3.1469999999999998,-0.33900000000000002,0.14499999999999999,0.99199999999999999,0.056000000000000001,-0.49099999999999999,0.311,0.084000000000000005,0.85999999999999999,1.0,1.0,0.81799999999999995,0.54700000000000004,0.0,-0.5,0.0,0.0,3.0,0.71399999999999997,2.9529999999999998,0.17399999999999999,0.441,1.0,0.052999999999999999
606,none,-0.34300000000000003,1.903,-0.45400000000000001,0.0,0.996,0.59399999999999997,0.49299999999999999,0.0,3.0920000000000001,-0.68600000000000005,0.127,1.2969999999999999,0.049000000000000002,0.035000000000000003,0.74299999999999999,0.082000000000000003,0.88400000000000001,1.0,2.0,0.75600000000000001,0.39600000000000002,0.0,0.5,0.0,0.0,1.0,0.89100000000000001,2.1299999999999999,0.16800000000000001,0.45600000000000002,1.0,0.040000000000000001
607,none,2.1640000000000001,3.9239999999999999,0.032000000000000001,0.0,0.0,-0.060999999999999999,1.9730000000000001,0.0,6.4880000000000004,-0.68100000000000005,0.095000000000000001,1.2629999999999999,0.059999999999999998,1.544,1.3759999999999999,0.24099999999999999,0.69899999999999995,3.0,0.0,0.96299999999999997,0.51900000000000002,0.0,1.3999999999999999,0.0,0.0,4.0,0.73799999999999999,6.0389999999999997,0.183,0.39400000000000002,4.0,0.029999999999999999
608,none,0.64800000000000002,1.1479999999999999,0.109,0.0,0.0,-0.19900000000000001,0.247,0.0,16.413,-0.035999999999999997,0.14399999999999999,0.41599999999999998,0.02,-0.55400000000000005,0.78800000000000003,0.36299999999999999,0.98499999999999999,0.0,0.0,0.53800000000000003,0.104,0.0,-0.72299999999999998,0.0,0.0,1.0,0.63900000000000001,2.923,0.16,0.48299999999999998,2.0,0.059999999999999998
609,none,0.90500000000000003,3.5049999999999999,0.0,0.0,0.0,0.10199999999999999,1.726,0.0,5.6849999999999996,-0.54000000000000004,0.125,0.71699999999999997,0.097000000000000003,0.38300000000000001,0.85999999999999999,0.23599999999999999,0.747,3.0,0.0,1.131,0.59999999999999998,0.0,0.54700000000000004,0.0,0.0,3.0,0.60199999999999998,5.3479999999999999,0.16600000000000001,0.42399999999999999,3.0,0.039
610,none,0.66400000000000003,0.97499999999999998,0.078,0.0,0.0,-0.22500000000000001,0.247,0.0,12.834,-0.042999999999999997,0.112,0.41499999999999998,0.017000000000000001,-0.93000000000000005,0.67600000000000005,0.33500000000000002,0.98899999999999999,0.0,0.0,0.54500000000000004,0.13400000000000001,0.0,0.0,0.0,0.0,1.0,0.622,2.7770000000000001,0.16400000000000001,0.47699999999999998,1.0,0.049000000000000002
611,none,0.69799999999999995,1.3300000000000001,0.040000000000000001,0.0,0.0,-0.23799999999999999,0.247,0.0,7.9560000000000004,-0.002,0.094,0.312,0.017000000000000001,-0.92800000000000005,0.66800000000000004,0.20999999999999999,0.97299999999999998,0.0,0.0,0.54500000000000004,0.29199999999999998,0.0,0.0,0.0,0.0,2.0,0.61099999999999999,2.8730000000000002,0.16400000000000001,0.47099999999999997,1.0,0.057000000000000002
612,none,0.374,0.98799999999999999,0.089999999999999997,0.0,0.0,-0.192,0.247,0.0,8.1899999999999995,-0.012,0.11899999999999999,0.28199999999999997,0.021000000000000001,-0.93000000000000005,0.627,0.311,0.98599999999999999,0.0,0.0,0.54500000000000004,0.13400000000000001,0.0,0.0,0.0,0.0,0.0,0.61799999999999999,2.8180000000000001,0.16700000000000001,0.48599999999999999,2.0,0.052999999999999999
613,none,0.74299999999999999,1.129,0.083000000000000004,0.0,0.0,-0.17399999999999999,0.247,0.0,6.2869999999999999,-0.031,0.113,0.44800000000000001,0.014,-0.93500000000000005,0.71099999999999997,0.223,0.99099999999999999,0.0,0.0,0.54500000000000004,0.13400000000000001,0.0,0.0,0.0,0.0,2.0,0.61099999999999999,2.7469999999999999,0.16200000000000001,0.46600000000000003,0.0,0.032000000000000001
614,none,-0.42199999999999999,1.7150000000000001,-0.021999999999999999,0.0,0.0,0.0,0.49299999999999999,0.0,12.596,-0.19,0.246,0.40600000000000003,0.0,0.0,0.0,0.438,0.79800000000000004,1.0,0.0,0.90000000000000002,0.502,0.0,0.0,0.0,0.0,1.0,0.65900000000000003,2.7189999999999999,0.20399999999999999,0.46200000000000002,1.0,0.17599999999999999
615,none,-0.087999999999999995,1.627,-0.27400000000000002,1.0,0.98099999999999998,0.25900000000000001,0.73999999999999999,0.0,4.3419999999999996,-0.29699999999999999,0.33400000000000002,0.29299999999999998,0.124,-1.0,0.0,0.13100000000000001,0.73199999999999998,0.0,1.0,0.83299999999999996,0.48299999999999998,1.0,0.0,0.0,0.0,0.0,0.47699999999999998,3.3690000000000002,0.191,0.46999999999999997,1.0,0.065000000000000002
616,none,-0.031,1.234,-0.29099999999999998,0.0,0.98099999999999998,0.33900000000000002,0.73999999999999999,0.0,3.3109999999999999,-0.215,0.17599999999999999,0.41499999999999998,0.087999999999999995,-0.86399999999999999,0.0,0.13900000000000001,0.71899999999999997,0.0,1.0,1.0189999999999999,0.45400000000000001,0.0,-0.59199999999999997,0.0,0.0,0.0,0.45400000000000001,3.4119999999999999,0.183,0.45700000000000002,1.0,0.042999999999999997
617,none,-0.33200000000000002,1.7190000000000001,0.029000000000000001,0.0,0.92900000000000005,-0.010999999999999999,0.52200000000000002,3.0,4.6379999999999999,-0.13500000000000001,0.249,0.14499999999999999,0.021000000000000001,0.0,0.0,0.193,0.73399999999999999,0.0,0.0,0.84299999999999997,0.39700000000000002,0.0,0.0,2.0,0.0,1.0,0.50600000000000001,3.1970000000000001,0.20399999999999999,0.48999999999999999,1.0,0.078
618,none,-0.26500000000000001,0.39100000000000001,-0.32800000000000001,0.0,0.98899999999999999,0.52800000000000002,0.0,0.0,0.01,-0.60799999999999998,0.17100000000000001,0.81699999999999995,0.056000000000000001,-0.84199999999999997,0.311,0.0,0.84999999999999998,0.0,2.0,0.0,0.20200000000000001,0.0,-0.5,0.0,0.0,0.0,0.94999999999999996,2.4569999999999999,1.0,0.45700000000000002,0.0,0.044999999999999998
619,none,-0.10100000000000001,0.65600000000000003,0.045999999999999999,0.0,0.0,-0.053999999999999999,0.13800000000000001,0.0,3.5379999999999998,0.10000000000000001,0.20300000000000001,0.27000000000000002,0.002,0.0,0.0,0.11700000000000001,0.95199999999999996,0.0,0.0,0.625,0.26200000000000001,0.0,0.0,0.0,0.0,2.0,0.49299999999999999,2.246,0.20000000000000001,0.46200000000000002,0.0,0.021000000000000001
620,none,0.065000000000000002,1.022,-0.0080000000000000002,0.0,0.93500000000000005,0.13700000000000001,0.52200000000000002,2.0,9.9879999999999995,-0.14399999999999999,0.13900000000000001,0.60199999999999998,0.068000000000000005,-0.88,0.376,0.23999999999999999,0.64600000000000002,0.0,0.0,1.179,0.43099999999999999,0.0,-0.76100000000000001,2.0,0.0,2.0,0.64700000000000002,3.0419999999999998,0.17499999999999999,0.41099999999999998,0.0,0.041000000000000002
621,none,-0.36099999999999999,0.60099999999999998,0.079000000000000001,0.0,0.59999999999999998,-0.192,0.20899999999999999,1.0,16.552,-0.042999999999999997,0.16800000000000001,0.47699999999999998,0.031,0.0,0.0,0.189,0.83299999999999996,0.0,0.0,1.0249999999999999,0.41399999999999998,0.0,0.0,1.0,0.0,2.0,0.83699999999999997,2.8450000000000002,0.188,0.46000000000000002,0.0,0.154
622,none,-0.017000000000000001,1.627,-0.38800000000000001,1.0,0.99299999999999999,0.41899999999999998,0.73999999999999999,0.0,5.6539999999999999,-0.19700000000000001,0.29899999999999999,0.31,0.034000000000000002,-1.0,0.0,0.29099999999999998,0.69499999999999995,0.0,1.0,1.042,0.45000000000000001,1.0,0.0,0.0,0.0,0.0,0.45600000000000002,3.504,1.0,0.46200000000000002,0.0,0.029000000000000001
