molid,identifiere,X0,X1,X2,X3,X4,X5,X0A,X1A,X2A,X3A,X4A,X5A,X0v,X1v,X2v,X3v,X4v,X5v,X0Av,X1Av,X2Av,X3Av,X4Av,X5Av,X0sol,X1sol,X2sol,X3sol,X4sol,X5sol,XMOD,RDCHI,RDSQ
593,C3H4O2,4.2839999999999998,2.27,1.802,0.81599999999999995,0.0,0.0,0.85699999999999998,0.56799999999999995,0.45100000000000001,0.40799999999999997,0.0,0.0,2.8940000000000001,1.2290000000000001,0.72899999999999998,0.16600000000000001,0.0,0.0,0.57899999999999996,0.307,0.182,0.083000000000000004,0.0,0.0,4.2839999999999998,2.27,1.802,0.81599999999999995,0.0,0.0,14.904999999999999,1.401,11.505000000000001
594,C9H7N,6.8120000000000003,4.9660000000000002,4.0890000000000004,3.4660000000000002,2.8580000000000001,2.3159999999999998,0.68100000000000005,0.45100000000000001,0.29199999999999998,0.193,0.13,0.088999999999999996,5.4889999999999999,3.254,2.2229999999999999,1.55,1.0269999999999999,0.66400000000000003,0.54900000000000004,0.29599999999999999,0.159,0.085999999999999993,0.047,0.025999999999999999,6.8120000000000003,4.9660000000000002,4.0890000000000004,3.4660000000000002,2.8580000000000001,2.3159999999999998,30.297999999999998,2.2839999999999998,53.369999999999997
595,C7H6O2,6.6900000000000004,4.343,3.4300000000000002,2.8130000000000002,2.0,1.21,0.74299999999999999,0.48299999999999998,0.312,0.216,0.154,0.10100000000000001,4.742,2.5750000000000002,1.677,1.0640000000000001,0.58699999999999997,0.315,0.52700000000000002,0.28599999999999998,0.152,0.082000000000000003,0.044999999999999998,0.025999999999999999,6.6900000000000004,4.343,3.4300000000000002,2.8130000000000002,2.0,1.21,27.34,2.0310000000000001,40.314
596,C9H9N,6.9749999999999996,4.8769999999999998,4.2629999999999999,3.6920000000000002,3.0350000000000001,2.137,0.69699999999999995,0.443,0.28399999999999997,0.185,0.121,0.085000000000000006,5.9640000000000004,3.488,2.6040000000000001,1.899,1.306,0.76300000000000001,0.59599999999999997,0.317,0.17399999999999999,0.095000000000000001,0.051999999999999998,0.031,6.9749999999999996,4.8769999999999998,4.2629999999999999,3.6920000000000002,3.0350000000000001,2.137,29.716000000000001,2.2240000000000002,54.835000000000001
597,C10H18O,8.4830000000000005,4.9989999999999997,5.3230000000000004,3.2410000000000001,2.1259999999999999,1.52,0.77100000000000002,0.45400000000000001,0.33300000000000002,0.20300000000000001,0.13300000000000001,0.084000000000000005,7.7229999999999999,4.3789999999999996,4.1749999999999998,2.637,1.607,1.0740000000000001,0.70199999999999996,0.39800000000000002,0.26100000000000001,0.16500000000000001,0.10000000000000001,0.059999999999999998,8.4830000000000005,4.9989999999999997,5.3230000000000004,3.2410000000000001,2.1259999999999999,1.52,30.494,2.149,56.719999999999999
598,C12H20O2,10.768000000000001,6.4160000000000004,6.5430000000000001,4.0549999999999997,3.2599999999999998,1.923,0.76900000000000002,0.45800000000000002,0.32700000000000001,0.193,0.13600000000000001,0.080000000000000002,9.593,5.2679999999999998,4.7190000000000003,3.028,2.0499999999999998,1.24,0.68500000000000005,0.376,0.23599999999999999,0.14399999999999999,0.085000000000000006,0.051999999999999998,10.768000000000001,6.4160000000000004,6.5430000000000001,4.0549999999999997,3.2599999999999998,1.923,39.832000000000001,2.4540000000000002,80.944999999999993
599,C11H18O2,9.8970000000000002,6.0599999999999996,5.6950000000000003,4.0149999999999997,2.8900000000000001,1.8200000000000001,0.76100000000000001,0.46600000000000003,0.316,0.20100000000000001,0.13800000000000001,0.083000000000000004,8.6699999999999999,4.8310000000000004,4.3390000000000004,2.9729999999999999,1.8169999999999999,1.1699999999999999,0.66700000000000004,0.372,0.24099999999999999,0.14899999999999999,0.086999999999999994,0.052999999999999999,9.8970000000000002,6.0599999999999996,5.6950000000000003,4.0149999999999997,2.8900000000000001,1.8200000000000001,37.918999999999997,2.3820000000000001,72.076999999999998
600,C5H10O2,5.1130000000000004,3.4319999999999999,2.5590000000000002,2.052,1.419,0.49299999999999999,0.72999999999999998,0.48999999999999999,0.32000000000000001,0.22800000000000001,0.158,0.123,4.2610000000000001,2.657,1.8180000000000001,1.228,0.78800000000000003,0.22,0.60899999999999999,0.38,0.22700000000000001,0.13600000000000001,0.087999999999999995,0.055,5.1130000000000004,3.4319999999999999,2.5590000000000002,2.052,1.419,0.49299999999999999,22.206,1.8660000000000001,26.491
601,C9H16O3,8.8119999999999994,5.8259999999999996,4.6219999999999999,3.3239999999999998,2.456,1.2050000000000001,0.73399999999999999,0.48499999999999999,0.33000000000000002,0.222,0.154,0.10000000000000001,7.5449999999999999,4.5979999999999999,3.0680000000000001,1.9079999999999999,1.238,0.49399999999999999,0.629,0.38300000000000001,0.219,0.127,0.076999999999999999,0.041000000000000002,8.8119999999999994,5.8259999999999996,4.6219999999999999,3.3239999999999998,2.456,1.2050000000000001,37.347999999999999,2.5030000000000001,58.222999999999999
602,C8H14O3,8.1039999999999992,5.3259999999999996,4.2409999999999997,3.2389999999999999,2.0230000000000001,1.095,0.73699999999999999,0.48399999999999999,0.32600000000000001,0.23100000000000001,0.14499999999999999,0.10000000000000001,6.8380000000000001,4.0979999999999999,2.6720000000000002,1.7430000000000001,1.0640000000000001,0.439,0.622,0.373,0.20599999999999999,0.124,0.075999999999999998,0.040000000000000001,8.1039999999999992,5.3259999999999996,4.2409999999999997,3.2389999999999999,2.0230000000000001,1.095,34.347999999999999,2.3679999999999999,51.627000000000002
603,C4H4S2,4.4059999999999997,2.8940000000000001,2.3900000000000001,1.6439999999999999,1.1299999999999999,0.28899999999999998,0.73399999999999999,0.48199999999999998,0.34100000000000003,0.23499999999999999,0.161,0.14399999999999999,4.798,2.9460000000000002,2.6829999999999998,1.6419999999999999,0.99199999999999999,0.316,0.80000000000000004,0.49099999999999999,0.38300000000000001,0.23499999999999999,0.14199999999999999,0.158,5.2590000000000003,3.637,3.5699999999999998,2.5800000000000001,1.8480000000000001,0.65000000000000002,24.791,1.726,20.914000000000001
604,C10H14O,8.4309999999999992,5.109,4.8029999999999999,3.3540000000000001,2.6789999999999998,1.4630000000000001,0.76600000000000001,0.46400000000000002,0.32000000000000001,0.19700000000000001,0.14099999999999999,0.081000000000000003,7.2569999999999997,3.9049999999999998,3.2170000000000001,1.8080000000000001,1.1419999999999999,0.58899999999999997,0.66000000000000003,0.35499999999999998,0.214,0.106,0.059999999999999998,0.033000000000000002,8.4309999999999992,5.109,4.8029999999999999,3.3540000000000001,2.6789999999999998,1.4630000000000001,31.231999999999999,2.1600000000000001,56.552999999999997
605,C11H14O2,9.8450000000000006,6.0919999999999996,5.5830000000000002,3.9790000000000001,2.363,2.0310000000000001,0.75700000000000001,0.46899999999999997,0.32800000000000001,0.221,0.13100000000000001,0.091999999999999998,8.2029999999999994,4.3769999999999998,3.3889999999999998,1.7110000000000001,0.83999999999999997,0.60699999999999998,0.63100000000000001,0.33700000000000002,0.19900000000000001,0.095000000000000001,0.047,0.028000000000000001,9.8450000000000006,6.0919999999999996,5.5830000000000002,3.9790000000000001,2.363,2.0310000000000001,37.947000000000003,2.4590000000000001,69.319000000000003
606,C15H14O2,12.087999999999999,8.2370000000000001,7.2069999999999999,5.3319999999999999,4.2220000000000004,3.3340000000000001,0.71099999999999997,0.45800000000000002,0.313,0.20499999999999999,0.13600000000000001,0.092999999999999999,9.7200000000000006,5.5519999999999996,3.9489999999999998,2.444,1.536,0.999,0.57199999999999995,0.308,0.17199999999999999,0.094,0.050000000000000003,0.028000000000000001,12.087999999999999,8.2370000000000001,7.2069999999999999,5.3319999999999999,4.2220000000000004,3.3340000000000001,50.817,3.0619999999999998,106.809
607,C20H34O8,21.579000000000001,13.239000000000001,10.951000000000001,7.8109999999999999,6.2560000000000002,3.7509999999999999,0.77100000000000002,0.48999999999999999,0.32200000000000001,0.19500000000000001,0.13,0.082000000000000003,17.452999999999999,9.9629999999999992,6.7290000000000001,4.1210000000000004,2.4249999999999998,1.2769999999999999,0.623,0.36899999999999999,0.19800000000000001,0.10299999999999999,0.050999999999999997,0.028000000000000001,21.579000000000001,13.239000000000001,10.951000000000001,7.8109999999999999,6.2560000000000002,3.7509999999999999,84.965999999999994,3.6080000000000001,210.238
608,C13H24O,10.484999999999999,6.9139999999999997,4.5359999999999996,2.9569999999999999,1.9139999999999999,1.2290000000000001,0.749,0.53200000000000003,0.378,0.26900000000000002,0.191,0.13700000000000001,9.5039999999999996,6.0179999999999998,3.8279999999999998,2.4390000000000001,1.548,0.96899999999999997,0.67900000000000005,0.46300000000000002,0.31900000000000001,0.222,0.155,0.108,10.484999999999999,6.9139999999999997,4.5359999999999996,2.9569999999999999,1.9139999999999999,1.2290000000000001,42.192,2.863,59.789999999999999
609,C12H20O7,14.888999999999999,8.8900000000000006,7.54,5.1040000000000001,4.0490000000000004,2.1080000000000001,0.78400000000000003,0.49399999999999999,0.32800000000000001,0.20399999999999999,0.14499999999999999,0.084000000000000005,11.432,6.0999999999999996,3.7160000000000002,2.1400000000000001,1.3740000000000001,0.67600000000000005,0.60199999999999998,0.33900000000000002,0.16200000000000001,0.085999999999999993,0.049000000000000002,0.027,14.888999999999999,8.8900000000000006,7.54,5.1040000000000001,4.0490000000000004,2.1080000000000001,58.298999999999999,2.8580000000000001,116.807
610,C11H22O,9.0709999999999997,5.9139999999999997,3.8279999999999998,2.4569999999999999,1.5609999999999999,0.97899999999999998,0.75600000000000001,0.53800000000000003,0.38300000000000001,0.27300000000000002,0.19500000000000001,0.14000000000000001,8.3499999999999996,5.351,3.4300000000000002,2.1760000000000002,1.3620000000000001,0.83799999999999997,0.69599999999999995,0.48599999999999999,0.34300000000000003,0.24199999999999999,0.17000000000000001,0.12,9.0709999999999997,5.9139999999999997,3.8279999999999998,2.4569999999999999,1.5609999999999999,0.97899999999999998,36.192,2.5859999999999999,47.384
611,C11H22O,9.234,5.7699999999999996,4.3040000000000003,2.3849999999999998,1.51,0.94299999999999995,0.77000000000000002,0.52500000000000002,0.39100000000000001,0.26500000000000001,0.189,0.13500000000000001,8.5649999999999995,5.2649999999999997,3.573,2.1320000000000001,1.331,0.81599999999999995,0.71399999999999997,0.47899999999999998,0.32500000000000001,0.23699999999999999,0.16600000000000001,0.11700000000000001,9.234,5.7699999999999996,4.3040000000000003,2.3849999999999998,1.51,0.94299999999999995,35.198,2.5139999999999998,48.609999999999999
612,C11H20O,9.0709999999999997,5.9139999999999997,3.8279999999999998,2.4569999999999999,1.5609999999999999,0.97899999999999998,0.75600000000000001,0.53800000000000003,0.38300000000000001,0.27300000000000002,0.19500000000000001,0.14000000000000001,7.9269999999999996,4.96,3.1539999999999999,1.98,1.2230000000000001,0.73999999999999999,0.66100000000000003,0.45100000000000001,0.315,0.22,0.153,0.106,9.0709999999999997,5.9139999999999997,3.8279999999999998,2.4569999999999999,1.5609999999999999,0.97899999999999998,36.192,2.5859999999999999,47.384
613,C11H24O,9.0709999999999997,5.9139999999999997,3.8279999999999998,2.4569999999999999,1.5609999999999999,0.97899999999999998,0.75600000000000001,0.53800000000000003,0.38300000000000001,0.27300000000000002,0.19500000000000001,0.14000000000000001,8.5180000000000007,5.5229999999999997,3.552,2.262,1.4219999999999999,0.88100000000000001,0.70999999999999996,0.502,0.35499999999999998,0.251,0.17799999999999999,0.126,9.0709999999999997,5.9139999999999997,3.8279999999999998,2.4569999999999999,1.5609999999999999,0.97899999999999998,36.192,2.5859999999999999,47.384
614,C5H8O2,5.2759999999999998,3.2879999999999998,3.0230000000000001,1.9570000000000001,1.492,0.63800000000000001,0.754,0.46999999999999997,0.33600000000000002,0.217,0.14899999999999999,0.128,4.3079999999999998,2.4830000000000001,1.839,1.0880000000000001,0.66300000000000003,0.22500000000000001,0.61499999999999999,0.35499999999999998,0.20399999999999999,0.121,0.066000000000000003,0.044999999999999998,5.2759999999999998,3.2879999999999998,3.0230000000000001,1.9570000000000001,1.492,0.63800000000000001,21.120000000000001,1.7949999999999999,27.422000000000001
615,C8H8O3,8.2680000000000007,5.274,4.2329999999999997,3.573,2.452,1.8089999999999999,0.752,0.47899999999999998,0.30199999999999999,0.20999999999999999,0.13600000000000001,0.089999999999999997,6.0730000000000004,3.0979999999999999,2.0489999999999999,1.3400000000000001,0.76800000000000002,0.46200000000000002,0.55200000000000005,0.28199999999999997,0.14599999999999999,0.079000000000000001,0.042999999999999997,0.023,8.2680000000000007,5.274,4.2329999999999997,3.573,2.452,1.8089999999999999,34.045999999999999,2.214,55.457000000000001
616,C9H10O3,8.9749999999999996,5.8120000000000003,4.4240000000000004,3.875,2.8319999999999999,2.0649999999999999,0.748,0.48399999999999999,0.29499999999999998,0.20399999999999999,0.13500000000000001,0.089999999999999997,7.0339999999999998,3.4870000000000001,2.2320000000000002,1.544,0.92600000000000005,0.56000000000000005,0.58599999999999997,0.29099999999999998,0.14899999999999999,0.081000000000000003,0.043999999999999997,0.024,8.9749999999999996,5.8120000000000003,4.4240000000000004,3.875,2.8319999999999999,2.0649999999999999,37.811999999999998,2.3210000000000002,63.167999999999999
617,C6H6N2O,6.6900000000000004,4.3049999999999997,3.6419999999999999,2.593,1.8009999999999999,1.25,0.74299999999999999,0.47799999999999998,0.33100000000000002,0.216,0.14999999999999999,0.104,5.0350000000000001,2.5739999999999998,1.647,0.92400000000000004,0.48099999999999998,0.25900000000000001,0.55900000000000005,0.28599999999999998,0.14999999999999999,0.076999999999999999,0.040000000000000001,0.021999999999999999,6.6900000000000004,4.3049999999999997,3.6419999999999999,2.593,1.8009999999999999,1.25,27.359000000000002,2.048,39.863999999999997
618,C12H10,8.2260000000000009,5.9660000000000002,4.7960000000000003,3.9660000000000002,3.2109999999999999,2.5579999999999998,0.68500000000000005,0.45900000000000002,0.29999999999999999,0.19800000000000001,0.13400000000000001,0.090999999999999998,6.774,4.0709999999999997,2.7320000000000002,1.881,1.2609999999999999,0.82899999999999996,0.56399999999999995,0.313,0.17100000000000001,0.094,0.052999999999999999,0.029999999999999999,8.2260000000000009,5.9660000000000002,4.7960000000000003,3.9660000000000002,3.2109999999999999,2.5579999999999998,35.798000000000002,2.5390000000000001,67.275999999999996
619,C4H11N,4.1210000000000004,2.4140000000000001,1.3540000000000001,0.70699999999999996,0.35399999999999998,0.0,0.82399999999999995,0.60399999999999998,0.45100000000000001,0.35399999999999998,0.35399999999999998,0.0,3.6989999999999998,2.1150000000000002,1.1419999999999999,0.55800000000000005,0.20399999999999999,0.0,0.73999999999999999,0.52900000000000003,0.38100000000000001,0.27900000000000003,0.20399999999999999,0.0,4.1210000000000004,2.4140000000000001,1.3540000000000001,0.70699999999999996,0.35399999999999998,0.0,14.839,1.5089999999999999,10.69
620,C9H14N2O,8.9749999999999996,5.7359999999999998,4.8419999999999996,3.3650000000000002,2.738,2.0009999999999999,0.748,0.47799999999999998,0.32300000000000001,0.19800000000000001,0.13700000000000001,0.095000000000000001,7.742,4.0759999999999996,3.1099999999999999,1.5309999999999999,1.0509999999999999,0.61399999999999999,0.64500000000000002,0.34000000000000002,0.20699999999999999,0.089999999999999997,0.052999999999999999,0.029000000000000001,8.9749999999999996,5.7359999999999998,4.8419999999999996,3.3650000000000002,2.738,2.0009999999999999,36.442,2.3450000000000002,62.292000000000002
621,C7H11SN,6.6900000000000004,4.2880000000000003,3.7799999999999998,2.2789999999999999,1.913,0.84199999999999997,0.74299999999999999,0.47599999999999998,0.34399999999999997,0.20699999999999999,0.14699999999999999,0.105,6.6109999999999998,4.0510000000000002,3.5030000000000001,1.8680000000000001,1.5329999999999999,0.63700000000000001,0.73499999999999999,0.45000000000000001,0.318,0.17000000000000001,0.11799999999999999,0.080000000000000002,7.0439999999999996,4.742,4.3899999999999997,2.8959999999999999,2.5710000000000002,1.1040000000000001,30.722000000000001,2.0880000000000001,39.101999999999997
622,C8H10O3,8.2680000000000007,5.2910000000000004,4.1269999999999998,3.6859999999999999,2.7050000000000001,1.6200000000000001,0.752,0.48099999999999998,0.29499999999999998,0.20499999999999999,0.14199999999999999,0.089999999999999997,6.4960000000000004,3.1920000000000002,2.0110000000000001,1.4019999999999999,0.83199999999999996,0.44,0.59099999999999997,0.28999999999999998,0.14399999999999999,0.078,0.043999999999999997,0.024,8.2680000000000007,5.2910000000000004,4.1269999999999998,3.6859999999999999,2.7050000000000001,1.6200000000000001,34.555,2.1930000000000001,56.027000000000001
623,C10H18O2,9.5600000000000005,5.5199999999999996,5.0590000000000002,2.3519999999999999,1.7969999999999999,0.75600000000000001,0.79700000000000004,0.502,0.38900000000000001,0.23499999999999999,0.17999999999999999,0.108,8.1310000000000002,4.3719999999999999,3.5619999999999998,1.7350000000000001,1.0569999999999999,0.45500000000000002,0.67800000000000005,0.39700000000000002,0.27400000000000002,0.17399999999999999,0.106,0.065000000000000002,9.5600000000000005,5.5199999999999996,5.0590000000000002,2.3519999999999999,1.7969999999999999,0.75600000000000001,34.273000000000003,2.3319999999999999,52.356000000000002
624,C10H10S2O2,9.6400000000000006,6.9489999999999998,5.585,4.4240000000000004,3.464,1.716,0.68899999999999995,0.46300000000000002,0.31,0.21099999999999999,0.14399999999999999,0.10100000000000001,9.1440000000000001,6.7290000000000001,5.1459999999999999,3.8239999999999998,2.9129999999999998,1.9259999999999999,0.65300000000000002,0.44900000000000001,0.28599999999999998,0.182,0.121,0.113,10.347,8.0739999999999998,6.758,5.6550000000000002,4.835,3.0449999999999999,53.512999999999998,2.9180000000000001,77.572999999999993
625,C12H20O2,10.648,6.8079999999999998,4.8040000000000003,3.0819999999999999,2.0870000000000002,1.147,0.76100000000000001,0.52400000000000002,0.37,0.25700000000000001,0.19,0.127,9.1609999999999996,5.3079999999999998,3.0350000000000001,1.74,1.0109999999999999,0.51200000000000001,0.65400000000000003,0.40799999999999997,0.23300000000000001,0.14499999999999999,0.091999999999999998,0.057000000000000002,10.648,6.8079999999999998,4.8040000000000003,3.0819999999999999,2.0870000000000002,1.147,42.334000000000003,2.7610000000000001,62.088999999999999
626,C8H12N2,7.5599999999999996,4.7359999999999998,4.0640000000000001,3.1339999999999999,2.335,1.3939999999999999,0.75600000000000001,0.47399999999999998,0.313,0.20899999999999999,0.14599999999999999,0.086999999999999994,6.6790000000000003,3.528,2.3969999999999998,1.504,0.96999999999999997,0.41899999999999998,0.66800000000000004,0.35299999999999998,0.184,0.10000000000000001,0.060999999999999999,0.025999999999999999,7.5599999999999996,4.7359999999999998,4.0640000000000001,3.1339999999999999,2.335,1.3939999999999999,29.280999999999999,2.097,48.188000000000002
627,C8H12N2,7.5599999999999996,4.7359999999999998,4.0640000000000001,3.149,2.2189999999999999,1.671,0.75600000000000001,0.47399999999999998,0.313,0.20999999999999999,0.13900000000000001,0.098000000000000004,6.6790000000000003,3.528,2.3969999999999998,1.5089999999999999,0.92200000000000004,0.53900000000000003,0.66800000000000004,0.35299999999999998,0.184,0.10100000000000001,0.058000000000000003,0.032000000000000001,7.5599999999999996,4.7359999999999998,4.0640000000000001,3.149,2.2189999999999999,1.671,29.280999999999999,2.0939999999999999,48.268000000000001
628,C8H18O,7.1130000000000004,4.3460000000000001,2.8250000000000002,2.121,1.1899999999999999,0.57699999999999996,0.79000000000000004,0.54300000000000004,0.35299999999999998,0.26500000000000001,0.19800000000000001,0.14399999999999999,6.5599999999999996,3.9550000000000001,2.5990000000000002,1.8009999999999999,0.91700000000000004,0.498,0.72899999999999998,0.49399999999999999,0.32500000000000001,0.22500000000000001,0.153,0.124,7.1130000000000004,4.3460000000000001,2.8250000000000002,2.121,1.1899999999999999,0.57699999999999996,26.783000000000001,2.0049999999999999,32.515999999999998
629,C7H10O2,6.8529999999999998,4.2530000000000001,3.5819999999999999,3.1579999999999999,2.0430000000000001,0.98899999999999999,0.76100000000000001,0.47299999999999998,0.29899999999999999,0.21099999999999999,0.13600000000000001,0.099000000000000005,5.4770000000000003,3.1949999999999998,2.2290000000000001,1.6799999999999999,1.0429999999999999,0.41799999999999998,0.60899999999999999,0.35499999999999998,0.186,0.112,0.070000000000000007,0.042000000000000003,6.8529999999999998,4.2530000000000001,3.5819999999999999,3.1579999999999999,2.0430000000000001,0.98899999999999999,26.673999999999999,1.9710000000000001,41.594999999999999
630,C7H10O3,7.7240000000000002,4.6639999999999997,4.0999999999999996,3.669,2.3929999999999998,1.371,0.77200000000000002,0.46600000000000003,0.29299999999999998,0.20399999999999999,0.126,0.090999999999999998,6.048,3.2719999999999998,2.3340000000000001,1.6699999999999999,0.97599999999999998,0.38700000000000001,0.60499999999999998,0.32700000000000001,0.16700000000000001,0.092999999999999999,0.050999999999999997,0.025999999999999999,7.7240000000000002,4.6639999999999997,4.0999999999999996,3.669,2.3929999999999998,1.371,29.954999999999998,2.0289999999999999,49.965000000000003
631,C8H10O,6.6900000000000004,4.3259999999999996,3.5339999999999998,2.7130000000000001,1.7370000000000001,1.3740000000000001,0.74299999999999999,0.48099999999999998,0.32100000000000001,0.22600000000000001,0.14499999999999999,0.098000000000000004,5.4640000000000004,3.1059999999999999,2.02,1.345,0.73199999999999998,0.44800000000000001,0.60699999999999998,0.34499999999999997,0.184,0.112,0.060999999999999999,0.032000000000000001,6.6900000000000004,4.3259999999999996,3.5339999999999998,2.7130000000000001,1.7370000000000001,1.3740000000000001,26.532,2.056,39.746000000000002
632,C6H8SO,5.8200000000000003,3.9319999999999999,2.9390000000000001,2.1720000000000002,1.7070000000000001,0.69699999999999995,0.72699999999999998,0.49099999999999999,0.32700000000000001,0.217,0.155,0.11600000000000001,5.5720000000000001,3.839,2.3780000000000001,1.4399999999999999,0.98599999999999999,0.44400000000000001,0.69699999999999995,0.47999999999999998,0.26400000000000001,0.14399999999999999,0.089999999999999997,0.073999999999999996,6.1740000000000004,4.5350000000000001,3.3330000000000002,2.52,2.056,0.94299999999999995,30.535,2.0179999999999998,32.091000000000001
633,C8H12SO,7.3970000000000002,4.7880000000000003,4.1219999999999999,2.6269999999999998,1.8680000000000001,1.046,0.73999999999999999,0.47899999999999998,0.34300000000000003,0.219,0.14399999999999999,0.105,7.1500000000000004,4.4770000000000003,4.0039999999999996,2.2570000000000001,1.3049999999999999,0.83299999999999996,0.71499999999999997,0.44800000000000001,0.33400000000000002,0.188,0.10000000000000001,0.083000000000000004,7.7510000000000003,5.242,4.819,3.2029999999999998,2.2970000000000002,1.4670000000000001,34.176000000000002,2.2429999999999999,44.939
634,C6H6O2,5.9829999999999997,3.8050000000000002,3.2890000000000001,2.343,1.6240000000000001,0.63800000000000001,0.748,0.47599999999999998,0.32900000000000001,0.21299999999999999,0.14799999999999999,0.106,4.5490000000000004,2.3490000000000002,1.5329999999999999,0.86799999999999999,0.47899999999999998,0.155,0.56899999999999995,0.29399999999999998,0.153,0.079000000000000001,0.043999999999999997,0.025999999999999999,5.9829999999999997,3.8050000000000002,3.2890000000000001,2.343,1.6240000000000001,0.63800000000000001,24.312999999999999,1.927,33.473999999999997
635,C7H10O,6.2430000000000003,3.9140000000000001,2.4140000000000001,1.4570000000000001,0.85399999999999998,0.47899999999999998,0.78000000000000003,0.55900000000000005,0.40200000000000002,0.29099999999999998,0.21299999999999999,0.16,5.0019999999999998,2.6840000000000002,1.357,0.67300000000000004,0.32400000000000001,0.14999999999999999,0.625,0.38300000000000001,0.22600000000000001,0.13500000000000001,0.081000000000000003,0.050000000000000003,6.2430000000000003,3.9140000000000001,2.4140000000000001,1.4570000000000001,0.85399999999999998,0.47899999999999998,24.192,1.9970000000000001,24.823
636,C7H12O,6.2430000000000003,3.9140000000000001,2.4140000000000001,1.4570000000000001,0.85399999999999998,0.47899999999999998,0.78000000000000003,0.55900000000000005,0.40200000000000002,0.29099999999999998,0.21299999999999999,0.16,5.2619999999999996,3.0179999999999998,1.706,0.93899999999999995,0.47399999999999998,0.22500000000000001,0.65800000000000003,0.43099999999999999,0.28399999999999997,0.188,0.11799999999999999,0.074999999999999997,6.2430000000000003,3.9140000000000001,2.4140000000000001,1.4570000000000001,0.85399999999999998,0.47899999999999998,24.192,1.9970000000000001,24.823
637,C6H10O2,6.4059999999999997,3.77,2.8900000000000001,1.385,0.80300000000000005,0.433,0.80100000000000005,0.53900000000000003,0.41299999999999998,0.27700000000000002,0.20100000000000001,0.14399999999999999,4.9240000000000004,2.665,1.5289999999999999,0.71599999999999997,0.35099999999999998,0.155,0.61599999999999999,0.38100000000000001,0.218,0.14299999999999999,0.087999999999999995,0.051999999999999998,6.4059999999999997,3.77,2.8900000000000001,1.385,0.80300000000000005,0.433,23.774999999999999,1.909,25.922000000000001
638,C6H10O2,6.4059999999999997,3.77,2.8900000000000001,1.385,0.80300000000000005,0.433,0.80100000000000005,0.53900000000000003,0.41299999999999998,0.27700000000000002,0.20100000000000001,0.14399999999999999,4.9240000000000004,2.6379999999999999,1.478,0.69499999999999995,0.35099999999999998,0.155,0.61599999999999999,0.377,0.21099999999999999,0.13900000000000001,0.087999999999999995,0.051999999999999998,6.4059999999999997,3.77,2.8900000000000001,1.385,0.80300000000000005,0.433,23.774999999999999,1.909,25.922000000000001
639,C10H20O2,9.3970000000000002,5.681,4.4240000000000004,2.9009999999999998,1.403,0.86699999999999999,0.78300000000000003,0.51600000000000001,0.36899999999999999,0.26400000000000001,0.17499999999999999,0.124,8.4290000000000003,4.8470000000000004,3.383,1.714,0.86799999999999999,0.48899999999999999,0.70199999999999996,0.441,0.28199999999999997,0.156,0.109,0.070000000000000007,9.3970000000000002,5.681,4.4240000000000004,2.9009999999999998,1.403,0.86699999999999999,35.57,2.4049999999999998,51.012
640,C6H8O3,7.0170000000000003,4.1260000000000003,3.9089999999999998,3.3679999999999999,2.052,1.012,0.78000000000000003,0.45800000000000002,0.30099999999999999,0.21099999999999999,0.128,0.091999999999999998,5.3410000000000002,2.734,2.0289999999999999,1.29,0.74099999999999999,0.29099999999999998,0.59299999999999997,0.30399999999999999,0.156,0.081000000000000003,0.045999999999999999,0.025999999999999999,7.0170000000000003,4.1260000000000003,3.9089999999999998,3.3679999999999999,2.052,1.012,26.727,1.9039999999999999,42.901000000000003
641,C10H18SO,9.3529999999999998,5.4100000000000001,5.8680000000000003,3.544,2.952,1.5269999999999999,0.77900000000000003,0.45100000000000001,0.32600000000000001,0.187,0.13400000000000001,0.075999999999999998,9.0259999999999998,5.1079999999999997,5.7119999999999997,3.0510000000000002,2.2200000000000002,1.3140000000000001,0.752,0.42599999999999999,0.317,0.161,0.10100000000000001,0.066000000000000003,9.8529999999999998,5.6600000000000001,6.5119999999999996,3.7290000000000001,3.1659999999999999,1.603,35.536000000000001,2.1899999999999999,66.326999999999998
642,C3H6O2S,5.1550000000000002,2.6429999999999998,2.488,1.333,0.0,0.0,0.85899999999999999,0.52900000000000003,0.41499999999999998,0.33300000000000002,0.0,0.0,4.274,2.0680000000000001,1.7889999999999999,0.57799999999999996,0.0,0.0,0.71199999999999997,0.41399999999999998,0.29799999999999999,0.14499999999999999,0.0,0.0,5.6550000000000002,2.931,2.9430000000000001,1.667,0.0,0.0,19.898,1.4750000000000001,17.064
643,C10H10O2,8.8119999999999994,5.8810000000000002,4.3550000000000004,3.5190000000000001,2.6680000000000001,1.9670000000000001,0.73399999999999999,0.48999999999999999,0.311,0.20699999999999999,0.14000000000000001,0.098000000000000004,6.8579999999999997,3.6309999999999998,2.2370000000000001,1.4930000000000001,0.94699999999999995,0.55800000000000005,0.57099999999999995,0.30299999999999999,0.16,0.087999999999999995,0.050000000000000003,0.028000000000000001,8.8119999999999994,5.8810000000000002,4.3550000000000004,3.5190000000000001,2.6680000000000001,1.9670000000000001,37.106000000000002,2.415,60.802
