molid,identifiere,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT
532,C15H26O2,4.5,1.333,1.0,0.32000000000000001,0.44400000000000001,0.16300000000000001,0.188,0.073999999999999996,0.10000000000000001,0.033000000000000002,0.28100000000000003,0.070000000000000007,0.063,0.02,0.034000000000000002,0.012,0.019,0.0070000000000000001,0.014,0.0050000000000000001,0.52500000000000002
533,C9H16O,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.041000000000000002,0.031,0.025000000000000001,0.0,0.0,0.056000000000000001,0.028000000000000001,0.017999999999999999,0.012999999999999999,0.010999999999999999,0.01,0.01,0.012,0.0,0.0,0.159
534,C9H16O2,2.0,0.66700000000000004,0.56899999999999995,0.20499999999999999,0.13600000000000001,0.096000000000000002,0.071999999999999995,0.0,0.0,0.0,0.182,0.050999999999999997,0.063,0.029000000000000001,0.023,0.019,0.024,0.0,0.0,0.0,0.39200000000000002
535,C11H22O3,2.5,0.88900000000000001,0.5,0.23999999999999999,0.27800000000000002,0.122,0.062,0.049000000000000002,0.040000000000000001,0.033000000000000002,0.192,0.063,0.042000000000000003,0.021999999999999999,0.028000000000000001,0.012,0.0089999999999999993,0.01,0.01,0.010999999999999999,0.39900000000000002
536,C9H18O,1.5,0.44400000000000001,0.25,0.16,0.111,0.082000000000000003,0.062,0.0,0.0,0.0,0.16700000000000001,0.049000000000000002,0.035999999999999997,0.027,0.021999999999999999,0.02,0.021000000000000001,0.0,0.0,0.0,0.34200000000000003
537,C11H22O2,1.5,0.44400000000000001,0.25,0.16,0.111,0.082000000000000003,0.062,0.049000000000000002,0.040000000000000001,0.033000000000000002,0.125,0.036999999999999998,0.025000000000000001,0.017999999999999999,0.014,0.012,0.01,0.01,0.01,0.010999999999999999,0.27200000000000002
538,C9H20O,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.041000000000000002,0.031,0.025000000000000001,0.0,0.0,0.056000000000000001,0.028000000000000001,0.017999999999999999,0.012999999999999999,0.010999999999999999,0.01,0.01,0.012,0.0,0.0,0.159
539,C8H14O2,2.0,0.66700000000000004,0.56899999999999995,0.20499999999999999,0.13600000000000001,0.096000000000000002,0.0,0.0,0.0,0.0,0.20000000000000001,0.056000000000000001,0.070999999999999994,0.034000000000000002,0.027,0.032000000000000001,0.0,0.0,0.0,0.0,0.41999999999999998
540,C8H16O,1.5,0.66700000000000004,0.25,0.16,0.111,0.041000000000000002,0.0,0.0,0.0,0.0,0.188,0.083000000000000004,0.035999999999999997,0.032000000000000001,0.028000000000000001,0.014,0.0,0.0,0.0,0.0,0.38
541,C8H16O,1.5,0.66700000000000004,0.25,0.16,0.111,0.041000000000000002,0.0,0.0,0.0,0.0,0.188,0.083000000000000004,0.035999999999999997,0.032000000000000001,0.028000000000000001,0.014,0.0,0.0,0.0,0.0,0.38
542,C12H24O2,1.5,0.66700000000000004,0.375,0.16,0.111,0.082000000000000003,0.062,0.049000000000000002,0.040000000000000001,0.017000000000000001,0.115,0.050999999999999997,0.031,0.014999999999999999,0.012,0.01,0.0089999999999999993,0.0080000000000000002,0.0080000000000000002,0.0040000000000000001,0.26400000000000001
543,C12H24O2,2.0,1.111,0.375,0.23999999999999999,0.16700000000000001,0.122,0.094,0.073999999999999996,0.059999999999999998,0.033000000000000002,0.154,0.079000000000000001,0.029000000000000001,0.024,0.019,0.014999999999999999,0.012999999999999999,0.012,0.012,0.0080000000000000002,0.36599999999999999
544,C9H18O2,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.041000000000000002,0.031,0.025000000000000001,0.02,0.0,0.050000000000000003,0.025000000000000001,0.016,0.010999999999999999,0.0089999999999999993,0.0080000000000000002,0.0080000000000000002,0.0080000000000000002,0.01,0.0,0.14499999999999999
545,C16H32O2,1.5,0.66700000000000004,0.375,0.23999999999999999,0.16700000000000001,0.122,0.094,0.049000000000000002,0.040000000000000001,0.017000000000000001,0.087999999999999995,0.039,0.023,0.016,0.012,0.0089999999999999993,0.0080000000000000002,0.0040000000000000001,0.0040000000000000001,0.002,0.20699999999999999
546,C13H26O2,2.5,0.66700000000000004,0.625,0.23999999999999999,0.16700000000000001,0.122,0.094,0.073999999999999996,0.059999999999999998,0.033000000000000002,0.17899999999999999,0.043999999999999997,0.048000000000000001,0.017999999999999999,0.017000000000000001,0.014,0.012,0.010999999999999999,0.01,0.0070000000000000001,0.35899999999999999
547,C18H34O2,1.5,0.44400000000000001,0.25,0.16,0.111,0.082000000000000003,0.062,0.049000000000000002,0.040000000000000001,0.033000000000000002,0.079000000000000001,0.023,0.014999999999999999,0.01,0.0070000000000000001,0.0060000000000000001,0.0050000000000000001,0.0040000000000000001,0.0040000000000000001,0.0030000000000000001,0.156
548,C15H28O2,1.0,0.44400000000000001,0.25,0.16,0.111,0.082000000000000003,0.063,0.036999999999999998,0.016,0.0,0.058999999999999997,0.025000000000000001,0.014,0.0089999999999999993,0.0060000000000000001,0.0050000000000000001,0.0030000000000000001,0.0040000000000000001,0.016,0.0,0.14000000000000001
549,C5H8O2,1.5,0.44400000000000001,0.25,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.073999999999999996,0.063,0.052999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.44
550,C10H12O2,2.0,0.66700000000000004,0.313,0.151,0.20100000000000001,0.14199999999999999,0.066000000000000003,0.041000000000000002,0.0,0.0,0.16700000000000001,0.048000000000000001,0.028000000000000001,0.019,0.029000000000000001,0.02,0.012999999999999999,0.02,0.0,0.0,0.34399999999999997
551,C15H15NO2,2.5,1.778,1.0629999999999999,0.45300000000000001,0.29899999999999999,0.20200000000000001,0.17199999999999999,0.078,0.041000000000000002,0.029000000000000001,0.13200000000000001,0.073999999999999996,0.045999999999999999,0.025000000000000001,0.021000000000000001,0.016,0.012999999999999999,0.0060000000000000001,0.0040000000000000001,0.0060000000000000001,0.34300000000000003
552,C15H14O2,2.0,1.333,0.625,0.26200000000000001,0.24299999999999999,0.20200000000000001,0.109,0.029000000000000001,0.023,0.016,0.111,0.060999999999999999,0.031,0.017000000000000001,0.019,0.017000000000000001,0.0089999999999999993,0.0030000000000000001,0.0030000000000000001,0.0040000000000000001,0.27500000000000002
553,C12H16O2,2.5,1.333,0.438,0.23100000000000001,0.20100000000000001,0.224,0.128,0.073999999999999996,0.031,0.0,0.17899999999999999,0.078,0.029000000000000001,0.023,0.021999999999999999,0.025000000000000001,0.014,0.012,0.016,0.0,0.39900000000000002
554,C17H16O2,2.5,1.111,0.375,0.38200000000000001,0.34699999999999998,0.184,0.074999999999999997,0.085999999999999993,0.050999999999999997,0.0080000000000000002,0.125,0.045999999999999999,0.017999999999999999,0.024,0.021999999999999999,0.010999999999999999,0.0050000000000000001,0.0080000000000000002,0.0050000000000000001,0.001,0.26500000000000001
555,C9H10O2,1.0,0.44400000000000001,0.188,0.151,0.089999999999999997,0.059999999999999998,0.042999999999999997,0.02,0.0,0.0,0.090999999999999998,0.036999999999999998,0.019,0.021999999999999999,0.014999999999999999,0.012,0.014,0.02,0.0,0.0,0.23000000000000001
556,C13H12O3,2.0,1.333,0.46500000000000002,0.32100000000000001,0.17000000000000001,0.19800000000000001,0.087999999999999995,0.037999999999999999,0.021000000000000001,0.0050000000000000001,0.11799999999999999,0.063,0.027,0.023,0.014999999999999999,0.017999999999999999,0.0080000000000000002,0.0040000000000000001,0.0030000000000000001,0.002,0.28199999999999997
557,C15H14O3,2.5,1.778,1.0629999999999999,0.45300000000000001,0.29899999999999999,0.20200000000000001,0.17199999999999999,0.078,0.041000000000000002,0.029000000000000001,0.13200000000000001,0.073999999999999996,0.045999999999999999,0.025000000000000001,0.021000000000000001,0.016,0.012999999999999999,0.0060000000000000001,0.0040000000000000001,0.0060000000000000001,0.34300000000000003
558,C8H8O3,2.0,0.66700000000000004,0.188,0.311,0.20100000000000001,0.082000000000000003,0.056000000000000001,0.0,0.0,0.0,0.182,0.050999999999999997,0.019,0.043999999999999997,0.029000000000000001,0.016,0.028000000000000001,0.0,0.0,0.0,0.36899999999999999
559,C8H8O,1.0,0.44400000000000001,0.188,0.151,0.089999999999999997,0.040000000000000001,0.0,0.0,0.0,0.0,0.111,0.043999999999999997,0.023,0.029999999999999999,0.029999999999999999,0.040000000000000001,0.0,0.0,0.0,0.0,0.27900000000000003
560,C10H14O2,2.0,0.66700000000000004,0.56299999999999994,0.311,0.11799999999999999,0.121,0.056000000000000001,0.0,0.0,0.0,0.16700000000000001,0.048000000000000001,0.042999999999999997,0.031,0.012999999999999999,0.02,0.028000000000000001,0.0,0.0,0.0,0.34999999999999998
561,C10H10O,2.0,0.66700000000000004,0.188,0.311,0.20100000000000001,0.082000000000000003,0.056000000000000001,0.0,0.0,0.0,0.182,0.050999999999999997,0.019,0.043999999999999997,0.029000000000000001,0.016,0.028000000000000001,0.0,0.0,0.0,0.36899999999999999
562,C12H18O,3.5,1.333,0.313,0.47099999999999997,0.313,0.14399999999999999,0.099000000000000005,0.02,0.0,0.0,0.26900000000000002,0.078,0.021999999999999999,0.051999999999999998,0.031,0.016,0.02,0.02,0.0,0.0,0.51000000000000001
563,C9H12O,1.0,0.44400000000000001,0.188,0.151,0.089999999999999997,0.059999999999999998,0.028000000000000001,0.0,0.0,0.0,0.10000000000000001,0.040000000000000001,0.021000000000000001,0.025000000000000001,0.017999999999999999,0.02,0.028000000000000001,0.0,0.0,0.0,0.252
564,C9H10O,1.5,1.111,0.438,0.191,0.153,0.040000000000000001,0.0,0.0,0.0,0.0,0.14999999999999999,0.092999999999999999,0.040000000000000001,0.027,0.037999999999999999,0.040000000000000001,0.0,0.0,0.0,0.0,0.38800000000000001
565,C9H10O,1.0,0.44400000000000001,0.188,0.151,0.089999999999999997,0.059999999999999998,0.028000000000000001,0.0,0.0,0.0,0.10000000000000001,0.040000000000000001,0.021000000000000001,0.025000000000000001,0.017999999999999999,0.02,0.028000000000000001,0.0,0.0,0.0,0.252
566,C11H16O2,2.0,1.556,1.0629999999999999,0.35099999999999998,0.18099999999999999,0.121,0.056000000000000001,0.0,0.0,0.0,0.154,0.097000000000000003,0.063,0.025000000000000001,0.017999999999999999,0.02,0.028000000000000001,0.0,0.0,0.0,0.40500000000000003
567,C9H10O2,2.0,0.66700000000000004,0.188,0.311,0.20100000000000001,0.082000000000000003,0.056000000000000001,0.0,0.0,0.0,0.182,0.050999999999999997,0.019,0.043999999999999997,0.029000000000000001,0.016,0.028000000000000001,0.0,0.0,0.0,0.36899999999999999
568,C11H14O2,2.0,0.66700000000000004,0.313,0.23100000000000001,0.089999999999999997,0.14199999999999999,0.106,0.053999999999999999,0.031,0.0,0.154,0.043999999999999997,0.025999999999999999,0.025999999999999999,0.010999999999999999,0.02,0.014999999999999999,0.010999999999999999,0.016,0.0,0.32300000000000001
569,C13H18O2,2.5,1.556,0.68799999999999994,0.35099999999999998,0.31900000000000001,0.183,0.066000000000000003,0.052999999999999999,0.025999999999999999,0.012,0.16700000000000001,0.085999999999999993,0.040000000000000001,0.025000000000000001,0.027,0.017999999999999999,0.0070000000000000001,0.0089999999999999993,0.0089999999999999993,0.012,0.40100000000000002
570,C13H18O2,3.0,2.0,0.68799999999999994,0.35099999999999998,0.375,0.224,0.128,0.073999999999999996,0.031,0.0,0.20000000000000001,0.105,0.037999999999999999,0.027,0.031,0.02,0.014,0.012,0.016,0.0,0.46400000000000002
571,C14H20O2,3.0,0.88900000000000001,0.68799999999999994,0.311,0.14599999999999999,0.183,0.106,0.10299999999999999,0.081000000000000003,0.036999999999999998,0.188,0.047,0.042999999999999997,0.021999999999999999,0.012999999999999999,0.017999999999999999,0.010999999999999999,0.010999999999999999,0.01,0.0070000000000000001,0.371
572,C10H16,3.5,2.222,1.75,0.44400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.13900000000000001,0.13500000000000001,0.088999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.68100000000000005
573,C5H11N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,C17H19NO3,3.0,2.0,0.94399999999999995,0.59899999999999998,0.26800000000000002,0.17599999999999999,0.159,0.109,0.090999999999999998,0.082000000000000003,0.13,0.067000000000000004,0.035000000000000003,0.029000000000000001,0.016,0.012,0.010999999999999999,0.0070000000000000001,0.0060000000000000001,0.0060000000000000001,0.318
575,C8H6O3,2.0,1.111,0.50700000000000001,0.40799999999999997,0.14199999999999999,0.056000000000000001,0.0,0.0,0.0,0.0,0.16700000000000001,0.069000000000000006,0.039,0.050999999999999997,0.035999999999999997,0.028000000000000001,0.0,0.0,0.0,0.0,0.39000000000000001
576,C10H10O4,3.0,1.333,0.50700000000000001,0.56799999999999995,0.22600000000000001,0.17699999999999999,0.14000000000000001,0.063,0.0,0.0,0.20000000000000001,0.067000000000000004,0.032000000000000001,0.047,0.023,0.021999999999999999,0.023,0.016,0.0,0.0,0.42899999999999999
577,C12H14O4,3.5,2.0,0.63200000000000001,0.56799999999999995,0.33700000000000002,0.218,0.20200000000000001,0.14000000000000001,0.049000000000000002,0.0,0.20599999999999999,0.086999999999999994,0.032000000000000001,0.041000000000000002,0.028000000000000001,0.017999999999999999,0.02,0.017000000000000001,0.012,0.0,0.46100000000000002
578,C11H14O2,2.5,1.333,0.68799999999999994,0.65300000000000002,0.29199999999999998,0.121,0.031,0.025000000000000001,0.0,0.0,0.192,0.083000000000000004,0.042999999999999997,0.050000000000000003,0.032000000000000001,0.024,0.01,0.012,0.0,0.0,0.44800000000000001
579,C5H10O2,2.5,0.44400000000000001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41699999999999998,0.063,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60499999999999998
580,C10H14O,2.0,0.88900000000000001,0.25,0.38200000000000001,0.20799999999999999,0.081000000000000003,0.031,0.0,0.0,0.0,0.182,0.068000000000000005,0.021000000000000001,0.048000000000000001,0.042000000000000003,0.027,0.016,0.0,0.0,0.0,0.40300000000000002
581,C10H14O,2.5,1.333,0.5,0.42199999999999999,0.29899999999999999,0.082000000000000003,0.0,0.0,0.0,0.0,0.22700000000000001,0.095000000000000001,0.037999999999999999,0.052999999999999999,0.074999999999999997,0.027,0.0,0.0,0.0,0.0,0.51600000000000001
582,C7H14O2,2.5,0.66700000000000004,0.625,0.16,0.111,0.0,0.0,0.0,0.0,0.0,0.313,0.073999999999999996,0.088999999999999996,0.023,0.036999999999999998,0.0,0.0,0.0,0.0,0.0,0.53600000000000003
583,C7H14O2,2.0,1.111,0.375,0.23999999999999999,0.111,0.0,0.0,0.0,0.0,0.0,0.25,0.123,0.047,0.048000000000000001,0.028000000000000001,0.0,0.0,0.0,0.0,0.0,0.496
584,C7H14O2,3.0,1.111,0.5,0.32000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.111,0.063,0.052999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.60199999999999998
585,C4H8O2,0.5,0.222,0.125,0.080000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000001,0.056000000000000001,0.042000000000000003,0.040000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.23699999999999999
586,C9H18O2,1.5,0.66700000000000004,0.375,0.23999999999999999,0.111,0.041000000000000002,0.031,0.025000000000000001,0.0,0.0,0.14999999999999999,0.067000000000000004,0.042000000000000003,0.029999999999999999,0.016,0.0080000000000000002,0.01,0.012,0.0,0.0,0.33500000000000002
587,C11H10O2,2.0,1.556,1.389,0.38200000000000001,0.28799999999999998,0.059999999999999998,0.028000000000000001,0.0,0.0,0.0,0.14299999999999999,0.082000000000000003,0.076999999999999999,0.027,0.035999999999999997,0.014999999999999999,0.028000000000000001,0.0,0.0,0.0,0.40799999999999997
588,C11H16O,2.0,0.66700000000000004,0.56299999999999994,0.311,0.11799999999999999,0.10000000000000001,0.042999999999999997,0.02,0.0,0.0,0.16700000000000001,0.048000000000000001,0.047,0.031,0.014999999999999999,0.017000000000000001,0.014,0.02,0.0,0.0,0.35899999999999999
589,C11H14O2,2.0,0.66700000000000004,0.56299999999999994,0.39100000000000001,0.11799999999999999,0.10000000000000001,0.042999999999999997,0.033000000000000002,0.016,0.0,0.154,0.043999999999999997,0.042999999999999997,0.035999999999999997,0.012,0.014,0.0089999999999999993,0.010999999999999999,0.016,0.0,0.33800000000000002
590,C11H14O2,3.0,0.66700000000000004,0.81299999999999994,0.311,0.22900000000000001,0.182,0.066000000000000003,0.041000000000000002,0.0,0.0,0.23100000000000001,0.042000000000000003,0.063,0.025999999999999999,0.025000000000000001,0.023,0.012999999999999999,0.02,0.0,0.0,0.443
591,C10H18O,3.0,1.556,1.0629999999999999,0.49299999999999999,0.23599999999999999,0.0,0.0,0.0,0.0,0.0,0.27300000000000002,0.104,0.075999999999999998,0.049000000000000002,0.079000000000000001,0.0,0.0,0.0,0.0,0.0,0.57999999999999996
592,C12H20O2,4.0,1.556,1.1879999999999999,0.85299999999999998,0.68799999999999994,0.080000000000000002,0.0,0.0,0.0,0.0,0.28599999999999998,0.082000000000000003,0.066000000000000003,0.050000000000000003,0.052999999999999999,0.0080000000000000002,0.0,0.0,0.0,0.0,0.54500000000000004
593,C3H4O2,1.5,0.44400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48599999999999999
594,C9H7N,1.0,0.88900000000000001,0.25,0.28399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.090999999999999998,0.063,0.021000000000000001,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.223
595,C7H6O2,1.5,1.111,0.5,0.26200000000000001,0.063,0.0,0.0,0.0,0.0,0.0,0.16700000000000001,0.10100000000000001,0.050000000000000003,0.051999999999999998,0.063,0.0,0.0,0.0,0.0,0.0,0.433
596,C9H9N,1.5,1.333,0.79200000000000004,0.13700000000000001,0.063,0.0,0.0,0.0,0.0,0.0,0.13600000000000001,0.088999999999999996,0.066000000000000003,0.023,0.063,0.0,0.0,0.0,0.0,0.0,0.377
597,C10H18O,4.0,1.778,0.75,0.42199999999999999,0.35399999999999998,0.0,0.0,0.0,0.0,0.0,0.36399999999999999,0.111,0.058000000000000003,0.052999999999999999,0.088999999999999996,0.0,0.0,0.0,0.0,0.0,0.67400000000000004
598,C12H20O2,5.0,2.222,1.25,0.58199999999999996,0.49299999999999999,0.122,0.11799999999999999,0.0,0.0,0.0,0.35699999999999998,0.111,0.069000000000000006,0.035999999999999997,0.049000000000000002,0.014999999999999999,0.039,0.0,0.0,0.0,0.67800000000000005
599,C11H18O2,4.0,2.222,1.0,0.42199999999999999,0.38200000000000001,0.10100000000000001,0.058999999999999997,0.0,0.0,0.0,0.308,0.123,0.058999999999999997,0.032000000000000001,0.048000000000000001,0.017000000000000001,0.029999999999999999,0.0,0.0,0.0,0.61699999999999999
600,C5H10O2,1.0,0.44400000000000001,0.222,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.14299999999999999,0.056000000000000001,0.056000000000000001,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.316
601,C9H16O3,2.0,0.88900000000000001,0.34699999999999998,0.28499999999999998,0.14199999999999999,0.111,0.041000000000000002,0.031,0.0,0.0,0.16700000000000001,0.063,0.035000000000000003,0.032000000000000001,0.017999999999999999,0.016,0.01,0.016,0.0,0.0,0.35599999999999998
602,C8H14O3,2.0,0.88900000000000001,0.222,0.28499999999999998,0.14199999999999999,0.111,0.041000000000000002,0.0,0.0,0.0,0.182,0.068000000000000005,0.025000000000000001,0.041000000000000002,0.02,0.019,0.02,0.0,0.0,0.0,0.375
603,C4H4S2,1.0,0.44400000000000001,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16700000000000001,0.063,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34100000000000003
604,C10H14O,3.0,1.556,1.0629999999999999,0.49299999999999999,0.23599999999999999,0.0,0.0,0.0,0.0,0.0,0.27300000000000002,0.104,0.075999999999999998,0.049000000000000002,0.079000000000000001,0.0,0.0,0.0,0.0,0.0,0.57999999999999996
605,C11H14O2,3.5,1.556,0.5,0.66200000000000003,0.28499999999999998,0.20200000000000001,0.11799999999999999,0.0,0.0,0.0,0.26900000000000002,0.091999999999999998,0.033000000000000002,0.066000000000000003,0.028000000000000001,0.029000000000000001,0.029999999999999999,0.0,0.0,0.0,0.54700000000000004
606,C15H14O2,3.5,1.111,0.81299999999999994,0.65300000000000002,0.29199999999999998,0.28199999999999997,0.031,0.082000000000000003,0.063,0.025000000000000001,0.19400000000000001,0.048000000000000001,0.041000000000000002,0.041000000000000002,0.019,0.021999999999999999,0.0030000000000000001,0.0089999999999999993,0.01,0.0080000000000000002,0.39600000000000002
607,C20H34O8,6.0,3.556,3.0,1.9199999999999999,1.333,0.73499999999999999,0.53100000000000003,0.32100000000000001,0.14000000000000001,0.050000000000000003,0.222,0.105,0.074999999999999997,0.040000000000000001,0.029000000000000001,0.017000000000000001,0.014,0.0089999999999999993,0.0050000000000000001,0.0030000000000000001,0.51900000000000002
608,C13H24O,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.041000000000000002,0.031,0.025000000000000001,0.02,0.017000000000000001,0.037999999999999999,0.019,0.010999999999999999,0.0080000000000000002,0.0060000000000000001,0.0050000000000000001,0.0040000000000000001,0.0040000000000000001,0.0040000000000000001,0.0040000000000000001,0.104
609,C12H20O7,5.5,2.6669999999999998,1.875,1.04,0.66700000000000004,0.36699999999999999,0.156,0.073999999999999996,0.02,0.0,0.30599999999999999,0.11600000000000001,0.074999999999999997,0.036999999999999998,0.027,0.017000000000000001,0.01,0.0080000000000000002,0.0050000000000000001,0.0,0.59999999999999998
610,C11H22O,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.041000000000000002,0.031,0.025000000000000001,0.02,0.017000000000000001,0.044999999999999998,0.021999999999999999,0.014,0.01,0.0080000000000000002,0.0070000000000000001,0.0060000000000000001,0.0060000000000000001,0.0070000000000000001,0.0080000000000000002,0.13400000000000001
611,C11H22O,1.5,0.44400000000000001,0.25,0.16,0.111,0.082000000000000003,0.062,0.049000000000000002,0.040000000000000001,0.0,0.13600000000000001,0.040000000000000001,0.028000000000000001,0.02,0.016,0.014,0.012,0.012,0.012999999999999999,0.0,0.29199999999999998
612,C11H20O,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.041000000000000002,0.031,0.025000000000000001,0.02,0.017000000000000001,0.044999999999999998,0.021999999999999999,0.014,0.01,0.0080000000000000002,0.0070000000000000001,0.0060000000000000001,0.0060000000000000001,0.0070000000000000001,0.0080000000000000002,0.13400000000000001
613,C11H24O,0.5,0.222,0.125,0.080000000000000002,0.056000000000000001,0.041000000000000002,0.031,0.025000000000000001,0.02,0.017000000000000001,0.044999999999999998,0.021999999999999999,0.014,0.01,0.0080000000000000002,0.0070000000000000001,0.0060000000000000001,0.0060000000000000001,0.0070000000000000001,0.0080000000000000002,0.13400000000000001
614,C5H8O2,2.0,0.66700000000000004,0.56899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28599999999999998,0.073999999999999996,0.14199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502
615,C8H8O3,2.5,1.333,0.68799999999999994,0.57299999999999995,0.23599999999999999,0.0,0.0,0.0,0.0,0.0,0.22700000000000001,0.095000000000000001,0.049000000000000002,0.064000000000000001,0.047,0.0,0.0,0.0,0.0,0.0,0.48299999999999998
616,C9H10O3,2.5,1.333,0.68799999999999994,0.69299999999999995,0.29899999999999999,0.041000000000000002,0.0,0.0,0.0,0.0,0.20799999999999999,0.088999999999999996,0.042999999999999997,0.058000000000000003,0.042999999999999997,0.014,0.0,0.0,0.0,0.0,0.45400000000000001
617,C6H6N2O,1.5,0.88900000000000001,0.438,0.191,0.125,0.0,0.0,0.0,0.0,0.0,0.16700000000000001,0.081000000000000003,0.049000000000000002,0.037999999999999999,0.063,0.0,0.0,0.0,0.0,0.0,0.39700000000000002
618,C12H10,1.0,0.88900000000000001,0.375,0.062,0.13900000000000001,0.078,0.0,0.0,0.0,0.0,0.076999999999999999,0.056000000000000001,0.027,0.0060000000000000001,0.017000000000000001,0.02,0.0,0.0,0.0,0.0,0.20200000000000001
619,C4H11N,0.5,0.222,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.073999999999999996,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26200000000000001
620,C9H14N2O,2.5,1.111,0.625,0.622,0.29199999999999998,0.080000000000000002,0.0,0.0,0.0,0.0,0.20799999999999999,0.073999999999999996,0.044999999999999998,0.051999999999999998,0.032000000000000001,0.02,0.0,0.0,0.0,0.0,0.43099999999999999
621,C7H11SN,2.0,0.44400000000000001,0.47199999999999998,0.19500000000000001,0.16,0.0,0.0,0.0,0.0,0.0,0.222,0.040000000000000001,0.079000000000000001,0.033000000000000002,0.040000000000000001,0.0,0.0,0.0,0.0,0.0,0.41399999999999998
622,C8H10O3,2.0,1.556,0.93799999999999994,0.49299999999999999,0.18099999999999999,0.0,0.0,0.0,0.0,0.0,0.182,0.111,0.063,0.049000000000000002,0.044999999999999998,0.0,0.0,0.0,0.0,0.0,0.45000000000000001
623,C10H18O2,3.5,0.88900000000000001,0.75,0.23999999999999999,0.27800000000000002,0.082000000000000003,0.125,0.0,0.0,0.0,0.318,0.068000000000000005,0.074999999999999997,0.024,0.040000000000000001,0.012,0.031,0.0,0.0,0.0,0.56799999999999995
624,C10H10S2O2,1.5,0.66700000000000004,0.31900000000000001,0.17000000000000001,0.049000000000000002,0.111,0.042999999999999997,0.025999999999999999,0.0,0.0,0.10000000000000001,0.036999999999999998,0.029000000000000001,0.017000000000000001,0.0050000000000000001,0.014,0.0050000000000000001,0.0030000000000000001,0.0,0.0,0.21099999999999999
625,C12H20O2,1.5,0.66700000000000004,0.375,0.16,0.111,0.082000000000000003,0.062,0.049000000000000002,0.040000000000000001,0.017000000000000001,0.115,0.050999999999999997,0.031,0.014999999999999999,0.012,0.01,0.0089999999999999993,0.0080000000000000002,0.0080000000000000002,0.0040000000000000001,0.26400000000000001
626,C8H12N2,2.5,1.333,0.68799999999999994,0.45300000000000001,0.11799999999999999,0.0,0.0,0.0,0.0,0.0,0.25,0.10299999999999999,0.057000000000000002,0.065000000000000002,0.058999999999999997,0.0,0.0,0.0,0.0,0.0,0.53400000000000003
627,C8H12N2,2.5,1.333,0.68799999999999994,0.53300000000000003,0.063,0.0,0.0,0.0,0.0,0.0,0.25,0.10299999999999999,0.057000000000000002,0.075999999999999998,0.021000000000000001,0.0,0.0,0.0,0.0,0.0,0.50700000000000001
628,C8H18O,1.5,0.66700000000000004,0.375,0.16,0.111,0.0,0.0,0.0,0.0,0.0,0.188,0.083000000000000004,0.047,0.027,0.028000000000000001,0.0,0.0,0.0,0.0,0.0,0.372
629,C7H10O2,2.0,1.556,0.91700000000000004,0.20499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.13,0.091999999999999998,0.050999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.495
630,C7H10O3,2.5,1.778,1.389,0.28499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.127,0.107,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.53100000000000003
