molID,identifier,"('TOPOLOGICAL', 'TI2')","('WALK_PATH_COUNTS', 'MPC04')","('CONNECTIVITY_INDICES', 'X2v')","('INFORMATION_INDICES', 'HVcpx')","('TWOD_AUTOCORRELATIONS', 'GATS1m')","('RDF', 'RDF110m')","('WHIM', 'G2v')","('GETAWAY', 'HATS2u')","('GETAWAY', 'HATS0p')","('GETAWAY', 'R4m+')","('GETAWAY', 'R2e')","('GETAWAY', 'R6p')","('GETAWAY', 'R6p')","('GETAWAY', 'RTp+')","('ATOMCENTRED_FRAGMENTS', 'H-049')","('ATOMCENTRED_FRAGMENTS', 'O-057')","('MOLECULAR_PROPERTIES', 'Hy')","('MOLECULAR_PROPERTIES', 'TPSA(NO)')","('MOLECULAR_PROPERTIES', 'TPSA(Tot)')"
469,none,3.5819999999999999,16.0,4.165,2.8500000000000001,0.86499999999999999,0.0070000000000000001,0.20200000000000001,0.33700000000000002,0.089999999999999997,0.028000000000000001,1.869,0.38500000000000001,0.38500000000000001,0.068000000000000005,0.0,0.0,-0.84599999999999997,26.300000000000001,26.300000000000001
470,none,4.0030000000000001,20.0,5.4089999999999998,2.9510000000000001,0.84999999999999998,0.23899999999999999,0.156,0.30599999999999999,0.078,0.025000000000000001,1.923,0.34599999999999997,0.34599999999999997,0.055,0.0,0.0,-0.86499999999999999,26.300000000000001,26.300000000000001
471,none,0.94999999999999996,13.0,1.6899999999999999,2.0640000000000001,0.88900000000000001,0.0,0.20399999999999999,0.64500000000000002,0.17699999999999999,0.063,1.466,0.029000000000000001,0.029000000000000001,0.084000000000000005,0.0,1.0,-0.001,50.439999999999998,50.439999999999998
472,none,1.9510000000000001,16.0,3.3380000000000001,2.504,0.5,0.0,0.17399999999999999,0.37,0.096000000000000002,0.024,1.752,0.152,0.152,0.060999999999999999,0.0,0.0,-0.29399999999999998,20.23,20.23
473,none,1.6020000000000001,19.0,4.3929999999999998,2.2839999999999998,0.5,0.0,0.186,0.38900000000000001,0.079000000000000001,0.042999999999999997,2.028,0.252,0.252,0.041000000000000002,0.0,0.0,-0.29399999999999998,20.23,20.23
474,none,1.5389999999999999,18.0,4.5590000000000002,2.2200000000000002,0.5,0.0,0.16800000000000001,0.374,0.080000000000000002,0.033000000000000002,1.968,0.216,0.216,0.043999999999999997,0.0,0.0,-0.29399999999999998,20.23,20.23
475,none,2.4049999999999998,24.0,5.1369999999999996,2.5899999999999999,0.81299999999999994,0.0,0.16200000000000001,0.36799999999999999,0.082000000000000003,0.032000000000000001,2.0800000000000001,0.33300000000000002,0.33300000000000002,0.053999999999999999,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
476,none,3.2170000000000001,31.0,6.452,2.7599999999999998,0.80000000000000004,0.0,0.154,0.32000000000000001,0.068000000000000005,0.025999999999999999,2.1720000000000002,0.36699999999999999,0.36699999999999999,0.037999999999999999,0.0,0.0,-0.86499999999999999,26.300000000000001,26.300000000000001
477,none,1.3400000000000001,16.0,2.1749999999999998,2.2389999999999999,0.84399999999999997,0.0,0.188,0.61699999999999999,0.13400000000000001,0.042000000000000003,1.6839999999999999,0.17999999999999999,0.17999999999999999,0.068000000000000005,0.0,1.0,-0.161,29.460000000000001,29.460000000000001
478,none,3.0489999999999999,18.0,3.0499999999999998,2.8359999999999999,0.81799999999999995,0.002,0.17399999999999999,0.41099999999999998,0.106,0.019,1.855,0.20000000000000001,0.20000000000000001,0.059999999999999998,0.0,0.0,-0.82199999999999995,26.300000000000001,26.300000000000001
479,none,1.5680000000000001,18.0,2.1349999999999998,2.3929999999999998,0.83299999999999996,0.0,0.185,0.60999999999999999,0.155,0.042000000000000003,1.536,0.19800000000000001,0.19800000000000001,0.079000000000000001,0.0,1.0,-0.20599999999999999,29.460000000000001,29.460000000000001
480,none,1.74,14.0,2.4220000000000002,2.3290000000000002,0.5,0.0,0.188,0.63100000000000001,0.13600000000000001,0.032000000000000001,1.6459999999999999,0.096000000000000002,0.096000000000000002,0.070999999999999994,0.0,0.0,-0.86399999999999999,17.07,17.07
481,none,2.214,18.0,2.2200000000000002,2.6469999999999998,1.0189999999999999,0.0,0.183,0.67200000000000004,0.13500000000000001,0.029000000000000001,1.8360000000000001,0.153,0.153,0.068000000000000005,0.0,0.0,-0.72699999999999998,35.530000000000001,35.530000000000001
482,none,1.3580000000000001,13.0,1.97,2.1480000000000001,1.0,0.0,0.191,0.69699999999999995,0.14899999999999999,0.025000000000000001,1.6859999999999999,0.17899999999999999,0.17899999999999999,0.076999999999999999,0.0,0.0,-0.84799999999999998,9.2300000000000004,9.2300000000000004
483,none,1.544,12.0,2.0169999999999999,2.2959999999999998,1.0,0.0,0.191,0.67500000000000004,0.13800000000000001,0.017000000000000001,1.752,0.082000000000000003,0.082000000000000003,0.070000000000000007,0.0,0.0,-0.84799999999999998,9.2300000000000004,9.2300000000000004
484,none,1.887,18.0,2.0790000000000002,2.355,0.878,0.0,0.20499999999999999,0.73999999999999999,0.16300000000000001,0.056000000000000001,1.599,0.183,0.183,0.087999999999999995,0.0,0.0,0.66000000000000003,52.32,52.32
485,none,2.6680000000000001,18.0,2.6619999999999999,2.5790000000000002,0.82499999999999996,0.0,0.17899999999999999,0.45200000000000001,0.13200000000000001,0.050999999999999997,1.673,0.26800000000000002,0.26800000000000002,0.070999999999999994,0.0,0.0,-0.80700000000000005,26.300000000000001,26.300000000000001
486,none,3.3479999999999999,21.0,3.2930000000000001,2.855,0.81299999999999994,0.002,0.20599999999999999,0.39900000000000002,0.113,0.035999999999999997,1.766,0.25600000000000001,0.25600000000000001,0.070999999999999994,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
487,none,2.9830000000000001,19.0,2.8959999999999999,2.7210000000000001,0.81799999999999995,0.0,0.20499999999999999,0.42499999999999999,0.121,0.037999999999999999,1.73,0.28599999999999998,0.28599999999999998,0.070000000000000007,0.0,0.0,-0.82199999999999995,26.300000000000001,26.300000000000001
488,none,2.9860000000000002,23.0,4.7000000000000002,2.823,0.80800000000000005,0.002,0.41299999999999998,0.35699999999999998,0.085999999999999993,0.019,1.9059999999999999,0.215,0.215,0.047,0.0,0.0,-0.84599999999999997,26.300000000000001,26.300000000000001
489,none,1.7450000000000001,1.0,1.522,1.9530000000000001,0.59999999999999998,0.0,0.24199999999999999,0.63400000000000001,0.13900000000000001,0.051999999999999998,1.7709999999999999,0.0,0.0,0.076999999999999999,1.0,0.0,-0.76700000000000002,17.07,17.07
490,none,1.776,2.0,1.6779999999999999,1.97,1.05,0.0,0.217,0.68500000000000005,0.13100000000000001,0.027,1.915,0.11700000000000001,0.11700000000000001,0.065000000000000002,0.0,0.0,-0.66800000000000004,26.300000000000001,26.300000000000001
491,none,2.6120000000000001,15.0,2.4169999999999998,2.589,0.5,0.0,0.185,0.433,0.13900000000000001,0.031,1.538,0.27600000000000002,0.27600000000000002,0.067000000000000004,1.0,0.0,-0.877,17.07,17.07
492,none,3.23,15.0,2.2669999999999999,2.7509999999999999,0.82499999999999996,0.0,0.183,0.79400000000000004,0.17399999999999999,0.01,1.673,0.11799999999999999,0.11799999999999999,0.085999999999999993,0.0,0.0,-0.80700000000000005,26.300000000000001,26.300000000000001
493,none,1.3420000000000001,28.0,2.7959999999999998,2.4660000000000002,0.76200000000000001,0.0,0.219,0.74199999999999999,0.183,0.035000000000000003,1.6419999999999999,0.128,0.128,0.092999999999999999,0.0,0.0,-0.80700000000000005,30.210000000000001,30.210000000000001
494,none,0.96399999999999997,12.0,1.9950000000000001,1.863,0.58299999999999996,0.0,0.20000000000000001,0.61499999999999999,0.13700000000000001,0.076999999999999999,1.6020000000000001,0.0,0.0,0.064000000000000001,0.0,1.0,-0.039,37.299999999999997,37.299999999999997
495,none,2.9049999999999998,30.0,3.3900000000000001,2.7429999999999999,0.91900000000000004,0.0,0.17499999999999999,0.45200000000000001,0.114,0.031,2.0310000000000001,0.20000000000000001,0.20000000000000001,0.063,0.0,0.0,-0.76600000000000001,35.530000000000001,35.530000000000001
496,none,1.5389999999999999,12.0,1.5660000000000001,2.129,0.875,0.0,0.20799999999999999,0.86899999999999999,0.214,0.040000000000000001,1.512,0.055,0.055,0.10100000000000001,1.0,0.0,-0.70999999999999996,30.210000000000001,30.210000000000001
497,none,1.923,13.0,1.4690000000000001,2.2250000000000001,1.111,0.0,0.20399999999999999,0.92700000000000005,0.20300000000000001,0.042999999999999997,1.6870000000000001,0.13100000000000001,0.13100000000000001,0.089999999999999997,0.0,0.0,-0.63600000000000001,39.439999999999998,39.439999999999998
498,none,3.637,6.0,2.387,2.7589999999999999,0.93799999999999994,0.0030000000000000001,0.17499999999999999,0.44600000000000001,0.083000000000000004,0.014999999999999999,1.891,0.157,0.157,0.048000000000000001,0.0,0.0,-0.76800000000000002,26.300000000000001,26.300000000000001
499,none,3.2370000000000001,6.0,2.7349999999999999,2.609,0.625,0.0,0.17499999999999999,0.41799999999999998,0.089999999999999997,0.014,1.821,0.186,0.186,0.053999999999999999,0.0,1.0,-0.161,37.299999999999997,37.299999999999997
500,none,3.165,5.0,2.0329999999999999,2.5990000000000002,0.96399999999999997,0.0,0.18099999999999999,0.50600000000000001,0.089999999999999997,0.016,1.913,0.13200000000000001,0.13200000000000001,0.050000000000000003,0.0,0.0,-0.74199999999999999,26.300000000000001,26.300000000000001
501,none,5.8639999999999999,11.0,4.1550000000000002,3.371,0.86499999999999999,0.16900000000000001,0.47399999999999998,0.29099999999999998,0.053999999999999999,0.012,1.944,0.20200000000000001,0.20200000000000001,0.034000000000000002,0.0,0.0,-0.84599999999999997,26.300000000000001,26.300000000000001
502,none,1.905,21.0,2.1920000000000002,2.4049999999999998,1.0189999999999999,0.0,0.183,0.70599999999999996,0.14499999999999999,0.034000000000000002,1.806,0.23200000000000001,0.23200000000000001,0.071999999999999995,0.0,0.0,-0.72699999999999998,35.530000000000001,35.530000000000001
503,none,1.905,21.0,2.2869999999999999,2.4049999999999998,0.92800000000000005,0.0,0.18099999999999999,0.67200000000000004,0.14099999999999999,0.028000000000000001,1.786,0.23999999999999999,0.23999999999999999,0.071999999999999995,0.0,0.0,-0.16400000000000001,38.329999999999998,38.329999999999998
504,none,1.9930000000000001,4.0,1.8320000000000001,2.1789999999999998,1.0,0.0,0.188,0.57399999999999995,0.113,0.034000000000000002,1.897,0.13600000000000001,0.13600000000000001,0.058999999999999997,0.0,0.0,-0.70999999999999996,26.300000000000001,26.300000000000001
505,none,2.6819999999999999,4.0,2.3050000000000002,2.4140000000000001,1.2689999999999999,0.0,0.193,0.71199999999999997,0.16,0.098000000000000004,1.9379999999999999,0.11899999999999999,0.11899999999999999,0.10299999999999999,0.0,0.0,-0.59099999999999997,26.300000000000001,51.600000000000001
506,none,2.8900000000000001,5.0,2.5089999999999999,2.4319999999999999,0.96399999999999997,0.0,0.22,0.52000000000000002,0.10299999999999999,0.019,1.9399999999999999,0.126,0.126,0.057000000000000002,0.0,0.0,-0.74199999999999999,26.300000000000001,26.300000000000001
507,none,6.718,13.0,4.8620000000000001,3.5569999999999999,0.84999999999999998,0.17000000000000001,0.183,0.25700000000000001,0.047,0.012,1.9530000000000001,0.21199999999999999,0.21199999999999999,0.032000000000000001,0.0,0.0,-0.86499999999999999,26.300000000000001,26.300000000000001
508,none,1.762,29.0,3.1179999999999999,2.5489999999999999,0.46400000000000002,0.0,0.18099999999999999,0.71199999999999997,0.16900000000000001,0.024,1.6160000000000001,0.16400000000000001,0.16400000000000001,0.088999999999999996,0.0,0.0,-0.89700000000000002,17.07,17.07
509,none,4.5490000000000004,8.0,3.0939999999999999,3.036,0.90000000000000002,0.19,0.16700000000000001,0.36599999999999999,0.069000000000000006,0.012999999999999999,1.9119999999999999,0.18099999999999999,0.18099999999999999,0.042000000000000003,0.0,0.0,-0.80700000000000005,26.300000000000001,26.300000000000001
510,none,4.5490000000000004,8.0,2.7749999999999999,3.036,0.90000000000000002,0.191,0.16900000000000001,0.39400000000000002,0.082000000000000003,0.025000000000000001,1.9239999999999999,0.184,0.184,0.050999999999999997,0.0,0.0,-0.80700000000000005,26.300000000000001,26.300000000000001
511,none,4.5490000000000004,8.0,2.6040000000000001,3.036,0.90000000000000002,0.433,0.21199999999999999,0.42399999999999999,0.094,0.032000000000000001,1.8839999999999999,0.16300000000000001,0.16300000000000001,0.055,0.0,0.0,-0.80700000000000005,26.300000000000001,26.300000000000001
512,none,4.0979999999999999,7.0,2.7400000000000002,2.9060000000000001,0.91700000000000004,0.113,0.17100000000000001,0.40400000000000003,0.073999999999999996,0.012,1.921,0.17100000000000001,0.17100000000000001,0.043999999999999997,0.0,0.0,-0.79000000000000004,26.300000000000001,26.300000000000001
513,none,4.0979999999999999,7.0,2.25,2.9060000000000001,0.91700000000000004,0.372,0.20100000000000001,0.46999999999999997,0.099000000000000005,0.034000000000000002,1.897,0.13400000000000001,0.13400000000000001,0.057000000000000002,0.0,0.0,-0.79000000000000004,26.300000000000001,26.300000000000001
514,none,2.133,4.0,2.2999999999999998,2.0009999999999999,0.58299999999999996,0.0,0.191,0.58799999999999997,0.11600000000000001,0.067000000000000004,1.837,0.10199999999999999,0.10199999999999999,0.058999999999999997,0.0,0.0,-0.80200000000000005,17.07,17.07
515,none,2.6120000000000001,15.0,2.2389999999999999,2.589,0.83299999999999996,0.0,1.0,0.47899999999999998,0.13600000000000001,0.029999999999999999,1.744,0.14799999999999999,0.14799999999999999,0.070999999999999994,0.0,0.0,-0.79000000000000004,26.300000000000001,26.300000000000001
516,none,3.2669999999999999,19.0,3.7989999999999999,2.7490000000000001,0.5,0.0,0.19,0.38100000000000001,0.104,0.024,1.7909999999999999,0.23000000000000001,0.23000000000000001,0.069000000000000006,0.0,0.0,-0.89700000000000002,17.07,17.07
517,none,3.23,15.0,2.5619999999999998,2.7509999999999999,0.82499999999999996,0.0,1.0,0.42999999999999999,0.11600000000000001,0.017999999999999999,1.7969999999999999,0.17699999999999999,0.17699999999999999,0.065000000000000002,0.0,0.0,-0.80700000000000005,26.300000000000001,26.300000000000001
518,none,2.911,21.0,4.2140000000000004,2.839,0.5,0.0,0.20000000000000001,0.35599999999999998,0.087999999999999995,0.019,1.859,0.24199999999999999,0.24199999999999999,0.047,1.0,0.0,-0.90500000000000003,17.07,17.07
519,none,1.333,0.0,1.2250000000000001,1.363,1.5,0.0,0.44600000000000001,1.923,0.55200000000000005,0.001,2.234,0.0,0.0,0.16700000000000001,0.0,0.0,-0.52800000000000002,0.0,25.300000000000001
520,none,2.488,2.0,1.9339999999999999,2.2519999999999998,1.2749999999999999,0.0,0.20799999999999999,0.83799999999999997,0.20799999999999999,0.152,1.794,0.044999999999999998,0.044999999999999998,0.11799999999999999,1.0,0.0,-0.61399999999999999,17.07,42.369999999999997
521,none,4.9930000000000003,9.0,4.0229999999999997,3.157,0.54200000000000004,0.152,0.161,0.34000000000000002,0.069000000000000006,0.012999999999999999,1.9279999999999999,0.192,0.192,0.044999999999999998,1.0,0.0,-0.89700000000000002,17.07,17.07
522,none,2.6819999999999999,4.0,1.6799999999999999,2.4140000000000001,1.0,0.0,0.188,0.58099999999999996,0.106,0.025000000000000001,1.8899999999999999,0.106,0.106,0.056000000000000001,0.0,0.0,-0.70999999999999996,26.300000000000001,26.300000000000001
523,none,2.3399999999999999,5.0,2.1739999999999999,2.226,1.0,0.0,0.188,0.59099999999999997,0.112,0.050999999999999997,1.96,0.13200000000000001,0.13200000000000001,0.059999999999999998,0.0,0.0,-0.70999999999999996,26.300000000000001,26.300000000000001
524,none,2.2290000000000001,4.0,2.028,2.222,0.66700000000000004,0.0,0.188,0.495,0.11,0.031,1.7430000000000001,0.104,0.104,0.058999999999999997,0.0,1.0,-0.039,37.299999999999997,37.299999999999997
525,none,3.4119999999999999,6.0,2.6829999999999998,2.6120000000000001,0.0,0.0,0.19800000000000001,0.39800000000000002,0.11799999999999999,0.016,1.6259999999999999,0.221,0.221,0.068000000000000005,0.0,0.0,-0.95999999999999996,0.0,0.0
526,none,6.1020000000000003,11.0,4.4909999999999997,3.4710000000000001,0.53600000000000003,0.318,0.24199999999999999,0.27600000000000002,0.051999999999999998,0.014999999999999999,1.907,0.20300000000000001,0.20300000000000001,0.036999999999999998,1.0,0.0,-0.91200000000000003,17.07,17.07
527,none,6.4189999999999996,12.0,4.6790000000000003,3.472,0.57099999999999995,0.068000000000000005,0.56999999999999995,0.26000000000000001,0.049000000000000002,0.016,1.887,0.20499999999999999,0.20499999999999999,0.033000000000000002,0.0,1.0,-0.35199999999999998,37.299999999999997,37.299999999999997
528,none,5.0700000000000003,13.0,4.9710000000000001,3.0979999999999999,0.53300000000000003,0.107,0.20399999999999999,0.29299999999999998,0.075999999999999998,0.017999999999999999,1.8580000000000001,0.29399999999999998,0.29399999999999998,0.050999999999999997,0.0,0.0,-0.41299999999999998,20.23,20.23
529,none,4.6790000000000003,11.0,3.673,3.0070000000000001,0.875,0.0060000000000000001,0.17999999999999999,0.39900000000000002,0.098000000000000004,0.021000000000000001,1.972,0.26300000000000001,0.26300000000000001,0.058999999999999997,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
530,none,5.2709999999999999,14.0,4.3040000000000003,3.23,0.85699999999999998,0.20399999999999999,0.17100000000000001,0.35099999999999998,0.083000000000000004,0.025000000000000001,2.0379999999999998,0.26800000000000002,0.26800000000000002,0.047,0.0,0.0,-0.85599999999999998,26.300000000000001,26.300000000000001
531,none,5.1879999999999997,13.0,4.6550000000000002,3.1509999999999998,0.85699999999999998,0.024,0.158,0.34300000000000003,0.080000000000000002,0.016,2.0310000000000001,0.28499999999999998,0.28499999999999998,0.042000000000000003,0.0,0.0,-0.85599999999999998,26.300000000000001,26.300000000000001
532,none,5.5199999999999996,16.0,5.1520000000000001,3.2440000000000002,0.84999999999999998,0.46600000000000003,0.156,0.33600000000000002,0.079000000000000001,0.024,2.0649999999999999,0.26100000000000001,0.26100000000000001,0.043999999999999997,0.0,0.0,-0.86499999999999999,26.300000000000001,26.300000000000001
533,none,4.0860000000000003,6.0,2.1110000000000002,2.9220000000000002,0.55600000000000005,0.0,0.17499999999999999,0.39800000000000002,0.095000000000000001,0.025000000000000001,1.7649999999999999,0.187,0.187,0.050999999999999997,0.0,0.0,-0.25700000000000001,20.23,20.23
534,none,3.1669999999999998,16.0,3.1459999999999999,2.7149999999999999,0.83299999999999996,0.0,0.19500000000000001,0.433,0.10100000000000001,0.021000000000000001,2.024,0.187,0.187,0.073999999999999996,0.0,0.0,-0.79000000000000004,26.300000000000001,26.300000000000001
535,none,4.7999999999999998,11.0,3.6320000000000001,3.1299999999999999,0.84799999999999998,0.315,0.20499999999999999,0.29799999999999999,0.066000000000000003,0.028000000000000001,1.8340000000000001,0.20200000000000001,0.20200000000000001,0.044999999999999998,0.0,0.0,-0.23499999999999999,46.530000000000001,46.530000000000001
536,none,3.8879999999999999,6.0,2.8660000000000001,2.7719999999999998,0.55600000000000005,0.13100000000000001,0.17199999999999999,0.40500000000000003,0.076999999999999999,0.010999999999999999,1.851,0.17199999999999999,0.17199999999999999,0.043999999999999997,0.0,0.0,-0.86399999999999999,17.07,17.07
537,none,5.1689999999999996,9.0,3.4609999999999999,3.169,0.88600000000000001,0.245,0.26000000000000001,0.33400000000000002,0.064000000000000001,0.014,1.903,0.188,0.188,0.043999999999999997,0.0,0.0,-0.82199999999999995,26.300000000000001,26.300000000000001
538,none,4.0860000000000003,6.0,2.8450000000000002,2.9220000000000002,0.55600000000000005,0.082000000000000003,0.16900000000000001,0.379,0.068000000000000005,0.01,1.881,0.17299999999999999,0.17299999999999999,0.041000000000000002,0.0,0.0,-0.25700000000000001,20.23,20.23
539,none,2.6240000000000001,15.0,2.7930000000000001,2.5489999999999999,0.84399999999999997,0.0,0.20399999999999999,0.47399999999999998,0.111,0.023,2.0059999999999998,0.17899999999999999,0.17899999999999999,0.076999999999999999,0.0,0.0,-0.76800000000000002,26.300000000000001,26.300000000000001
540,none,3.165,5.0,2.3490000000000002,2.5990000000000002,0.56299999999999994,0.0,0.17699999999999999,0.46600000000000003,0.084000000000000005,0.014999999999999999,1.851,0.156,0.156,0.047,0.0,0.0,-0.84799999999999998,17.07,17.07
541,none,3.165,5.0,2.2989999999999999,2.5990000000000002,0.56299999999999994,0.0,0.443,0.39900000000000002,0.089999999999999997,0.016,1.7210000000000001,0.17100000000000001,0.17100000000000001,0.065000000000000002,0.0,0.0,-0.21299999999999999,20.23,20.23
542,none,5.2530000000000001,11.0,3.738,3.254,0.875,0.44900000000000001,0.39800000000000002,0.32100000000000001,0.058000000000000003,0.025000000000000001,1.917,0.17499999999999999,0.17499999999999999,0.036999999999999998,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
543,none,5.1589999999999998,10.0,4.0899999999999999,3.1629999999999998,0.875,0.47899999999999998,0.16,0.34999999999999998,0.068000000000000005,0.0089999999999999993,1.962,0.19,0.19,0.048000000000000001,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
544,none,4.4889999999999999,7.0,2.7349999999999999,3.0459999999999998,0.91700000000000004,1.1240000000000001,0.18099999999999999,0.377,0.073999999999999996,0.019,1.8919999999999999,0.17299999999999999,0.17299999999999999,0.044999999999999998,1.0,0.0,-0.79000000000000004,26.300000000000001,26.300000000000001
545,none,6.5519999999999996,15.0,5.1520000000000001,3.6080000000000001,0.84399999999999997,0.95099999999999996,0.20899999999999999,0.251,0.043999999999999997,0.01,1.954,0.191,0.191,0.029999999999999999,0.0,0.0,-0.873,26.300000000000001,26.300000000000001
546,none,5.4500000000000002,13.0,4.5860000000000003,3.2570000000000001,0.86499999999999999,0.49199999999999999,0.377,0.32500000000000001,0.062,0.035999999999999997,1.9810000000000001,0.16200000000000001,0.16200000000000001,0.043999999999999997,0.0,0.0,-0.84599999999999997,26.300000000000001,26.300000000000001
547,none,8.0660000000000007,16.0,5.7279999999999998,3.7999999999999998,0.55600000000000005,4.7539999999999996,0.14799999999999999,0.24299999999999999,0.058000000000000003,0.012999999999999999,1.9970000000000001,0.25900000000000001,0.25900000000000001,0.042999999999999997,0.0,1.0,-0.41899999999999998,37.299999999999997,37.299999999999997
548,none,1.772,18.0,5.2130000000000001,3.1259999999999999,0.80000000000000004,0.0,0.16500000000000001,0.314,0.058999999999999997,0.024,2.3250000000000002,0.45400000000000001,0.45400000000000001,0.035999999999999997,0.0,0.0,-0.86499999999999999,26.300000000000001,26.300000000000001
549,none,2.5350000000000001,3.0,1.2210000000000001,2.246,0.69999999999999996,0.0,0.20399999999999999,0.51200000000000001,0.14299999999999999,0.042999999999999997,1.4810000000000001,0.047,0.047,0.071999999999999995,0.0,1.0,0.045999999999999999,37.299999999999997,37.299999999999997
550,none,3.4830000000000001,15.0,2.5760000000000001,2.7599999999999998,0.82499999999999996,0.0,1.0,0.41599999999999998,0.124,0.042999999999999997,1.718,0.17100000000000001,0.17100000000000001,0.066000000000000003,0.0,0.0,-0.80700000000000005,26.300000000000001,26.300000000000001
551,none,4.593,33.0,3.9590000000000001,3.129,0.76400000000000001,0.63400000000000001,0.16500000000000001,0.318,0.115,0.050000000000000003,1.5760000000000001,0.153,0.153,0.066000000000000003,0.0,0.0,0.32000000000000001,52.32,52.32
552,none,4.5490000000000004,29.0,3.738,3.1469999999999998,0.75600000000000001,0.68999999999999995,0.22,0.32100000000000001,0.121,0.029999999999999999,1.556,0.17000000000000001,0.17000000000000001,0.065000000000000002,0.0,0.0,-0.86499999999999999,26.300000000000001,26.300000000000001
553,none,4.0510000000000002,17.0,3.5579999999999998,2.9209999999999998,0.81299999999999994,0.001,0.26700000000000002,0.38600000000000001,0.105,0.021999999999999999,1.7989999999999999,0.191,0.191,0.065000000000000002,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
554,none,5.5510000000000002,30.0,4.1470000000000002,3.3500000000000001,0.754,2.5699999999999998,0.17899999999999999,0.30599999999999999,0.113,0.014999999999999999,1.581,0.13100000000000001,0.13100000000000001,0.065000000000000002,0.0,0.0,-0.879,26.300000000000001,26.300000000000001
555,none,3.141,14.0,2.2029999999999998,2.738,0.83299999999999996,0.0,1.0,0.434,0.14099999999999999,0.036999999999999998,1.679,0.152,0.152,0.071999999999999995,1.0,0.0,-0.79000000000000004,26.300000000000001,26.300000000000001
556,none,4.4219999999999997,28.0,3.3490000000000002,3.048,0.90500000000000003,1.052,0.52900000000000003,0.34499999999999997,0.128,0.036999999999999998,1.623,0.17100000000000001,0.17100000000000001,0.071999999999999995,0.0,0.0,-0.79500000000000004,39.439999999999998,39.439999999999998
557,none,4.593,33.0,3.8889999999999998,3.129,0.71599999999999997,0.63600000000000001,0.184,0.30099999999999999,0.11600000000000001,0.075999999999999998,1.528,0.157,0.157,0.065000000000000002,0.0,1.0,-0.33400000000000002,46.530000000000001,46.530000000000001
558,none,2.9049999999999998,14.0,1.9950000000000001,2.6059999999999999,0.83299999999999996,0.0,0.25800000000000001,0.60299999999999998,0.16400000000000001,0.017000000000000001,1.5089999999999999,0.16900000000000001,0.16900000000000001,0.063,0.0,1.0,-0.11899999999999999,46.530000000000001,46.530000000000001
559,none,2.036,12.0,1.8560000000000001,2.383,0.5,0.0,0.19700000000000001,0.56200000000000006,0.17000000000000001,0.047,1.5469999999999999,0.083000000000000004,0.083000000000000004,0.090999999999999998,1.0,0.0,-0.84799999999999998,17.07,17.07
560,none,2.7050000000000001,17.0,2.5910000000000002,2.6320000000000001,1.1000000000000001,0.0,0.17499999999999999,0.41799999999999998,0.11600000000000001,0.032000000000000001,1.9079999999999999,0.28999999999999998,0.28999999999999998,0.070999999999999994,0.0,0.0,-0.80700000000000005,18.460000000000001,18.460000000000001
561,none,2.9049999999999998,14.0,2.355,2.6059999999999999,0.5,0.0,0.24399999999999999,0.77300000000000002,0.17999999999999999,0.012999999999999999,1.5600000000000001,0.159,0.159,0.085000000000000006,0.0,0.0,-0.877,17.07,17.07
562,none,3.2669999999999999,16.0,3.8359999999999999,2.7200000000000002,0.5,0.0,0.28499999999999998,0.34599999999999997,0.095000000000000001,0.014,1.748,0.25900000000000001,0.25900000000000001,0.065000000000000002,0.0,0.0,-0.35199999999999998,20.23,20.23
563,none,2.593,13.0,2.3130000000000002,2.577,0.5,0.0,1.0,0.41499999999999998,0.11700000000000001,0.017999999999999999,1.667,0.16900000000000001,0.16900000000000001,0.068000000000000005,0.0,0.0,-0.25700000000000001,20.23,20.23
564,none,1.964,14.0,2.335,2.3820000000000001,0.5,0.0,0.219,0.46500000000000002,0.16,0.050000000000000003,1.518,0.14299999999999999,0.14299999999999999,0.088999999999999996,1.0,0.0,-0.86399999999999999,17.07,17.07
565,none,2.593,13.0,2.1909999999999998,2.577,0.5,0.0,0.25,0.48999999999999999,0.13400000000000001,0.019,1.6779999999999999,0.157,0.157,0.067000000000000004,1.0,0.0,-0.86399999999999999,17.07,17.07
566,none,2.5009999999999999,21.0,3.0390000000000001,2.5939999999999999,1.091,0.0,0.19,0.39700000000000002,0.112,0.029999999999999999,1.867,0.39300000000000002,0.39300000000000002,0.070000000000000007,0.0,0.0,-0.82199999999999995,18.460000000000001,18.460000000000001
567,none,2.9049999999999998,14.0,2.379,2.6059999999999999,0.55600000000000005,0.0,1.0,0.40400000000000003,0.124,0.017999999999999999,1.601,0.161,0.161,0.067000000000000004,0.0,1.0,-0.20599999999999999,37.299999999999997,37.299999999999997
568,none,4.0350000000000001,16.0,2.9289999999999998,2.9100000000000001,0.81799999999999995,0.0,0.94799999999999995,0.40300000000000002,0.11899999999999999,0.016,1.696,0.187,0.187,0.069000000000000006,0.0,0.0,-0.82199999999999995,26.300000000000001,26.300000000000001
