molid,identifiere,Ui,Hy,AMR,TPSA(NO),TPSA(Tot),MLOGP,MLOGP2,ALOGP,ALOGP2,LAI,GVWAI-80,GVWAI-50,Inflammat-80,Inflammat-50,Depressant-80,Depressant-50,Psychotic-80,Psychotic-50,Hypertens-80,Hypertens-50,Hypnotic-80,Hypnotic-50,Neoplastic-80,Neoplastic-50,Infective-80,Infective-50,BLTF96,BLTD48,BLTA96,ALOGPS_logP,ALOGPS_logS
465,C10H18O,1.585,-0.29399999999999998,50.206000000000003,20.23,20.23,2.6419999999999999,6.9800000000000004,2.7349999999999999,7.4820000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.6400000000000001,-3.8300000000000001,-3.8700000000000001,2.6800000000000002,-2.5099999999999998
466,C12H20O2,2.0,-0.83499999999999996,59.356999999999999,26.300000000000001,26.300000000000001,3.0489999999999999,9.2959999999999994,3.1150000000000002,9.6999999999999993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.98,-4.2199999999999998,-4.2800000000000002,4.0300000000000002,-3.5099999999999998
467,C17H23NO2,3.3220000000000001,0.26200000000000001,84.230000000000004,52.32,52.32,4.2859999999999996,18.366,4.032,16.259,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-5.0300000000000002,-5.3899999999999997,-5.5199999999999996,4.1500000000000004,-4.1699999999999999
468,C11H18O2,2.0,-0.82199999999999995,54.765000000000001,26.300000000000001,26.300000000000001,2.7679999999999998,7.6609999999999996,3.0680000000000001,9.4100000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.7400000000000002,-3.9500000000000002,-4.0,3.7400000000000002,-3.1200000000000001
469,C13H22O2,2.0,-0.84599999999999997,63.984000000000002,26.300000000000001,26.300000000000001,3.3210000000000002,11.028,3.7810000000000001,14.298999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.21,-4.4699999999999998,-4.5499999999999998,4.5199999999999996,-3.79
470,C15H26O2,2.0,-0.86499999999999999,73.134,26.300000000000001,26.300000000000001,3.8399999999999999,14.749000000000001,4.4889999999999999,20.155000000000001,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.6500000000000004,-4.9699999999999998,-5.0700000000000003,4.8300000000000001,-4.46
471,C6H6O3,2.0,-0.001,33.509999999999998,50.439999999999998,50.439999999999998,-0.33500000000000002,0.112,-0.57399999999999995,0.32900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1100000000000001,-1.0,-0.90000000000000002,-0.68999999999999995,0.65000000000000002
472,C10H16O,1.585,-0.29399999999999998,48.255000000000003,20.23,20.23,2.25,5.0620000000000003,2.4119999999999999,5.8179999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2999999999999998,-3.46,-3.48,2.5,-1.8999999999999999
473,C10H20O,0.0,-0.29399999999999998,47.445,20.23,20.23,2.5019999999999998,6.2619999999999996,2.7789999999999999,7.7249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.52,-3.7000000000000002,-3.73,2.6800000000000002,-2.4500000000000002
474,C10H20O,0.0,-0.29399999999999998,47.448,20.23,20.23,2.5019999999999998,6.2619999999999996,2.6659999999999999,7.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.52,-3.7000000000000002,-3.73,2.79,-2.5299999999999998
475,C12H22O2,1.0,-0.83499999999999996,56.600000000000001,26.300000000000001,26.300000000000001,2.8610000000000002,8.1859999999999999,3.0449999999999999,9.2739999999999991,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.8199999999999998,-4.04,-4.0899999999999999,3.7200000000000002,-3.8199999999999998
476,C15H28O2,1.0,-0.86499999999999999,70.373000000000005,26.300000000000001,26.300000000000001,3.653,13.342000000000001,4.5330000000000004,20.552,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.4900000000000002,-4.79,-4.8799999999999999,4.6399999999999997,-4.9100000000000001
477,C8H10O2,2.8069999999999999,-0.161,39.256999999999998,29.460000000000001,29.460000000000001,1.5800000000000001,2.496,2.032,4.1310000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73,-2.8199999999999998,-2.8100000000000001,1.79,-1.3100000000000001
478,C11H14O2,3.0,-0.82199999999999995,51.981000000000002,26.300000000000001,26.300000000000001,2.1339999999999999,4.5519999999999996,1.895,3.5910000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.2000000000000002,-3.3500000000000001,-3.3599999999999999,1.96,-3.1499999999999999
479,C9H10O2,3.0,-0.20599999999999999,43.902000000000001,29.460000000000001,29.460000000000001,1.8069999999999999,3.2639999999999998,2.0979999999999999,4.4009999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9300000000000002,-3.04,-3.04,1.8400000000000001,-1.3100000000000001
480,C9H10O,3.0,-0.86399999999999999,41.502000000000002,17.07,17.07,2.4199999999999999,5.8540000000000001,2.056,4.2279999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4500000000000002,-3.6200000000000001,-3.6499999999999999,2.1099999999999999,-2.5099999999999998
481,C9H10O3,3.0,-0.72699999999999998,44.048999999999999,35.530000000000001,35.530000000000001,1.7829999999999999,3.1789999999999998,1.669,2.786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.9100000000000001,-3.0099999999999998,-3.0099999999999998,2.0499999999999998,-2.0800000000000001
482,C8H10O,2.8069999999999999,-0.84799999999999998,37.561999999999998,9.2300000000000004,9.2300000000000004,2.1930000000000001,4.8079999999999998,2.2999999999999998,5.2889999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.25,-3.3999999999999999,-3.4199999999999999,2.6000000000000001,-2.2999999999999998
483,C8H10O,2.8069999999999999,-0.84799999999999998,37.561999999999998,9.2300000000000004,9.2300000000000004,2.1930000000000001,4.8079999999999998,2.2999999999999998,5.2889999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.25,-3.3999999999999999,-3.4199999999999999,2.6299999999999999,-2.3500000000000001
484,C8H9NO2,3.0,0.66000000000000003,42.286000000000001,52.32,52.32,1.9770000000000001,3.907,0.93899999999999995,0.88100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0699999999999998,-3.2000000000000002,-3.21,1.6000000000000001,-1.47
485,C10H12O2,3.0,-0.80700000000000005,46.444000000000003,26.300000000000001,26.300000000000001,2.3860000000000001,5.694,1.982,3.9289999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.4199999999999999,-3.5899999999999999,-3.6200000000000001,2.7000000000000002,-2.79
486,C12H16O2,3.0,-0.83499999999999996,55.671999999999997,26.300000000000001,26.300000000000001,2.9590000000000001,8.7530000000000001,3.105,9.6419999999999995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.8999999999999999,-4.1299999999999999,-4.1900000000000004,3.6099999999999999,-3.4199999999999999
487,C11H14O2,3.0,-0.82199999999999995,51.070999999999998,26.300000000000001,26.300000000000001,2.6779999999999999,7.1689999999999996,2.649,7.0170000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.6699999999999999,-3.8599999999999999,-3.9100000000000001,3.1099999999999999,-3.0099999999999998
488,C13H18O2,3.0,-0.84599999999999997,60.801000000000002,26.300000000000001,26.300000000000001,3.23,10.436,3.121,9.7379999999999995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.1399999999999997,-4.3899999999999997,-4.46,4.1500000000000004,-4.2000000000000002
489,C5H10O,1.0,-0.76700000000000002,25.521000000000001,17.07,17.07,1.0640000000000001,1.133,1.403,1.9690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.29,-2.3300000000000001,-2.29,1.1899999999999999,-0.60999999999999999
490,C5H10O2,1.0,-0.66800000000000004,26.614000000000001,26.300000000000001,26.300000000000001,0.996,0.99099999999999999,1.151,1.3240000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2400000000000002,-2.27,-2.23,1.2,-0.46999999999999997
491,C10H10O,3.1699999999999999,-0.877,46.491999999999997,17.07,17.07,2.3690000000000002,5.6120000000000001,2.3959999999999999,5.7409999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.3999999999999999,-3.5699999999999998,-3.6000000000000001,2.3100000000000001,-2.6400000000000001
492,C10H10O2,3.1699999999999999,-0.80700000000000005,47.904000000000003,26.300000000000001,26.300000000000001,2.2999999999999998,5.2910000000000004,2.153,4.6360000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.3500000000000001,-3.5099999999999998,-3.5299999999999998,2.5800000000000001,-2.8700000000000001
493,C10H8O2,3.1699999999999999,-0.80700000000000005,46.664999999999999,30.210000000000001,30.210000000000001,2.5680000000000001,6.5960000000000001,2.3860000000000001,5.6929999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.5699999999999998,-3.7599999999999998,-3.7999999999999998,2.29,-2.5
494,C6H8O2,1.585,-0.039,30.856000000000002,37.299999999999997,37.299999999999997,0.062,0.0040000000000000001,0.443,0.19700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4399999999999999,-1.3799999999999999,-1.29,-0.28000000000000003,0.27000000000000002
495,C11H12O3,3.0,-0.76600000000000001,51.284999999999997,35.530000000000001,35.530000000000001,1.5800000000000001,2.496,1.679,2.8199999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2.73,-2.8199999999999998,-2.8100000000000001,1.5900000000000001,-2.5600000000000001
496,C6H6O2,2.8069999999999999,-0.70999999999999996,29.881,30.210000000000001,30.210000000000001,0.23300000000000001,0.053999999999999999,1.1299999999999999,1.2769999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5900000000000001,-1.54,-1.46,0.68999999999999995,-0.87
497,C6H6O3,2.8069999999999999,-0.63600000000000001,29.975999999999999,39.439999999999998,39.439999999999998,0.20899999999999999,0.043999999999999997,1.081,1.1679999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5700000000000001,-1.52,-1.4399999999999999,1.21,-0.77000000000000002
498,C8H16O2,1.0,-0.76800000000000002,40.444000000000003,26.300000000000001,26.300000000000001,2.0600000000000001,4.2439999999999998,2.5129999999999999,6.3140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1400000000000001,-3.2799999999999998,-3.29,2.96,-2.3700000000000001
499,C8H16O2,1.0,-0.161,40.249000000000002,37.299999999999997,37.299999999999997,2.0600000000000001,4.2439999999999998,2.7240000000000002,7.4219999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1400000000000001,-3.2799999999999998,-3.29,2.6099999999999999,-2.0
500,C7H14O2,1.0,-0.74199999999999999,35.843000000000004,26.300000000000001,26.300000000000001,1.7270000000000001,2.9809999999999999,2.0569999999999999,4.2300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8599999999999999,-2.96,-2.96,2.3799999999999999,-1.76
501,C13H26O2,1.0,-0.84599999999999997,63.448999999999998,26.300000000000001,26.300000000000001,4.4370000000000003,19.687000000000001,4.7939999999999996,22.981000000000002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.1600000000000001,-5.54,-5.6699999999999999,5.5099999999999998,-5.25
502,C9H10O3,3.0,-0.72699999999999998,44.048999999999999,35.530000000000001,35.530000000000001,1.7829999999999999,3.1789999999999998,1.669,2.786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.9100000000000001,-3.0099999999999998,-3.0099999999999998,2.0600000000000001,-2.1699999999999999
503,C9H11NO2,3.0,-0.16400000000000001,47.779000000000003,38.329999999999998,38.329999999999998,1.7829999999999999,3.1789999999999998,1.494,2.2320000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.9100000000000001,-3.0099999999999998,-3.0099999999999998,1.75,-1.79
504,C6H12O2,1.0,-0.70999999999999996,31.215,26.300000000000001,26.300000000000001,1.373,1.8859999999999999,1.607,2.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5600000000000001,-2.6200000000000001,-2.6000000000000001,1.8100000000000001,-1.05
505,C5H10O2S,1.0,-0.59099999999999997,34.740000000000002,26.300000000000001,51.600000000000001,0.996,0.99099999999999999,0.751,0.56299999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2400000000000002,-2.27,-2.23,0.72999999999999998,-1.0900000000000001
506,C7H14O2,1.0,-0.74199999999999999,35.789999999999999,26.300000000000001,26.300000000000001,1.7270000000000001,2.9809999999999999,1.8520000000000001,3.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8599999999999999,-2.96,-2.96,2.27,-1.72
507,C15H30O2,1.0,-0.86499999999999999,72.650999999999996,26.300000000000001,26.300000000000001,4.9569999999999999,24.568999999999999,5.7060000000000004,32.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5999999999999996,-6.0300000000000002,-6.1900000000000004,6.3799999999999999,-5.9699999999999998
508,C12H10O,3.7000000000000002,-0.89700000000000002,52.911000000000001,17.07,17.07,3.1269999999999998,9.7780000000000005,2.4780000000000002,6.1420000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-4.0499999999999998,-4.29,-4.3600000000000003,3.0099999999999998,-3.6699999999999999
509,C10H20O2,1.0,-0.80700000000000005,49.646000000000001,26.300000000000001,26.300000000000001,3.593,12.907,3.4249999999999998,11.731999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-4.4400000000000004,-4.7300000000000004,-4.8200000000000003,3.96,-3.5800000000000001
510,C10H18O2,1.585,-0.80700000000000005,50.814,26.300000000000001,26.300000000000001,2.573,6.6210000000000004,3.4020000000000001,11.574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.5800000000000001,-3.7599999999999998,-3.7999999999999998,3.98,-3.5699999999999998
511,C10H16O2,1.585,-0.80700000000000005,49.058999999999997,26.300000000000001,26.300000000000001,2.573,6.6210000000000004,3.5249999999999999,12.423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.5800000000000001,-3.7599999999999998,-3.7999999999999998,3.5600000000000001,-3.6800000000000002
512,C9H18O2,1.0,-0.79000000000000004,45.045000000000002,26.300000000000001,26.300000000000001,3.2890000000000001,10.819000000000001,2.9689999999999999,8.8149999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.1900000000000004,-4.4400000000000004,-4.5199999999999996,3.54,-3.0299999999999998
513,C9H14O2,1.585,-0.79000000000000004,44.457999999999998,26.300000000000001,26.300000000000001,2.27,5.1520000000000001,3.0680000000000001,9.4149999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.3199999999999998,-3.48,-3.5,3.0800000000000001,-3.2000000000000002
514,C6H12O,1.0,-0.80200000000000005,29.971,17.07,17.07,1.4419999999999999,2.0800000000000001,1.131,1.2789999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6200000000000001,-2.6899999999999999,-2.6699999999999999,1.3100000000000001,-0.95999999999999996
515,C9H10O2,3.0,-0.79000000000000004,42.134999999999998,26.300000000000001,26.300000000000001,2.0830000000000002,4.3380000000000001,1.72,2.9590000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1600000000000001,-3.2999999999999998,-3.3100000000000001,2.0299999999999998,-2.3999999999999999
516,C12H16O,3.0,-0.89700000000000002,54.692999999999998,17.07,17.07,3.0270000000000001,9.1649999999999991,2.8300000000000001,8.0090000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.96,-4.2000000000000002,-4.2599999999999998,3.0499999999999998,-3.2999999999999998
517,C10H12O2,3.0,-0.80700000000000005,46.735999999999997,26.300000000000001,26.300000000000001,2.3860000000000001,5.694,2.1760000000000002,4.7370000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.4199999999999999,-3.5899999999999999,-3.6200000000000001,2.3500000000000001,-2.8700000000000001
518,C13H18O,3.0,-0.90500000000000003,59.807000000000002,17.07,17.07,3.2989999999999999,10.885,3.6299999999999999,13.173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.1900000000000004,-4.4500000000000002,-4.5300000000000002,3.8100000000000001,-4.1200000000000001
519,C2H6S,0.0,-0.52800000000000002,19.187000000000001,0.0,25.300000000000001,0.84499999999999997,0.71299999999999997,0.79500000000000004,0.63200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099999999999999,-2.1200000000000001,-2.0699999999999998,0.58999999999999997,-0.53000000000000003
520,C4H8OS,1.0,-0.61399999999999999,29.045999999999999,17.07,42.369999999999997,0.65500000000000003,0.42899999999999999,0.54700000000000004,0.29899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95,-1.9399999999999999,-1.8799999999999999,1.22,-0.90000000000000002
521,C12H24O,1.0,-0.89700000000000002,57.728000000000002,17.07,17.07,4.234,17.925999999999998,4.5970000000000004,21.128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.9900000000000002,-5.3399999999999999,-5.46,4.9900000000000002,-5.1900000000000004
522,C6H12O2,1.0,-0.70999999999999996,31.242000000000001,26.300000000000001,26.300000000000001,1.373,1.8859999999999999,1.6000000000000001,2.5609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5600000000000001,-2.6200000000000001,-2.6000000000000001,1.75,-1.1899999999999999
523,C6H12O2,1.0,-0.70999999999999996,31.189,26.300000000000001,26.300000000000001,1.373,1.8859999999999999,1.3959999999999999,1.9490000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5600000000000001,-2.6200000000000001,-2.6000000000000001,1.6200000000000001,-1.1200000000000001
524,C6H12O2,1.0,-0.039,31.047000000000001,37.299999999999997,37.299999999999997,1.373,1.8859999999999999,1.8120000000000001,3.2829999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5600000000000001,-2.6200000000000001,-2.6000000000000001,1.79,-0.87
525,C10H16,2.0,-0.95999999999999996,48.378999999999998,0.0,0.0,3.5619999999999998,12.69,3.6880000000000002,13.601000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4199999999999999,-4.7000000000000002,-4.79,4.3200000000000003,-3.25
526,C14H28O,1.0,-0.91200000000000003,66.956000000000003,17.07,17.07,4.7690000000000001,22.747,5.5030000000000001,30.279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4400000000000004,-5.8499999999999996,-6.0,6.25,-6.0700000000000003
527,C14H28O2,1.0,-0.35199999999999998,67.882000000000005,37.299999999999997,37.299999999999997,4.7009999999999996,22.094999999999999,5.4550000000000001,29.759,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3899999999999997,-5.79,-5.9299999999999997,6.0999999999999996,-5.1200000000000001
528,C15H26O,2.0,-0.41299999999999998,74.007999999999996,20.23,20.23,3.9089999999999998,15.282999999999999,4.5620000000000003,20.812000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.71,-5.0300000000000002,-5.1399999999999997,4.5499999999999998,-4.0199999999999996
529,C12H20O2,2.0,-0.83499999999999996,60.334000000000003,26.300000000000001,26.300000000000001,3.0489999999999999,9.2959999999999994,3.3130000000000002,10.977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.98,-4.2199999999999998,-4.2800000000000002,4.1100000000000003,-3.0099999999999998
530,C14H24O2,2.0,-0.85599999999999998,69.561999999999998,26.300000000000001,26.300000000000001,3.5840000000000001,12.848000000000001,4.4359999999999999,19.681000000000001,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.4400000000000004,-4.7300000000000004,-4.8099999999999996,5.0700000000000003,-3.5800000000000001
531,C14H24O2,2.0,-0.85599999999999998,69.534999999999997,26.300000000000001,26.300000000000001,3.5840000000000001,12.848000000000001,4.4429999999999996,19.736999999999998,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.4400000000000004,-4.7300000000000004,-4.8099999999999996,5.0800000000000001,-3.5099999999999998
532,C15H26O2,2.0,-0.86499999999999999,74.109999999999999,26.300000000000001,26.300000000000001,3.8399999999999999,14.749000000000001,4.6879999999999997,21.978000000000002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.6500000000000004,-4.9699999999999998,-5.0700000000000003,5.4000000000000004,-3.7799999999999998
533,C9H16O,1.585,-0.25700000000000001,47.219000000000001,20.23,20.23,2.339,5.4690000000000003,2.4980000000000002,6.2380000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3799999999999999,-3.54,-3.5699999999999998,3.1299999999999999,-2.5800000000000001
534,C9H16O2,1.0,-0.79000000000000004,43.052999999999997,26.300000000000001,26.300000000000001,1.9850000000000001,3.9409999999999998,2.5459999999999998,6.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0800000000000001,-3.21,-3.2200000000000002,2.4100000000000001,-2.4300000000000002
535,C11H22O3,1.0,-0.23499999999999999,55.917000000000002,46.530000000000001,46.530000000000001,2.1360000000000001,4.5640000000000001,2.27,5.1529999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.21,-3.3500000000000001,-3.3700000000000001,2.5299999999999998,-2.48
536,C9H18O,1.0,-0.86399999999999999,43.826999999999998,17.07,17.07,3.3580000000000001,11.276999999999999,2.7040000000000002,7.3109999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2400000000000002,-4.5099999999999998,-4.5899999999999999,3.0800000000000001,-2.8900000000000001
537,C11H22O2,1.0,-0.82199999999999995,54.290999999999997,26.300000000000001,26.300000000000001,3.8839999999999999,15.086,3.6309999999999998,13.183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.6900000000000004,-5.0099999999999998,-5.1100000000000003,4.6200000000000001,-4.1200000000000001
