molid,identifiere,ISIZ,IAC,AAC,IDE,IDM,IDDE,IDDM,IDET,IDMT,IVDE,IVDM,HVcpx,HDcpx,Uindex,Vindex,Xindex,Yindex,IC0,TIC0,SIC0,CIC0,BIC0,IC1,TIC1,SIC1,CIC1,BIC1,IC2,TIC2,SIC2,CIC2,BIC2,IC3,TIC3,SIC3,CIC3,BIC3,IC4,TIC4,SIC4,CIC4,BIC4,IC5,TIC5,SIC5,CIC5,BIC5
468,C11H18O2,153.58000000000001,38.468000000000004,1.2410000000000001,2.8420000000000001,6.0730000000000004,3.0270000000000001,3.6680000000000001,221.648,1712.453,1.6140000000000001,3.5539999999999998,2.7130000000000001,1.4830000000000001,42.436,0.71699999999999997,1.0880000000000001,2.0230000000000001,1.2410000000000001,38.468000000000004,0.25,3.7130000000000001,0.246,2.899,89.864999999999995,0.58499999999999996,2.0550000000000002,0.57499999999999996,3.9780000000000002,123.315,0.80300000000000005,0.97599999999999998,0.78900000000000003,4.0419999999999998,125.315,0.81599999999999995,0.91200000000000003,0.80100000000000005,4.0419999999999998,125.315,0.81599999999999995,0.91200000000000003,0.80100000000000005,4.0419999999999998,125.315,0.81599999999999995,0.91200000000000003,0.80100000000000005
469,C13H22O2,192.75,44.536999999999999,1.204,2.9860000000000002,6.5,3.6400000000000001,3.8730000000000002,313.56400000000002,2690.9989999999998,1.706,3.7530000000000001,2.8500000000000001,1.532,54.213000000000001,0.71699999999999997,1.093,2.0289999999999999,1.204,44.536999999999999,0.23100000000000001,4.0060000000000002,0.22800000000000001,2.7480000000000002,101.691,0.52800000000000002,2.4609999999999999,0.52000000000000002,3.9390000000000001,145.72999999999999,0.75600000000000001,1.2709999999999999,0.745,4.2629999999999999,157.72999999999999,0.81799999999999995,0.94599999999999995,0.80700000000000005,4.2629999999999999,157.72999999999999,0.81799999999999995,0.94599999999999995,0.80700000000000005,4.2629999999999999,157.72999999999999,0.81799999999999995,0.94599999999999995,0.80700000000000005
470,C15H26O2,233.32900000000001,50.515000000000001,1.175,3.145,6.8639999999999999,3.7349999999999999,4.0540000000000003,427.74299999999999,4063.5630000000001,1.7390000000000001,3.9289999999999998,2.9510000000000001,1.571,67.376000000000005,0.69399999999999995,1.0720000000000001,1.9339999999999999,1.175,50.515000000000001,0.216,4.2519999999999998,0.214,2.7090000000000001,116.467,0.499,2.718,0.49299999999999999,3.9830000000000001,171.28999999999999,0.73399999999999999,1.4430000000000001,0.72499999999999998,4.3150000000000004,185.55500000000001,0.79500000000000004,1.111,0.78600000000000003,4.3150000000000004,185.55500000000001,0.79500000000000004,1.111,0.78600000000000003,4.3150000000000004,185.55500000000001,0.79500000000000004,1.111,0.78600000000000003
471,C6H6O3,58.603000000000002,22.829000000000001,1.522,1.903,5.0369999999999999,2.5030000000000001,3.1520000000000001,68.515000000000001,413.01600000000002,1.585,3.044,2.0640000000000001,1.357,14.065,0.622,0.83799999999999997,2.0899999999999999,1.522,22.829000000000001,0.39000000000000001,2.3849999999999998,0.36499999999999999,3.4569999999999999,51.847999999999999,0.88500000000000001,0.45000000000000001,0.82899999999999996,3.5899999999999999,53.847999999999999,0.91900000000000004,0.317,0.86099999999999999,3.5899999999999999,53.847999999999999,0.91900000000000004,0.317,0.86099999999999999,3.5899999999999999,53.847999999999999,0.91900000000000004,0.317,0.86099999999999999,3.5899999999999999,53.847999999999999,0.91900000000000004,0.317,0.86099999999999999
472,C10H16O,128.38200000000001,31.163,1.1539999999999999,2.5409999999999999,5.5739999999999998,2.9140000000000001,3.4279999999999999,139.75700000000001,902.971,1.5389999999999999,3.3559999999999999,2.504,1.4219999999999999,19.271000000000001,0.48699999999999999,0.71399999999999997,1.4319999999999999,1.1539999999999999,31.163,0.24299999999999999,3.601,0.23799999999999999,2.8370000000000002,76.608000000000004,0.59699999999999998,1.9179999999999999,0.58399999999999996,4.0599999999999996,109.627,0.85399999999999998,0.69499999999999995,0.83599999999999997,4.2080000000000002,113.627,0.88500000000000001,0.54600000000000004,0.86599999999999999,4.2080000000000002,113.627,0.88500000000000001,0.54600000000000004,0.86599999999999999,4.2080000000000002,113.627,0.88500000000000001,0.54600000000000004,0.86599999999999999
473,C10H20O,153.58000000000001,33.921999999999997,1.0940000000000001,2.3279999999999998,5.6130000000000004,3.278,3.4329999999999998,128.041,841.90599999999995,1.573,3.3220000000000001,2.2839999999999998,1.4299999999999999,19.07,0.54400000000000004,0.76800000000000002,1.7270000000000001,1.0940000000000001,33.921999999999997,0.221,3.8599999999999999,0.221,1.8899999999999999,58.604999999999997,0.38200000000000001,3.0640000000000001,0.38200000000000001,3.0979999999999999,96.031000000000006,0.625,1.8560000000000001,0.625,3.4289999999999998,106.29600000000001,0.69199999999999995,1.5249999999999999,0.69199999999999995,3.6219999999999999,112.29600000000001,0.73099999999999998,1.3320000000000001,0.73099999999999998,3.7759999999999998,117.051,0.76200000000000001,1.1779999999999999,0.76200000000000001
474,C10H20O,153.58000000000001,33.921999999999997,1.0940000000000001,2.1960000000000002,5.6299999999999999,3.0960000000000001,3.4359999999999999,120.788,810.70699999999999,1.823,3.2999999999999998,2.2200000000000002,1.4339999999999999,18.981000000000002,0.57999999999999996,0.80000000000000004,1.9319999999999999,1.0940000000000001,33.921999999999997,0.221,3.8599999999999999,0.221,1.9390000000000001,60.115000000000002,0.39100000000000001,3.0150000000000001,0.39100000000000001,3.1949999999999998,99.051000000000002,0.64500000000000002,1.7589999999999999,0.64500000000000002,3.9780000000000002,123.315,0.80300000000000005,0.97599999999999998,0.80300000000000005,3.9780000000000002,123.315,0.80300000000000005,0.97599999999999998,0.80300000000000005,3.9780000000000002,123.315,0.80300000000000005,0.97599999999999998,0.80300000000000005
475,C12H22O2,186.11699999999999,42.990000000000002,1.194,2.6709999999999998,6.3150000000000004,2.6110000000000002,3.7789999999999999,243.09999999999999,1907.2650000000001,1.8089999999999999,3.6549999999999998,2.5899999999999999,1.512,27.786999999999999,0.48499999999999999,0.71099999999999997,1.4650000000000001,1.194,42.990000000000002,0.23100000000000001,3.976,0.22900000000000001,2.0899999999999999,75.254999999999995,0.40400000000000003,3.0800000000000001,0.40100000000000002,3.5230000000000001,126.833,0.68100000000000005,1.647,0.67600000000000005,4.1970000000000001,151.09800000000001,0.81200000000000006,0.97299999999999998,0.80600000000000005,4.1970000000000001,151.09800000000001,0.81200000000000006,0.97299999999999998,0.80600000000000005,4.1970000000000001,151.09800000000001,0.81200000000000006,0.97299999999999998,0.80600000000000005
476,C15H28O2,247.13300000000001,51.923999999999999,1.1539999999999999,2.9260000000000002,6.8849999999999998,3.7349999999999999,4.0579999999999998,397.95800000000003,3704.2939999999999,1.5800000000000001,3.9540000000000002,2.7599999999999998,1.5740000000000001,37.837000000000003,0.437,0.65700000000000003,1.274,1.1539999999999999,51.923999999999999,0.20999999999999999,4.3380000000000001,0.20899999999999999,1.9590000000000001,88.162999999999997,0.35699999999999998,3.5329999999999999,0.35499999999999998,3.2759999999999998,147.411,0.59599999999999997,2.2160000000000002,0.59299999999999997,3.6840000000000002,165.77500000000001,0.67100000000000004,1.8080000000000001,0.66700000000000004,4.141,186.339,0.754,1.351,0.75,4.2469999999999999,191.09399999999999,0.77300000000000002,1.2450000000000001,0.76900000000000002
477,C8H10O2,86.438999999999993,27.219000000000001,1.361,2.1859999999999999,5.3330000000000002,2.722,3.2959999999999998,98.382000000000005,613.34400000000005,1.571,3.2090000000000001,2.2389999999999999,1.3959999999999999,16.495999999999999,0.56200000000000006,0.78300000000000003,1.7969999999999999,1.361,27.219000000000001,0.315,2.9609999999999999,0.30099999999999999,2.9710000000000001,59.418999999999997,0.68700000000000006,1.351,0.65700000000000003,3.609,72.174000000000007,0.83499999999999996,0.71299999999999997,0.79800000000000004,3.8460000000000001,76.929000000000002,0.89000000000000001,0.47499999999999998,0.84999999999999998,3.8460000000000001,76.929000000000002,0.89000000000000001,0.47499999999999998,0.84999999999999998,3.8460000000000001,76.929000000000002,0.89000000000000001,0.47499999999999998,0.84999999999999998
478,C11H14O2,128.38200000000001,35.024999999999999,1.2969999999999999,2.9319999999999999,6.04,3.0270000000000001,3.6659999999999999,228.69800000000001,1715.24,1.4570000000000001,3.613,2.8359999999999999,1.4750000000000001,25.084,0.40300000000000002,0.623,1.1060000000000001,1.2969999999999999,35.024999999999999,0.27300000000000002,3.4580000000000002,0.26200000000000001,2.8580000000000001,77.162999999999997,0.60099999999999998,1.897,0.57699999999999996,3.6619999999999999,98.872,0.77000000000000002,1.093,0.73899999999999999,3.9580000000000002,106.872,0.83199999999999996,0.79700000000000004,0.79900000000000004,3.9580000000000002,106.872,0.83199999999999996,0.79700000000000004,0.79900000000000004,3.9580000000000002,106.872,0.83199999999999996,0.79700000000000004,0.79900000000000004
479,C9H10O2,92.239000000000004,28.489999999999998,1.357,2.3849999999999998,5.6070000000000002,3.4590000000000001,3.4289999999999998,131.17599999999999,863.44899999999996,1.5389999999999999,3.3559999999999999,2.3929999999999998,1.4299999999999999,19.082000000000001,0.52500000000000002,0.749,1.6279999999999999,1.357,28.489999999999998,0.309,3.036,0.29199999999999998,3.1059999999999999,65.218999999999994,0.70699999999999996,1.2869999999999999,0.66900000000000004,3.8439999999999999,80.728999999999999,0.875,0.54800000000000004,0.82799999999999996,4.0709999999999997,85.483999999999995,0.92700000000000005,0.32200000000000001,0.877,4.0709999999999997,85.483999999999995,0.92700000000000005,0.32200000000000001,0.877,4.0709999999999997,85.483999999999995,0.92700000000000005,0.32200000000000001,0.877
480,C9H10O,86.438999999999993,24.690000000000001,1.234,2.3439999999999999,5.306,2.4460000000000002,3.2959999999999998,105.48999999999999,636.67499999999995,1.571,3.2090000000000001,2.3290000000000002,1.389,16.643000000000001,0.52500000000000002,0.751,1.597,1.234,24.690000000000001,0.28599999999999998,3.0870000000000002,0.26900000000000002,2.6459999999999999,52.929000000000002,0.61199999999999999,1.675,0.57699999999999996,2.9460000000000002,58.929000000000002,0.68200000000000005,1.375,0.64300000000000002,3.4460000000000002,68.929000000000002,0.79700000000000004,0.875,0.752,3.4460000000000002,68.929000000000002,0.79700000000000004,0.875,0.752,3.4460000000000002,68.929000000000002,0.79700000000000004,0.875,0.752
481,C9H10O3,98.106999999999999,31.603999999999999,1.4370000000000001,2.6850000000000001,5.8289999999999997,2.855,3.5510000000000002,177.22,1224.0170000000001,1.5,3.4910000000000001,2.6469999999999998,1.4530000000000001,22.013000000000002,0.46400000000000002,0.68899999999999995,1.3480000000000001,1.4370000000000001,31.603999999999999,0.32200000000000001,3.0230000000000001,0.30599999999999999,2.8450000000000002,62.597999999999999,0.63800000000000001,1.6140000000000001,0.60499999999999998,3.1179999999999999,68.597999999999999,0.69899999999999995,1.341,0.66300000000000003,3.391,74.597999999999999,0.76000000000000001,1.069,0.72099999999999997,3.6640000000000001,80.597999999999999,0.82199999999999995,0.79600000000000004,0.77900000000000003,3.6640000000000001,80.597999999999999,0.82199999999999995,0.79600000000000004,0.77900000000000003
482,C8H10O,80.710999999999999,23.491,1.236,2.0750000000000002,5.0170000000000003,3.1699999999999999,3.1459999999999999,74.704999999999998,431.5,1.4359999999999999,3.0859999999999999,2.1480000000000001,1.3540000000000001,14.109999999999999,0.58199999999999996,0.80000000000000004,1.8939999999999999,1.236,23.491,0.29099999999999998,3.012,0.27700000000000002,2.5899999999999999,49.201000000000001,0.60999999999999999,1.6579999999999999,0.58099999999999996,3.2210000000000001,61.201000000000001,0.75800000000000001,1.0269999999999999,0.72199999999999998,3.6419999999999999,69.200999999999993,0.85699999999999998,0.60599999999999998,0.81699999999999995,3.7469999999999999,71.200999999999993,0.88200000000000001,0.501,0.83999999999999997,3.7469999999999999,71.200999999999993,0.88200000000000001,0.501,0.83999999999999997
483,C8H10O,80.710999999999999,23.491,1.236,2.25,4.9859999999999998,2.7250000000000001,3.1429999999999998,81.004999999999995,448.74400000000003,1.4359999999999999,3.0859999999999999,2.2959999999999998,1.3460000000000001,14.268000000000001,0.54000000000000004,0.76800000000000002,1.6299999999999999,1.236,23.491,0.29099999999999998,3.012,0.27700000000000002,2.5899999999999999,49.201000000000001,0.60999999999999999,1.6579999999999999,0.58099999999999996,3.1160000000000001,59.201000000000001,0.73299999999999998,1.1319999999999999,0.69899999999999995,3.3260000000000001,63.201000000000001,0.78300000000000003,0.92200000000000004,0.746,3.3260000000000001,63.201000000000001,0.78300000000000003,0.92200000000000004,0.746,3.3260000000000001,63.201000000000001,0.78300000000000003,0.92200000000000004,0.746
484,C8H9NO2,86.438999999999993,31.908999999999999,1.595,2.3359999999999999,5.6159999999999997,2.9140000000000001,3.4329999999999998,128.48599999999999,853.55899999999997,1.5389999999999999,3.3559999999999999,2.355,1.431,19.024000000000001,0.53500000000000003,0.755,1.7070000000000001,1.595,31.908999999999999,0.36899999999999999,2.726,0.34799999999999998,3.1840000000000002,63.683999999999997,0.73699999999999999,1.1379999999999999,0.69399999999999995,3.484,69.683999999999997,0.80600000000000005,0.83799999999999997,0.76000000000000001,3.8839999999999999,77.683999999999997,0.89900000000000002,0.438,0.84699999999999998,3.984,79.683999999999997,0.92200000000000004,0.33800000000000002,0.86899999999999999,3.984,79.683999999999997,0.92200000000000004,0.33800000000000002,0.86899999999999999
485,C10H12O2,110.039,31.800000000000001,1.325,2.629,5.8440000000000003,2.7519999999999998,3.5579999999999998,173.53800000000001,1221.296,1.5,3.4910000000000001,2.5790000000000002,1.4550000000000001,21.928000000000001,0.46100000000000002,0.68200000000000005,1.3580000000000001,1.325,31.800000000000001,0.28899999999999998,3.2599999999999998,0.27600000000000002,2.7989999999999999,67.168000000000006,0.60999999999999999,1.786,0.58199999999999996,3.4239999999999999,82.165000000000006,0.747,1.161,0.71199999999999997,3.7410000000000001,89.774000000000001,0.81599999999999995,0.84399999999999997,0.77800000000000002,3.855,92.528999999999996,0.84099999999999997,0.72999999999999998,0.80200000000000005,3.855,92.528999999999996,0.84099999999999997,0.72999999999999998,0.80200000000000005
486,C12H16O2,147.20699999999999,38.186999999999998,1.2729999999999999,2.915,6.2859999999999996,3.1819999999999999,3.7770000000000001,265.26900000000001,2112.0079999999998,1.4139999999999999,3.726,2.855,1.506,27.972000000000001,0.41399999999999998,0.63100000000000001,1.1639999999999999,1.2729999999999999,38.186999999999998,0.25900000000000001,3.6339999999999999,0.25,2.798,83.933999999999997,0.56999999999999995,2.109,0.55000000000000004,3.6440000000000001,109.33199999999999,0.74299999999999999,1.262,0.71599999999999997,4.0979999999999999,122.94199999999999,0.83499999999999996,0.80900000000000005,0.80600000000000005,4.1900000000000004,125.697,0.85399999999999998,0.71699999999999997,0.82399999999999995,4.1900000000000004,125.697,0.85399999999999998,0.71699999999999997,0.82399999999999995
487,C11H14O2,128.38200000000001,35.024999999999999,1.2969999999999999,2.7650000000000001,6.0759999999999996,3.181,3.673,215.66200000000001,1616.1110000000001,1.4570000000000001,3.613,2.7210000000000001,1.482,24.856999999999999,0.438,0.65800000000000003,1.264,1.2969999999999999,35.024999999999999,0.27300000000000002,3.4580000000000002,0.26200000000000001,2.7639999999999998,74.632999999999996,0.58099999999999996,1.9910000000000001,0.55800000000000005,3.4260000000000002,92.507999999999996,0.72099999999999997,1.329,0.69199999999999995,3.9300000000000002,106.117,0.82699999999999996,0.82499999999999996,0.79300000000000004,4.032,108.872,0.84799999999999998,0.72299999999999998,0.81399999999999995,4.032,108.872,0.84799999999999998,0.72299999999999998,0.81399999999999995
488,C13H18O2,166.465,41.301000000000002,1.252,2.98,6.4729999999999999,3.1070000000000002,3.875,312.87,2602.0990000000002,1.782,3.7650000000000001,2.823,1.526,31.355,0.41699999999999998,0.64000000000000001,1.1679999999999999,1.252,41.301000000000002,0.248,3.7930000000000001,0.23999999999999999,2.7400000000000002,90.406999999999996,0.54300000000000004,2.3050000000000002,0.52600000000000002,3.3460000000000001,110.426,0.66300000000000003,1.698,0.64200000000000002,3.4670000000000001,114.426,0.68700000000000006,1.577,0.66600000000000004,3.589,118.426,0.71099999999999997,1.456,0.68899999999999995,3.589,118.426,0.71099999999999997,1.456,0.68899999999999995
489,C5H10O,64.0,19.170999999999999,1.198,1.8260000000000001,3.7599999999999998,1.9179999999999999,2.5510000000000002,27.384,116.56100000000001,1.4590000000000001,2.4460000000000002,1.9530000000000001,1.1659999999999999,11.298999999999999,0.95499999999999996,1.244,3.1349999999999998,1.198,19.170999999999999,0.29999999999999999,2.802,0.29999999999999999,2.0920000000000001,33.470999999999997,0.52300000000000002,1.9079999999999999,0.52300000000000002,2.9060000000000001,46.490000000000002,0.72599999999999998,1.0940000000000001,0.72599999999999998,3.2810000000000001,52.490000000000002,0.81999999999999995,0.71899999999999997,0.81999999999999995,2.9849999999999999,47.764000000000003,0.746,1.0149999999999999,0.746,1.8109999999999999,28.98,0.45300000000000001,2.1890000000000001,0.45300000000000001
490,C5H10O2,69.486999999999995,22.658000000000001,1.333,1.8839999999999999,4.2510000000000003,2.5219999999999998,2.7759999999999998,39.567999999999998,195.55500000000001,1.379,2.6259999999999999,1.97,1.246,14.554,0.96599999999999997,1.2709999999999999,3.2530000000000001,1.333,22.658000000000001,0.32600000000000001,2.7549999999999999,0.32600000000000001,2.016,34.268000000000001,0.49299999999999999,2.0720000000000001,0.49299999999999999,2.778,47.222000000000001,0.68000000000000005,1.3100000000000001,0.68000000000000005,2.778,47.222000000000001,0.68000000000000005,1.3100000000000001,0.68000000000000005,2.6080000000000001,44.344000000000001,0.63800000000000001,1.4790000000000001,0.63800000000000001,1.988,33.792000000000002,0.48599999999999999,2.1000000000000001,0.48599999999999999
491,C10H10O,92.239000000000004,25.800000000000001,1.2290000000000001,2.5840000000000001,5.5750000000000002,3.0960000000000001,3.4329999999999998,142.11000000000001,936.64700000000005,1.3089999999999999,3.391,2.589,1.421,19.254999999999999,0.45600000000000002,0.67800000000000005,1.3169999999999999,1.2290000000000001,25.800000000000001,0.28000000000000003,3.1640000000000001,0.26100000000000001,2.677,56.222999999999999,0.60999999999999999,1.7150000000000001,0.56999999999999995,3.2909999999999999,69.119,0.749,1.101,0.69999999999999996,3.6539999999999999,76.728999999999999,0.83199999999999996,0.73899999999999999,0.77700000000000002,3.7850000000000001,79.483999999999995,0.86199999999999999,0.60699999999999998,0.80500000000000005,3.7850000000000001,79.483999999999995,0.86199999999999999,0.60699999999999998,0.80500000000000005
492,C10H10O2,98.106999999999999,29.669,1.349,2.7869999999999999,5.8150000000000004,2.855,3.5579999999999998,183.93600000000001,1314.25,1.252,3.5219999999999998,2.7509999999999999,1.4490000000000001,22.117000000000001,0.40799999999999997,0.628,1.1240000000000001,1.349,29.669,0.30199999999999999,3.1110000000000002,0.28399999999999997,2.7309999999999999,60.091000000000001,0.61299999999999999,1.728,0.57399999999999995,3.3180000000000001,72.988,0.74399999999999999,1.1419999999999999,0.69799999999999995,3.754,82.597999999999999,0.84199999999999997,0.70499999999999996,0.79000000000000004,3.8799999999999999,85.352999999999994,0.87,0.57999999999999996,0.81599999999999995,3.8799999999999999,85.352999999999994,0.87,0.57999999999999996,0.81599999999999995
493,C10H8O2,86.438999999999993,27.219000000000001,1.361,2.4399999999999999,5.8600000000000003,1.9179999999999999,3.5619999999999998,161.03700000000001,1089.876,1.4590000000000001,3.5070000000000001,2.4660000000000002,1.458,17.091999999999999,0.40999999999999998,0.58699999999999997,1.272,1.361,27.219000000000001,0.315,2.9609999999999999,0.28999999999999998,3.1659999999999999,63.319000000000003,0.73299999999999998,1.1559999999999999,0.67400000000000004,3.746,74.929000000000002,0.86699999999999999,0.57499999999999996,0.79700000000000004,4.0839999999999996,81.683999999999997,0.94499999999999995,0.23799999999999999,0.86899999999999999,4.0839999999999996,81.683999999999997,0.94499999999999995,0.23799999999999999,0.86899999999999999,4.0839999999999996,81.683999999999997,0.94499999999999995,0.23799999999999999,0.86899999999999999
494,C6H8O2,64.0,22.489999999999998,1.4059999999999999,1.734,4.6849999999999996,2.25,2.976,48.552,271.72399999999999,1.5609999999999999,2.8580000000000001,1.863,1.3109999999999999,11.83,0.69899999999999995,0.90100000000000002,2.5110000000000001,1.4059999999999999,22.489999999999998,0.35099999999999998,2.5939999999999999,0.33700000000000002,2.6469999999999998,42.348999999999997,0.66200000000000003,1.353,0.63500000000000001,3.2029999999999998,51.244999999999997,0.80100000000000005,0.79700000000000004,0.76800000000000002,3.4529999999999998,55.244999999999997,0.86299999999999999,0.54700000000000004,0.82799999999999996,3.4529999999999998,55.244999999999997,0.86299999999999999,0.54700000000000004,0.82799999999999996,3.4529999999999998,55.244999999999997,0.86299999999999999,0.54700000000000004,0.82799999999999996
495,C11H12O3,122.211,36.383000000000003,1.399,2.851,6.2729999999999997,3.379,3.778,259.41899999999998,2026.1690000000001,1.379,3.7400000000000002,2.7429999999999999,1.5029999999999999,21.488,0.32700000000000001,0.498,0.92500000000000004,1.399,36.383000000000003,0.29799999999999999,3.3010000000000002,0.28199999999999997,3.0070000000000001,78.171999999999997,0.64000000000000001,1.694,0.60699999999999998,3.7959999999999998,98.701999999999998,0.80800000000000005,0.90400000000000003,0.76600000000000001,4.21,109.45699999999999,0.89600000000000002,0.49099999999999999,0.84999999999999998,4.2869999999999999,111.45699999999999,0.91200000000000003,0.41399999999999998,0.86499999999999999,4.2869999999999999,111.45699999999999,0.91200000000000003,0.41399999999999998,0.86499999999999999
496,C6H6O2,53.302999999999997,20.283000000000001,1.4490000000000001,2.04,4.6420000000000003,2.75,2.9700000000000002,57.122,292.43000000000001,1.5,2.9060000000000001,2.129,1.3009999999999999,11.99,0.60999999999999999,0.83099999999999996,1.956,1.4490000000000001,20.283000000000001,0.38100000000000001,2.359,0.35099999999999998,2.9849999999999999,41.792999999999999,0.78400000000000003,0.82199999999999995,0.72299999999999998,3.3250000000000002,46.548000000000002,0.873,0.48199999999999998,0.80500000000000005,3.468,48.548000000000002,0.91100000000000003,0.34000000000000002,0.83999999999999997,3.468,48.548000000000002,0.91100000000000003,0.34000000000000002,0.83999999999999997,3.468,48.548000000000002,0.91100000000000003,0.34000000000000002,0.83999999999999997
497,C6H6O3,58.603000000000002,22.829000000000001,1.522,2.1669999999999998,5.0010000000000003,2.419,3.1429999999999998,78.024000000000001,445.08199999999999,1.4359999999999999,3.0859999999999999,2.2250000000000001,1.3500000000000001,14.167999999999999,0.56100000000000005,0.78100000000000003,1.7929999999999999,1.522,22.829000000000001,0.39000000000000001,2.3849999999999998,0.36199999999999999,3.1400000000000001,47.094000000000001,0.80400000000000005,0.76700000000000002,0.746,3.4569999999999999,51.847999999999999,0.88500000000000001,0.45000000000000001,0.82099999999999995,3.5899999999999999,53.847999999999999,0.91900000000000004,0.317,0.85299999999999998,3.5899999999999999,53.847999999999999,0.91900000000000004,0.317,0.85299999999999998,3.5899999999999999,53.847999999999999,0.91900000000000004,0.317,0.85299999999999998
498,C8H16O2,122.211,32.210999999999999,1.2390000000000001,2.8039999999999998,5.25,2.9220000000000002,3.2890000000000001,126.2,803.29899999999998,1.2949999999999999,3.2389999999999999,2.7589999999999999,1.3759999999999999,27.408000000000001,0.61799999999999999,0.97599999999999998,1.6080000000000001,1.2390000000000001,32.210999999999999,0.26400000000000001,3.4620000000000002,0.26400000000000001,1.931,50.210999999999999,0.41099999999999998,2.7690000000000001,0.41099999999999998,3.258,84.701999999999998,0.69299999999999995,1.4430000000000001,0.69299999999999995,3.7959999999999998,98.701999999999998,0.80800000000000005,0.90400000000000003,0.80800000000000005,3.9500000000000002,102.702,0.83999999999999997,0.75,0.83999999999999997,3.9500000000000002,102.702,0.83999999999999997,0.75,0.83999999999999997
499,C8H16O2,122.211,32.210999999999999,1.2390000000000001,2.661,5.2699999999999996,2.6459999999999999,3.2890000000000001,119.736,753.67700000000002,1.522,3.1970000000000001,2.609,1.3819999999999999,27.260000000000002,0.68899999999999995,1.052,1.8839999999999999,1.2390000000000001,32.210999999999999,0.26400000000000001,3.4620000000000002,0.26400000000000001,2.0619999999999998,53.607999999999997,0.439,2.6389999999999998,0.439,3.1040000000000001,80.701999999999998,0.66000000000000003,1.597,0.66000000000000003,3.8730000000000002,100.702,0.82399999999999995,0.82699999999999996,0.82399999999999995,4.0270000000000001,104.702,0.85699999999999998,0.67300000000000004,0.85699999999999998,4.0270000000000001,104.702,0.85699999999999998,0.67300000000000004,0.85699999999999998
500,C7H14O2,104.042,29.087,1.2649999999999999,2.6139999999999999,4.9459999999999997,2.948,3.137,94.100999999999999,544.04600000000005,1.3520000000000001,3.0779999999999998,2.5990000000000002,1.337,22.827000000000002,0.66700000000000004,1.0249999999999999,1.7869999999999999,1.2649999999999999,29.087,0.28000000000000003,3.2589999999999999,0.28000000000000003,1.9990000000000001,45.984000000000002,0.442,2.524,0.442,3.3490000000000002,77.022000000000006,0.73999999999999999,1.175,0.73999999999999999,3.762,86.531999999999996,0.83199999999999996,0.76100000000000001,0.83199999999999996,3.762,86.531999999999996,0.83199999999999996,0.76100000000000001,0.83199999999999996,3.762,86.531999999999996,0.83199999999999996,0.76100000000000001,0.83199999999999996
501,C13H26O2,219.66,47.341999999999999,1.155,3.4950000000000001,6.4219999999999997,3.3740000000000001,3.875,366.95600000000002,3455.085,1.0529999999999999,3.8519999999999999,3.371,1.514,55.299999999999997,0.48899999999999999,0.82399999999999995,1.1879999999999999,1.155,47.341999999999999,0.216,4.2030000000000003,0.216,1.681,68.918999999999997,0.314,3.677,0.314,2.7669999999999999,113.44,0.51600000000000001,2.5910000000000002,0.51600000000000001,3.3959999999999999,139.23699999999999,0.63400000000000001,1.962,0.63400000000000001,3.956,162.17599999999999,0.73799999999999999,1.4019999999999999,0.73799999999999999,4.4059999999999997,180.63999999999999,0.82199999999999995,0.95199999999999996,0.82199999999999995
502,C9H10O3,98.106999999999999,31.603999999999999,1.4370000000000001,2.4119999999999999,5.8780000000000001,3.2519999999999998,3.556,159.20099999999999,1140.4079999999999,1.5,3.4910000000000001,2.4049999999999998,1.464,21.684999999999999,0.52100000000000002,0.73999999999999999,1.657,1.4370000000000001,31.603999999999999,0.32200000000000001,3.0230000000000001,0.30599999999999999,2.8450000000000002,62.597999999999999,0.63800000000000001,1.6140000000000001,0.60499999999999998,3.2090000000000001,70.597999999999999,0.71999999999999997,1.25,0.68300000000000005,3.6640000000000001,80.597999999999999,0.82199999999999995,0.79600000000000004,0.77900000000000003,4.0270000000000001,88.597999999999999,0.90300000000000002,0.432,0.85699999999999998,4.0270000000000001,88.597999999999999,0.90300000000000002,0.432,0.85699999999999998
503,C9H11NO2,104.042,35.459000000000003,1.542,2.4119999999999999,5.8780000000000001,3.2519999999999998,3.556,159.20099999999999,1140.4079999999999,1.5,3.4910000000000001,2.4049999999999998,1.464,21.684999999999999,0.52100000000000002,0.73999999999999999,1.657,1.542,35.459000000000003,0.34100000000000003,2.9820000000000002,0.32400000000000001,3.1539999999999999,72.531999999999996,0.69699999999999995,1.3700000000000001,0.66300000000000003,3.6749999999999998,84.531999999999996,0.81200000000000006,0.84799999999999998,0.77300000000000002,4.0229999999999997,92.531999999999996,0.88900000000000001,0.5,0.84599999999999997,4.1100000000000003,94.531999999999996,0.90900000000000003,0.41299999999999998,0.86399999999999999,4.1100000000000003,94.531999999999996,0.90900000000000003,0.41299999999999998,0.86399999999999999
