molid,identifiere,W3D,J3D,H3D,AGDD,DDI,ADDD,G1,G2,RGyr,SPAN,SPAM,MEcc,SPH,ASP,FDI,PJI3,L/Bw,SEig,HOMA,RCI,AROM,HOMT,DISPm,QXXm,QYYm,QZZm,DISPv,QXXv,QYYv,QZZv,DISPe,QXXe,QYYe,QZZe,DISPp,QXXp,QYYp,QZZp,G(N..N),G(N..O),G(N..S),G(N..P),G(N..F),G(N..Cl),G(N..Br),G(N..I),G(O..O),G(O..S),G(O..P),G(O..F),G(O..Cl),G(O..Br),G(O..I),G(S..S),G(S..P),G(S..F),G(S..Cl),G(S..Br),G(S..I),G(P..P),G(P..F),G(P..Cl),G(P..Br),G(P..I),G(F..F),G(F..Cl),G(F..Br),G(F..I),G(Cl..Cl),G(Cl..Br),G(Cl..I),G(Br..Br),G(Br..I),G(I..I)
952,C10H16O,891.18799999999999,4.157,207.19499999999999,66.013999999999996,256.96800000000002,19.035,33.901000000000003,16.957000000000001,1.766,2.7410000000000001,0.31900000000000001,1.0,1.0,0.379,0.72499999999999998,0.73699999999999999,2.4199999999999999,43.976999999999997,0.0,0.0,0.0,0.0,3.6970000000000001,12.880000000000001,27.443000000000001,40.323,1.6040000000000001,15.509,35.332999999999998,50.843000000000004,0.107,31.640000000000001,68.875,100.515,0.071999999999999995,17.155000000000001,39.112000000000002,56.267000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,Mol.65 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
954,C15H26O,4339.6490000000003,4.5419999999999998,231.48099999999999,206.65000000000001,826.05799999999999,39.335999999999999,19.698,9.3610000000000007,3.5800000000000001,6.4699999999999998,0.39200000000000002,0.999,0.80600000000000005,0.63300000000000001,0.94399999999999995,0.81799999999999995,8.6099999999999994,84.793999999999997,0.0,0.0,0.0,0.0,1.645,32.710999999999999,213.81299999999999,228.601,2.2549999999999999,49.719999999999999,299.42399999999998,316.27999999999997,0.066000000000000003,114.452,557.53300000000002,590.976,0.158,57.274999999999999,332.173,350.62700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,C13H20O,2347.942,4.476,168.46000000000001,138.114,540.92200000000003,31.818999999999999,17.193000000000001,8.2919999999999998,2.8119999999999998,5.2779999999999996,0.39400000000000002,0.98999999999999999,0.63700000000000001,0.30599999999999999,0.94299999999999995,0.96299999999999997,3.4399999999999999,69.153999999999996,0.13400000000000001,0.0,0.0,0.40100000000000002,6.0839999999999996,39.643999999999998,102.068,114.429,2.2109999999999999,57.731000000000002,127.47499999999999,150.21199999999999,0.19,123.657,250.24000000000001,292.33600000000001,0.114,65.539000000000001,140.79499999999999,166.56999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,C3H6O,105.479,4.1950000000000003,22.071999999999999,21.096,45.789000000000001,9.1579999999999995,3.008,2.206,1.4670000000000001,2.6840000000000002,0.51800000000000002,0.998,0.54100000000000004,0.63600000000000001,0.92300000000000004,0.83399999999999996,10.699999999999999,18.460000000000001,0.0,0.0,0.0,0.0,13.156000000000001,2.044,11.516,11.56,4.8289999999999997,3.7149999999999999,9.6809999999999992,10.567,0.42399999999999999,10.422000000000001,22.123999999999999,24.18,0.17100000000000001,4.484,10.374000000000001,11.489000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,C3H4O,65.528999999999996,3.2589999999999999,14.118,16.382000000000001,29.413,7.3529999999999998,2.9350000000000001,2.222,1.4410000000000001,2.7519999999999998,0.58699999999999997,1.0,1.0,0.77500000000000002,0.92500000000000004,0.89900000000000002,11.25,14.795,0.13400000000000001,0.0,0.0,0.40100000000000002,10.34,1.0880000000000001,10.331,11.419,3.2290000000000001,2.181,7.8049999999999997,9.9849999999999994,0.42299999999999999,6.0999999999999996,16.82,22.920999999999999,0.081000000000000003,2.6469999999999998,8.1349999999999998,10.782999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,C8H16O,1208.4400000000001,6.3259999999999996,98.192999999999998,96.674999999999997,297.846,23.827999999999999,9.0850000000000009,5.0620000000000003,2.6389999999999998,5.1029999999999998,0.45200000000000001,0.999,0.80500000000000005,0.63,0.96099999999999997,0.97199999999999998,8.5700000000000003,48.189,0.0,0.0,0.0,0.0,3.1019999999999999,10.430999999999999,67.623000000000005,71.614999999999995,1.52,16.135000000000002,100.93300000000001,106.175,0.088999999999999996,41.216999999999999,205.71100000000001,216.619,0.073999999999999996,18.931999999999999,114.015,119.88200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,C8H16O,1290.3299999999999,5.9299999999999997,95.896000000000001,103.226,303.98599999999999,24.318999999999999,8.8170000000000002,5.0620000000000003,2.8780000000000001,5.3490000000000002,0.46300000000000002,1.0,0.88300000000000001,0.79300000000000004,0.97999999999999998,0.78400000000000003,14.609999999999999,49.003999999999998,0.0,0.0,0.0,0.0,2.5230000000000001,6.5960000000000001,83.119,87.849999999999994,0.67100000000000004,10.811999999999999,125.505,129.68799999999999,0.082000000000000003,30.170000000000002,253.36099999999999,262.64299999999997,0.027,12.943,141.72399999999999,146.22399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,C12H16O3,2169.8240000000001,3.6480000000000001,132.00700000000001,139.989,448.47199999999998,28.934000000000001,19.611000000000001,9.8279999999999994,2.9590000000000001,5.5170000000000003,0.42199999999999999,1.0,0.95199999999999996,0.27600000000000002,0.94099999999999995,0.83199999999999996,1.52,62.896000000000001,0.61599999999999999,1.3999999999999999,0.98599999999999999,4.9249999999999998,4.173,64.790000000000006,88.632999999999996,152.35599999999999,0.81499999999999995,73.078999999999994,118.126,187.417,0.19700000000000001,154.554,236.84200000000001,379.46100000000001,0.071999999999999995,80.655000000000001,131.732,207.56200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,C8H7N,392.875,2.8130000000000002,45.286000000000001,49.109000000000002,127.36,15.92,8.9700000000000006,5.4489999999999998,2.1960000000000002,3.6150000000000002,0.47499999999999998,0.995,0.78400000000000003,0.435,0.999,0.73999999999999999,5.0300000000000002,31.975000000000001,0.99099999999999999,1.3819999999999999,1.0,5.944,6.0659999999999998,12.539,40.863999999999997,43.116,3.149,15.726000000000001,41.515000000000001,49.076000000000001,0.191,31.533999999999999,68.817999999999998,85.997,0.122,17.306000000000001,43.246000000000002,52.460999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,C7H5N,235.65899999999999,2.5379999999999998,31.637,36.255000000000003,85.802000000000007,13.199999999999999,7.702,4.8730000000000002,1.9970000000000001,3.302,0.504,1.0,1.0,0.51800000000000002,1.0,0.66700000000000004,3.9700000000000002,26.481000000000002,0.98699999999999999,1.3959999999999999,0.98599999999999999,5.9210000000000003,8.4199999999999999,7.3360000000000003,29.138999999999999,36.475000000000001,6.0090000000000003,11.266999999999999,26.006,37.273000000000003,0.24099999999999999,23.033000000000001,41.310000000000002,64.343000000000004,0.30399999999999999,12.763999999999999,26.256,39.018999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,C13H20O3,3038.5529999999999,4.0919999999999996,174.31999999999999,168.809,608.70600000000002,33.817,20.265999999999998,9.9239999999999995,3.395,6.1210000000000004,0.41199999999999998,0.999,0.85799999999999998,0.33400000000000002,0.94699999999999995,0.69999999999999996,2.4100000000000001,72.242999999999995,0.0,0.0,0.0,0.0,6.5590000000000002,70.400999999999996,153.04599999999999,211.917,4.5519999999999996,78.286000000000001,182.22499999999999,243.114,0.26700000000000002,159.441,358.63799999999998,472.14499999999998,0.313,85.778000000000006,200.285,265.57499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,C9H12O,858.58799999999997,3.3079999999999998,78.810000000000002,78.052999999999997,232.08000000000001,21.097999999999999,10.925000000000001,6.0529999999999999,2.3450000000000002,4.5030000000000001,0.45200000000000001,0.999,0.81699999999999995,0.40400000000000003,0.96599999999999997,0.76000000000000001,3.27,43.451000000000001,0.99399999999999999,1.3879999999999999,0.99399999999999999,5.9619999999999997,7.6879999999999997,16.742000000000001,50.107999999999997,62.716999999999999,9.4019999999999992,20.268999999999998,70.221999999999994,82.356999999999999,0.17999999999999999,47.125999999999998,131.11699999999999,158.11000000000001,0.60699999999999998,22.882999999999999,77.936000000000007,91.159999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,C8H10O,579.83699999999999,3.161,62.165999999999997,61.034999999999997,173.059,18.216999999999999,9.7010000000000005,5.484,2.0459999999999998,3.7949999999999999,0.44700000000000001,0.998,0.77600000000000002,0.25900000000000001,0.96599999999999997,0.84599999999999997,1.9099999999999999,37.448999999999998,0.99399999999999999,1.3879999999999999,0.99399999999999999,5.9619999999999997,4.7169999999999996,16.224,29.231000000000002,41.793999999999997,7.202,19.183,42.310000000000002,54.475000000000001,0.17899999999999999,43.960999999999999,81.634,108.52,0.48199999999999998,21.552,47.304000000000002,60.558999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,CH4O,26.91,3.0800000000000001,9.2989999999999995,8.9700000000000006,15.007999999999999,5.0030000000000001,1.0940000000000001,0.98499999999999999,0.84699999999999998,1.524,0.504,0.998,0.46000000000000002,0.58499999999999996,0.83899999999999997,0.434,8.4000000000000004,10.07,0.0,0.0,0.0,0.0,6.032,0.63,1.835,2.198,1.345,1.048,2.4089999999999998,2.5110000000000001,0.20899999999999999,3.2229999999999999,7.0140000000000002,7.2530000000000001,0.14499999999999999,1.28,2.8530000000000002,2.9260000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,C2H6O,79.894999999999996,3.9569999999999999,18.678000000000001,17.754000000000001,36.353000000000002,8.0790000000000006,2.0129999999999999,1.5529999999999999,1.2010000000000001,2.1840000000000002,0.49299999999999999,0.998,0.56999999999999995,0.48799999999999999,0.90400000000000003,0.92100000000000004,4.9199999999999999,16.276,0.0,0.0,0.0,0.0,5.0609999999999999,1.486,4.7720000000000002,5.726,1.1000000000000001,2.508,6.5090000000000003,7.1230000000000002,0.214,7.4119999999999999,17.378,18.823,0.152,3.0409999999999999,7.6130000000000004,8.2409999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,C6H12O,582.33399999999995,5.6440000000000001,63.351999999999997,61.298000000000002,164.34,17.298999999999999,6.2309999999999999,3.871,2.335,4.2270000000000003,0.47199999999999998,1.0,0.79400000000000004,0.628,0.92000000000000004,0.92900000000000005,7.5099999999999998,36.203000000000003,0.0,0.0,0.0,0.0,9.0129999999999999,6.718,42.015000000000001,46.171999999999997,3.7200000000000002,12.073,47.078000000000003,53.305,0.28000000000000003,29.57,102.986,116.23,0.20200000000000001,14.227,52.185000000000002,59.265000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,C3H8O3,256.47500000000002,5.016,38.652999999999999,36.639000000000003,91.117999999999995,13.016999999999999,5.8680000000000003,3.5249999999999999,1.853,3.2799999999999998,0.48399999999999999,0.998,0.66400000000000003,0.44,0.93899999999999995,0.96999999999999997,4.1900000000000004,26.294,0.0,0.0,0.0,0.0,5.859,6.2990000000000004,22.510999999999999,25.652999999999999,1.3580000000000001,6.4729999999999999,19.579999999999998,21.381,0.23599999999999999,18.143999999999998,50.874000000000002,55.868000000000002,0.075999999999999998,7.4089999999999998,21.588999999999999,23.440999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,C4H10O2,344.52600000000001,5.641,49.396999999999998,43.066000000000003,117.81699999999999,14.727,5.9080000000000004,3.3919999999999999,1.665,2.794,0.41799999999999998,0.96599999999999997,0.58999999999999997,0.129,0.92900000000000005,0.60699999999999998,1.8500000000000001,29.716000000000001,0.0,0.0,0.0,0.0,4.2119999999999997,9.5660000000000007,14.638999999999999,18.100999999999999,0.56000000000000005,10.042999999999999,21.599,24.989999999999998,0.185,28.213000000000001,50.298999999999999,59.116999999999997,0.104,11.529999999999999,24.863,28.667000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8740000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,C6H12O,497.22199999999998,3.71,68.326999999999998,52.338999999999999,170.29599999999999,17.925999999999998,7.0549999999999997,4.1139999999999999,1.802,2.9540000000000002,0.39400000000000002,0.997,0.60099999999999998,0.27300000000000002,0.95099999999999996,0.48899999999999999,2.1499999999999999,36.149999999999999,0.0,0.0,0.0,0.0,3.9409999999999998,10.061,18.981999999999999,26.311,0.99299999999999999,17.344000000000001,22.5,32.491,0.17899999999999999,40.283999999999999,54.284999999999997,73.100999999999999,0.125,20.207000000000001,25.498000000000001,36.569000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,C7H14O,732.75900000000001,3.9079999999999999,86.551000000000002,66.614000000000004,228.904,20.809000000000001,8.3780000000000001,4.6829999999999998,2.0409999999999999,3.5470000000000002,0.40200000000000002,0.999,0.67900000000000005,0.42099999999999999,0.95399999999999996,0.70099999999999996,3.6099999999999999,42.118000000000002,0.0,0.0,0.0,0.0,4.742,10.065,32.069000000000003,39.151000000000003,0.67000000000000004,18.382999999999999,38.228000000000002,48.252000000000002,0.188,43.497,87.841999999999999,106.818,0.075999999999999998,21.568000000000001,43.005000000000003,54.161000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,C6H14O,740.255,6.0810000000000004,75.792000000000002,70.5,207.69499999999999,19.780000000000001,6.4180000000000001,3.8279999999999998,2.3180000000000001,4.343,0.45500000000000002,0.999,0.79000000000000004,0.61899999999999999,0.94999999999999996,0.72999999999999998,7.3700000000000001,39.890000000000001,0.0,0.0,0.0,0.0,4.7969999999999997,6.8700000000000001,40.866,44.686999999999998,0.69599999999999995,10.359999999999999,59.500999999999998,63.164999999999999,0.19,29.289000000000001,127.116,136.16900000000001,0.108,12.351000000000001,67.521000000000001,71.582999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,C13H20O,2345.3209999999999,4.476,168.84100000000001,137.96000000000001,540.31899999999996,31.783000000000001,17.201000000000001,8.2919999999999998,2.8330000000000002,5.3300000000000001,0.39600000000000002,0.995,0.70499999999999996,0.36599999999999999,0.94299999999999995,0.85299999999999998,3.6400000000000001,69.013999999999996,0.13400000000000001,0.0,0.0,0.40100000000000002,4.7770000000000001,35.984999999999999,103.45999999999999,119.45699999999999,1.55,53.503999999999998,128.625,155.48500000000001,0.17199999999999999,115.754,250.89699999999999,300.45800000000003,0.112,60.941000000000003,141.87100000000001,172.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,C6H14O,740.25,6.0810000000000004,75.793000000000006,70.5,207.69300000000001,19.780000000000001,6.4180000000000001,3.8279999999999998,2.3180000000000001,4.343,0.45500000000000002,0.999,0.79000000000000004,0.61899999999999999,0.94999999999999996,0.72999999999999998,7.3700000000000001,39.890000000000001,0.0,0.0,0.0,0.0,4.79,6.8700000000000001,40.866,44.686999999999998,0.69799999999999995,10.359999999999999,59.500999999999998,63.164999999999999,0.19,29.289000000000001,127.116,136.16800000000001,0.108,12.35,67.521000000000001,71.581999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,C6H12O,572.03800000000001,5.7770000000000001,63.965000000000003,60.215000000000003,167.958,17.68,6.5199999999999996,3.859,2.1499999999999999,4.0380000000000003,0.46100000000000002,0.999,0.74399999999999999,0.57099999999999995,0.93899999999999995,0.80900000000000005,6.5599999999999996,35.950000000000003,0.0,0.0,0.0,0.0,6.3159999999999998,6.5750000000000002,34.615000000000002,37.826999999999998,3.3330000000000002,9.5090000000000003,50.204000000000001,52.411000000000001,0.17699999999999999,25.960000000000001,100.886,107.227,0.21199999999999999,11.224,56.454000000000001,58.835999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,C6H12O,574.13199999999995,5.7640000000000002,63.652000000000001,60.435000000000002,168.47,17.734000000000002,6.4349999999999996,3.859,2.1659999999999999,4.0069999999999997,0.45900000000000002,0.999,0.68500000000000005,0.48499999999999999,0.94199999999999995,0.84699999999999998,4.79,35.789000000000001,0.0,0.0,0.0,0.0,6.5140000000000002,8.4120000000000008,34.052999999999997,37.82,3.371,10.791,49.767000000000003,51.639000000000003,0.183,29.518999999999998,100.29600000000001,105.372,0.223,12.603,56.024000000000001,57.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,C8H14O2,1184.4259999999999,5.6929999999999996,87.718999999999994,98.701999999999998,267.06900000000002,22.256,10.523,6.0359999999999996,2.9249999999999998,5.3449999999999998,0.47199999999999998,1.0,0.871,0.64400000000000002,0.93500000000000005,0.88700000000000001,7.4500000000000002,46.603000000000002,0.0,0.0,0.0,0.0,10.257,14.536,92.378,102.636,3.8439999999999999,19.137,115.39700000000001,126.446,0.38600000000000001,43.247999999999998,230.28999999999999,251.40000000000001,0.19,21.696000000000002,127.751,139.70099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,C8H14O2,1263.806,5.327,85.113,105.31699999999999,278.78399999999999,23.231999999999999,10.279,6.0359999999999996,3.2069999999999999,5.7939999999999996,0.49099999999999999,1.0,0.85999999999999999,0.78000000000000003,0.97399999999999998,0.88100000000000001,16.18,46.762999999999998,0.0,0.0,0.0,0.0,13.427,10.259,120.22199999999999,124.94,3.976,15.891,141.53899999999999,147.208,0.46800000000000003,38.588999999999999,281.65300000000002,292.33600000000001,0.13900000000000001,18.491,155.60900000000001,161.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,C8H14O4,1665.0989999999999,5.1829999999999998,93.858000000000004,128.08500000000001,335.94499999999999,25.841999999999999,14.218999999999999,7.7220000000000004,3.4380000000000002,6.3940000000000001,0.496,1.0,0.93500000000000005,0.83899999999999997,1.0,0.82899999999999996,18.100000000000001,52.003999999999998,0.0,0.0,0.0,0.0,0.001,9.8710000000000004,162.363,170.63499999999999,0.002,11.052,202.72300000000001,208.09399999999999,0.0,30.300000000000001,407.072,419.46899999999999,0.0,12.728,224.61000000000001,230.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,C8H16O2,1538.4300000000001,5.5830000000000002,98.656999999999996,118.34099999999999,330.68400000000003,25.437000000000001,10.571,5.9930000000000003,3.137,5.8659999999999997,0.47499999999999998,1.0,0.90900000000000003,0.84299999999999997,0.98499999999999999,0.97499999999999998,19.98,51.228000000000002,0.0,0.0,0.0,0.0,1.7909999999999999,6.5369999999999999,112.809,117.48,0.32400000000000001,10.818,166.422,170.61199999999999,0.070999999999999994,30.196999999999999,332.72800000000001,342.03800000000001,0.041000000000000002,12.961,187.29499999999999,191.81299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,C18H34O2,11336.271000000001,7.0730000000000004,297.22000000000003,419.86200000000002,1443.5909999999999,53.466000000000001,21.914000000000001,11.724,6.5940000000000003,10.928000000000001,0.45000000000000001,1.0,0.95799999999999996,0.89400000000000002,0.996,0.995,30.809999999999999,110.27200000000001,0.0,0.0,0.0,0.0,15.131,38.136000000000003,1005.96,1033.1189999999999,2.0659999999999998,60.531999999999996,1158.944,1197.2639999999999,0.53700000000000003,133.643,2166.7429999999999,2239.0810000000001,0.122,69.534999999999997,1260.095,1302.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,C6H10O2,524.91800000000001,5.3220000000000001,56.710000000000001,58.323999999999998,149.03899999999999,16.559999999999999,8.0280000000000005,4.7430000000000003,2.3639999999999999,4.2759999999999998,0.48699999999999999,0.999,0.79000000000000004,0.63300000000000001,0.92800000000000005,0.79100000000000004,7.9500000000000002,34.825000000000003,0.0,0.0,0.0,0.0,15.507999999999999,8.2270000000000003,52.628999999999998,56.957999999999998,3.6280000000000001,10.573,49.072000000000003,53.396000000000001,0.60699999999999998,25.872,106.819,116.202,0.19800000000000001,12.112,53.052,57.770000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
