molid,identifiere,MW,AMW,Sv,Se,Sp,Ss,Mv,Me,Mp,Ms,nAT,nSK,nBT,nBO,nBM,SCBO,ARR,nCIC,nCIR,RBN,RBF,nDB,nTB,nAB,nH,nC,nN,nO,nP,nS,nF,nCL,nBR,nI,nB,nHM,nX,nR03,nR04,nR05,nR06,nR07,nR08,nR09,nR10,nR11,nR12,nBnz
239,C12H20O2,196.31999999999999,5.7699999999999996,19.0,33.490000000000002,20.52,32.0,0.56000000000000005,0.98999999999999999,0.59999999999999998,2.29,34.0,14.0,33.0,13.0,3.0,16.0,0.0,0.0,0.0,6.0,0.182,3.0,0.0,0.0,20.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,C8H10O3,154.18000000000001,7.3399999999999999,12.52,21.399999999999999,13.17,28.329999999999998,0.59999999999999998,1.02,0.63,2.5800000000000001,21.0,11.0,21.0,11.0,6.0,14.5,0.45500000000000002,1.0,1.0,4.0,0.19,1.0,0.0,5.0,10.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,C8H14O2,142.22,5.9299999999999997,13.210000000000001,23.84,14.24,24.670000000000002,0.55000000000000004,0.98999999999999999,0.58999999999999997,2.4700000000000002,24.0,10.0,23.0,9.0,2.0,11.0,0.0,0.0,0.0,5.0,0.217,2.0,0.0,0.0,14.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,C14H20O2,220.34,6.1200000000000001,21.0,35.490000000000002,22.52,35.579999999999998,0.57999999999999996,0.98999999999999999,0.63,2.2200000000000002,36.0,16.0,36.0,16.0,7.0,20.0,0.375,1.0,1.0,6.0,0.16700000000000001,1.0,0.0,6.0,20.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
243,C10H18O2,170.28,5.6799999999999997,16.399999999999999,29.609999999999999,17.760000000000002,27.670000000000002,0.55000000000000004,0.98999999999999999,0.58999999999999997,2.3100000000000001,30.0,12.0,29.0,11.0,2.0,13.0,0.0,0.0,0.0,7.0,0.24099999999999999,2.0,0.0,0.0,18.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,C11H20O2,184.31,5.5899999999999999,18.0,32.490000000000002,19.52,29.5,0.55000000000000004,0.97999999999999998,0.58999999999999997,2.27,33.0,13.0,32.0,12.0,2.0,14.0,0.0,0.0,0.0,7.0,0.219,2.0,0.0,0.0,20.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,C10H16O,152.25999999999999,5.6399999999999997,15.289999999999999,26.399999999999999,16.550000000000001,23.829999999999998,0.56999999999999995,0.97999999999999998,0.60999999999999999,2.1699999999999999,27.0,11.0,27.0,11.0,2.0,13.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,16.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,C7H14O2,130.21000000000001,5.6600000000000001,12.210000000000001,22.84,13.24,22.920000000000002,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.5499999999999998,23.0,9.0,22.0,8.0,1.0,9.0,0.0,0.0,0.0,3.0,0.13600000000000001,1.0,0.0,0.0,14.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,C11H20O4,216.31,6.1799999999999997,19.030000000000001,35.149999999999999,20.43,39.170000000000002,0.54000000000000004,1.0,0.57999999999999996,2.6099999999999999,35.0,15.0,34.0,14.0,2.0,16.0,0.0,0.0,0.0,9.0,0.26500000000000001,2.0,0.0,0.0,20.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,C11H20O4,216.31,6.1799999999999997,19.030000000000001,35.149999999999999,20.43,39.170000000000002,0.54000000000000004,1.0,0.57999999999999996,2.6099999999999999,35.0,15.0,34.0,14.0,2.0,16.0,0.0,0.0,0.0,9.0,0.26500000000000001,2.0,0.0,0.0,20.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,C11H22O2,186.33000000000001,5.3200000000000003,18.600000000000001,34.369999999999997,20.280000000000001,28.170000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.1699999999999999,35.0,13.0,34.0,12.0,1.0,13.0,0.0,0.0,0.0,9.0,0.26500000000000001,1.0,0.0,0.0,22.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,C11H22O2,186.33000000000001,5.3200000000000003,18.600000000000001,34.369999999999997,20.280000000000001,28.170000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.1699999999999999,35.0,13.0,34.0,12.0,1.0,13.0,0.0,0.0,0.0,9.0,0.26500000000000001,1.0,0.0,0.0,22.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,C11H22O2,186.33000000000001,5.3200000000000003,18.600000000000001,34.369999999999997,20.280000000000001,28.5,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.1899999999999999,35.0,13.0,34.0,12.0,1.0,13.0,0.0,0.0,0.0,8.0,0.23499999999999999,1.0,0.0,0.0,22.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,C6H10O2,114.16,6.3399999999999999,10.01,18.07,10.720000000000001,24.329999999999998,0.56000000000000005,1.0,0.59999999999999998,3.04,18.0,8.0,17.0,7.0,2.0,9.0,0.0,0.0,0.0,3.0,0.17599999999999999,2.0,0.0,0.0,10.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,C7H10N2,122.19,6.4299999999999997,11.380000000000001,18.739999999999998,12.06,18.829999999999998,0.59999999999999998,0.98999999999999999,0.63,2.0899999999999999,19.0,9.0,19.0,9.0,6.0,12.0,0.66700000000000004,1.0,1.0,1.0,0.052999999999999999,0.0,0.0,6.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,C2H4O,44.060000000000002,6.29,3.71,7.0899999999999999,3.98,11.0,0.53000000000000003,1.01,0.56999999999999995,3.6699999999999999,7.0,3.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,C13H20O2,208.33000000000001,5.9500000000000002,20.0,34.490000000000002,21.52,30.0,0.56999999999999995,0.98999999999999999,0.60999999999999999,2.0,35.0,15.0,35.0,15.0,6.0,18.0,0.40000000000000002,1.0,1.0,7.0,0.20000000000000001,0.0,0.0,6.0,20.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256,C9H10O2,150.19,7.1500000000000004,13.01,21.07,13.720000000000001,27.5,0.62,1.0,0.65000000000000002,2.5,21.0,11.0,21.0,11.0,7.0,15.0,0.54500000000000004,1.0,1.0,2.0,0.095000000000000001,1.0,0.0,6.0,10.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
257,C4H8O2,88.120000000000005,6.29,7.4100000000000001,14.19,7.9500000000000002,20.0,0.53000000000000003,1.01,0.56999999999999995,3.3300000000000001,14.0,6.0,13.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,0.076999999999999999,1.0,0.0,0.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,C7H12O2,128.19,6.0999999999999996,11.609999999999999,20.960000000000001,12.48,23.670000000000002,0.55000000000000004,1.0,0.58999999999999997,2.6299999999999999,21.0,9.0,20.0,8.0,2.0,10.0,0.0,0.0,0.0,5.0,0.25,2.0,0.0,0.0,12.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,C12H12O2,188.24000000000001,7.2400000000000002,16.609999999999999,25.960000000000001,17.48,34.329999999999998,0.64000000000000001,1.0,0.67000000000000004,2.4500000000000002,26.0,14.0,26.0,14.0,9.0,20.0,0.42899999999999999,1.0,1.0,5.0,0.192,3.0,0.0,6.0,12.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260,C6H10S2,146.30000000000001,8.1300000000000008,11.17,17.57,13.1,16.670000000000002,0.62,0.97999999999999998,0.72999999999999998,2.0800000000000001,18.0,8.0,17.0,7.0,2.0,9.0,0.0,0.0,0.0,5.0,0.29399999999999998,2.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,C9H16O2,156.25,5.79,14.81,26.719999999999999,16.0,27.0,0.55000000000000004,0.98999999999999999,0.58999999999999997,2.4500000000000002,27.0,11.0,26.0,10.0,2.0,12.0,0.0,0.0,0.0,6.0,0.23100000000000001,2.0,0.0,0.0,16.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,C8H8O3,152.16,8.0099999999999998,11.93,19.52,12.41,29.829999999999998,0.63,1.03,0.65000000000000002,2.71,19.0,11.0,19.0,11.0,7.0,15.5,0.45500000000000002,1.0,1.0,4.0,0.21099999999999999,2.0,0.0,5.0,8.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,C10H18O2,170.28,5.6799999999999997,16.399999999999999,29.609999999999999,17.760000000000002,28.170000000000002,0.55000000000000004,0.98999999999999999,0.58999999999999997,2.3500000000000001,30.0,12.0,29.0,11.0,2.0,13.0,0.0,0.0,0.0,8.0,0.27600000000000002,2.0,0.0,0.0,18.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,C16H24O,232.40000000000001,5.6699999999999999,23.690000000000001,39.93,25.59,35.920000000000002,0.57999999999999996,0.96999999999999997,0.62,2.1099999999999999,41.0,17.0,41.0,17.0,4.0,21.0,0.0,1.0,1.0,5.0,0.122,4.0,0.0,0.0,24.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,C3H6S,74.159999999999997,7.4199999999999999,5.8799999999999999,9.7300000000000004,6.9299999999999997,9.7200000000000006,0.58999999999999997,0.96999999999999997,0.68999999999999995,2.4300000000000002,10.0,4.0,9.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.111,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,C11H20O2,184.31,5.5899999999999999,18.0,32.490000000000002,19.52,29.670000000000002,0.55000000000000004,0.97999999999999998,0.58999999999999997,2.2799999999999998,33.0,13.0,32.0,12.0,2.0,14.0,0.0,0.0,0.0,9.0,0.28100000000000003,2.0,0.0,0.0,20.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,C6H10O2,114.16,6.3399999999999999,10.01,18.07,10.720000000000001,22.170000000000002,0.56000000000000005,1.0,0.59999999999999998,2.77,18.0,8.0,17.0,7.0,2.0,9.0,0.0,0.0,0.0,4.0,0.23499999999999999,2.0,0.0,0.0,10.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,C6H10S,114.23,6.7199999999999998,10.08,16.489999999999998,11.449999999999999,14.83,0.58999999999999997,0.96999999999999997,0.67000000000000004,2.1200000000000001,17.0,7.0,16.0,6.0,2.0,8.0,0.0,0.0,0.0,4.0,0.25,2.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,C8H14O2,142.22,5.9299999999999997,13.210000000000001,23.84,14.24,25.5,0.55000000000000004,0.98999999999999999,0.58999999999999997,2.5499999999999998,24.0,10.0,23.0,9.0,2.0,11.0,0.0,0.0,0.0,5.0,0.217,2.0,0.0,0.0,14.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,C12H16O2,192.28,6.4100000000000001,17.809999999999999,29.719999999999999,19.0,32.170000000000002,0.58999999999999997,0.98999999999999999,0.63,2.2999999999999998,30.0,14.0,30.0,14.0,7.0,18.0,0.42899999999999999,1.0,1.0,5.0,0.16700000000000001,1.0,0.0,6.0,16.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
271,C9H18O2,158.27000000000001,5.46,15.4,28.609999999999999,16.760000000000002,25.170000000000002,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.29,29.0,11.0,28.0,10.0,1.0,11.0,0.0,0.0,0.0,7.0,0.25,1.0,0.0,0.0,18.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,C9H18O2,158.27000000000001,5.46,15.4,28.609999999999999,16.760000000000002,25.5,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.3199999999999998,29.0,11.0,28.0,10.0,1.0,11.0,0.0,0.0,0.0,6.0,0.214,1.0,0.0,0.0,18.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,C14H18O,202.31999999999999,6.1299999999999999,19.890000000000001,32.280000000000001,21.309999999999999,32.329999999999998,0.59999999999999998,0.97999999999999998,0.65000000000000002,2.1600000000000001,33.0,15.0,33.0,15.0,8.0,20.0,0.40000000000000002,1.0,1.0,6.0,0.182,2.0,0.0,6.0,18.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
274,C16H24O2,248.40000000000001,5.9100000000000001,24.199999999999999,41.259999999999998,26.050000000000001,35.670000000000002,0.57999999999999996,0.97999999999999998,0.62,1.98,42.0,18.0,42.0,18.0,7.0,22.0,0.33300000000000002,1.0,1.0,8.0,0.19,1.0,0.0,6.0,24.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
275,C14H18O2,218.31999999999999,6.4199999999999999,20.399999999999999,33.609999999999999,21.760000000000002,36.170000000000002,0.59999999999999998,0.98999999999999999,0.64000000000000001,2.2599999999999998,34.0,16.0,34.0,16.0,8.0,21.0,0.375,1.0,1.0,6.0,0.17599999999999999,2.0,0.0,6.0,18.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
276,C16H22O2,246.38,6.1600000000000001,23.600000000000001,39.369999999999997,25.280000000000001,39.0,0.58999999999999997,0.97999999999999998,0.63,2.1699999999999999,40.0,18.0,40.0,18.0,8.0,23.0,0.33300000000000002,1.0,1.0,8.0,0.20000000000000001,2.0,0.0,6.0,22.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
277,C6H12O2,116.18000000000001,5.8099999999999996,10.609999999999999,19.960000000000001,11.48,20.5,0.53000000000000003,1.0,0.56999999999999995,2.5600000000000001,20.0,8.0,19.0,7.0,1.0,8.0,0.0,0.0,0.0,5.0,0.26300000000000001,1.0,0.0,0.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,C6H12O2,116.18000000000001,5.8099999999999996,10.609999999999999,19.960000000000001,11.48,20.829999999999998,0.53000000000000003,1.0,0.56999999999999995,2.6000000000000001,20.0,8.0,19.0,7.0,1.0,8.0,0.0,0.0,0.0,4.0,0.21099999999999999,1.0,0.0,0.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,C12H18O3,210.30000000000001,6.3700000000000001,18.920000000000002,32.93,20.219999999999999,34.670000000000002,0.56999999999999995,1.0,0.60999999999999999,2.3100000000000001,33.0,15.0,33.0,15.0,6.0,18.5,0.33300000000000002,1.0,1.0,7.0,0.21199999999999999,1.0,0.0,5.0,18.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,C10H13O3,181.22999999999999,6.9699999999999998,15.42,26.23,16.309999999999999,34.5,0.58999999999999997,1.01,0.63,2.6499999999999999,26.0,13.0,26.0,13.0,6.0,16.5,0.38500000000000001,1.0,1.0,5.0,0.192,1.0,0.0,5.0,13.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,C11H22O2,186.33000000000001,5.3200000000000003,18.600000000000001,34.369999999999997,20.280000000000001,28.5,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.1899999999999999,35.0,13.0,34.0,12.0,1.0,13.0,0.0,0.0,0.0,8.0,0.23499999999999999,1.0,0.0,0.0,22.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,C17H34O2,270.50999999999999,5.0999999999999996,28.190000000000001,51.68,30.850000000000001,37.5,0.53000000000000003,0.97999999999999998,0.57999999999999996,1.97,53.0,19.0,52.0,18.0,1.0,19.0,0.0,0.0,0.0,14.0,0.26900000000000002,1.0,0.0,0.0,34.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,C14H28O2,228.41999999999999,5.1900000000000004,23.390000000000001,43.030000000000001,25.57,33.0,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.0600000000000001,44.0,16.0,43.0,15.0,1.0,16.0,0.0,0.0,0.0,11.0,0.25600000000000001,1.0,0.0,0.0,28.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,C13H26O2,214.38999999999999,5.2300000000000004,21.800000000000001,40.140000000000001,23.809999999999999,31.170000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.0800000000000001,41.0,15.0,40.0,14.0,1.0,15.0,0.0,0.0,0.0,11.0,0.27500000000000002,1.0,0.0,0.0,26.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,C13H26O2,214.38999999999999,5.2300000000000004,21.800000000000001,40.140000000000001,23.809999999999999,31.5,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.1000000000000001,41.0,15.0,40.0,14.0,1.0,15.0,0.0,0.0,0.0,10.0,0.25,1.0,0.0,0.0,26.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,C12H16O3,208.28,6.7199999999999998,18.32,31.050000000000001,19.449999999999999,37.829999999999998,0.58999999999999997,1.0,0.63,2.52,31.0,15.0,31.0,15.0,7.0,19.0,0.40000000000000002,1.0,1.0,5.0,0.161,1.0,0.0,6.0,16.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
287,C10H12O,148.22,6.4400000000000004,14.1,22.629999999999999,15.02,22.829999999999998,0.60999999999999999,0.97999999999999998,0.65000000000000002,2.0800000000000001,23.0,11.0,23.0,11.0,7.0,15.0,0.54500000000000004,1.0,1.0,2.0,0.086999999999999994,1.0,0.0,6.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
288,C9H10O3,166.19,7.5499999999999998,13.52,22.399999999999999,14.17,31.0,0.60999999999999999,1.02,0.64000000000000001,2.5800000000000001,22.0,12.0,22.0,12.0,7.0,16.0,0.5,1.0,1.0,3.0,0.13600000000000001,1.0,0.0,6.0,10.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
289,C7H8O2,124.15000000000001,7.2999999999999998,10.41,17.190000000000001,10.949999999999999,22.829999999999998,0.60999999999999999,1.01,0.64000000000000001,2.54,17.0,9.0,17.0,9.0,6.0,12.0,0.66700000000000004,1.0,1.0,1.0,0.058999999999999997,0.0,0.0,6.0,8.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290,C8H8O3,152.16,8.0099999999999998,11.93,19.52,12.41,29.329999999999998,0.63,1.03,0.65000000000000002,2.6699999999999999,19.0,11.0,19.0,11.0,7.0,15.0,0.54500000000000004,1.0,1.0,3.0,0.158,1.0,0.0,6.0,8.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
291,C10H12O3,180.22,7.21,15.119999999999999,25.280000000000001,15.93,32.5,0.59999999999999998,1.01,0.64000000000000001,2.5,25.0,13.0,25.0,13.0,7.0,17.0,0.46200000000000002,1.0,1.0,4.0,0.16,1.0,0.0,6.0,12.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
292,C9H12O2,152.21000000000001,6.6200000000000001,13.609999999999999,22.960000000000001,14.48,24.0,0.58999999999999997,1.0,0.63,2.1800000000000002,23.0,11.0,23.0,11.0,6.0,14.0,0.54500000000000004,1.0,1.0,3.0,0.13,0.0,0.0,6.0,12.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
293,C7H6O2,122.13,8.1400000000000006,9.8200000000000003,15.31,10.19,26.329999999999998,0.65000000000000002,1.02,0.68000000000000005,2.9300000000000002,15.0,9.0,15.0,9.0,7.0,13.0,0.66700000000000004,1.0,1.0,1.0,0.067000000000000004,1.0,0.0,6.0,6.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
294,C14H12O2,212.25999999999999,7.5800000000000001,18.609999999999999,27.960000000000001,19.48,39.329999999999998,0.66000000000000003,1.0,0.69999999999999996,2.46,28.0,16.0,29.0,17.0,13.0,24.0,0.70599999999999996,2.0,2.0,3.0,0.10299999999999999,1.0,0.0,12.0,12.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
295,C13H10O,182.22999999999999,7.5899999999999999,16.5,23.75,17.260000000000002,32.0,0.68999999999999995,0.98999999999999999,0.71999999999999997,2.29,24.0,14.0,25.0,15.0,13.0,22.0,0.80000000000000004,2.0,2.0,2.0,0.080000000000000002,1.0,0.0,12.0,10.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
296,C11H11O3,191.22,7.6500000000000004,15.82,25.34,16.550000000000001,40.829999999999998,0.63,1.01,0.66000000000000003,2.9199999999999999,25.0,14.0,25.0,14.0,8.0,19.0,0.42899999999999999,1.0,1.0,4.0,0.16,2.0,0.0,6.0,11.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
