molid,identifiere,EPS0,EPS1,EEig01x,EEig02x,EEig03x,EEig04x,EEig05x,EEig06x,EEig07x,EEig08x,EEig09x,EEig10x,EEig11x,EEig12x,EEig13x,EEig14x,EEig15x,EEig01d,EEig02d,EEig03d,EEig04d,EEig05d,EEig06d,EEig07d,EEig08d,EEig09d,EEig10d,EEig11d,EEig12d,EEig13d,EEig14d,EEig15d,EEig01r,EEig02r,EEig03r,EEig04r,EEig05r,EEig06r,EEig07r,EEig08r,EEig09r,EEig10r,EEig11r,EEig12r,EEig13r,EEig14r,EEig15r,ESpm01u,ESpm02u,ESpm03u,ESpm04u,ESpm05u,ESpm06u,ESpm07u,ESpm08u,ESpm09u,ESpm10u,ESpm11u,ESpm12u,ESpm13u,ESpm14u,ESpm15u,ESpm01x,ESpm02x,ESpm03x,ESpm04x,ESpm05x,ESpm06x,ESpm07x,ESpm08x,ESpm09x,ESpm10x,ESpm11x,ESpm12x,ESpm13x,ESpm14x,ESpm15x,ESpm01d,ESpm02d,ESpm03d,ESpm04d,ESpm05d,ESpm06d,ESpm07d,ESpm08d,ESpm09d,ESpm10d,ESpm11d,ESpm12d,ESpm13d,ESpm14d,ESpm15d,ESpm01r,ESpm02r,ESpm03r,ESpm04r,ESpm05r,ESpm06r,ESpm07r,ESpm08r,ESpm09r,ESpm10r,ESpm11r,ESpm12r,ESpm13r,ESpm14r,ESpm15r
629,C7H10O2,5.8529999999999998,4.3120000000000003,4.3380000000000001,3.2029999999999998,2.2610000000000001,1.6930000000000001,0.94699999999999995,0.16700000000000001,-0.318,-0.436,-0.85499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.7080000000000002,2.8149999999999999,1.679,1.1599999999999999,0.41299999999999998,-0.40200000000000002,-1.02,-1.431,-1.6220000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.9729999999999999,2.8900000000000001,2.1219999999999999,1.5489999999999999,0.68300000000000005,-0.107,-0.48299999999999998,-0.76200000000000001,-0.86499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2189999999999999,2.944,4.7960000000000003,5.3520000000000003,6.7130000000000001,7.6020000000000003,8.7899999999999991,9.8059999999999992,10.932,11.994999999999999,13.099,14.179,15.275,16.361999999999998,2.4849999999999999,3.6890000000000001,4.883,6.2069999999999999,7.5739999999999998,8.9749999999999996,10.395,11.829000000000001,13.272,14.722,16.175999999999998,17.634,19.094999999999999,20.556999999999999,22.021000000000001,1.841,3.4929999999999999,4.2809999999999997,5.6159999999999997,6.7750000000000004,8.0549999999999997,9.3079999999999998,10.590999999999999,11.874000000000001,13.166,14.461,15.760999999999999,17.062999999999999,18.366,19.672000000000001,2.3029999999999999,3.5289999999999999,4.6079999999999997,5.8499999999999996,7.1260000000000003,8.4390000000000001,9.7710000000000008,11.118,12.475,13.837999999999999,15.205,16.576000000000001,17.949999999999999,19.324999999999999,20.701000000000001
630,C7H10O3,6.3529999999999998,4.7859999999999996,4.4119999999999999,3.2480000000000002,2.9140000000000001,1.583,1.248,0.41499999999999998,0.0,-0.312,-0.66900000000000004,-0.83999999999999997,0.0,0.0,0.0,0.0,0.0,3.8359999999999999,2.9929999999999999,2.2000000000000002,1.2490000000000001,0.77600000000000002,0.049000000000000002,-0.63900000000000001,-1.133,-1.3220000000000001,-1.6699999999999999,0.0,0.0,0.0,0.0,0.0,4.0650000000000004,3.0310000000000001,2.5209999999999999,1.51,0.96699999999999997,0.185,-0.34799999999999998,-0.51600000000000001,-0.82899999999999996,-0.98599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.367,3.2189999999999999,5.0039999999999996,5.6379999999999999,6.984,7.9329999999999998,9.1340000000000003,10.201000000000001,11.356,12.465,13.605,14.728999999999999,15.864000000000001,16.994,2.5649999999999999,3.8069999999999999,5.0170000000000003,6.351,7.7220000000000004,9.1259999999999994,10.551,11.991,13.444000000000001,14.904999999999999,16.373000000000001,17.844999999999999,19.321000000000002,20.798999999999999,22.277999999999999,1.9930000000000001,3.6349999999999998,4.4850000000000003,5.819,7.0099999999999998,8.3070000000000004,9.5879999999999992,10.896000000000001,12.208,13.529,14.853999999999999,16.184999999999999,17.518000000000001,18.853999999999999,20.190999999999999,2.3610000000000002,3.6469999999999998,4.742,6.0069999999999997,7.2969999999999997,8.6229999999999993,9.9689999999999994,11.33,12.702999999999999,14.083,15.470000000000001,16.859999999999999,18.254000000000001,19.649999999999999,21.047999999999998
631,C8H10O,6.008,4.3600000000000003,4.0069999999999997,3.4089999999999998,2.5,1.7090000000000001,0.93899999999999995,0.5,-0.043999999999999997,-0.5,-0.52000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.7999999999999998,2.3999999999999999,1.0,0.76400000000000001,-0.041000000000000002,-0.89800000000000002,-1.0,-1.486,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5939999999999999,3.048,2.0,1.5529999999999999,0.63700000000000001,0.0,-0.30499999999999999,-0.72599999999999998,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1349999999999998,2.5649999999999999,4.5540000000000003,4.71,6.1959999999999997,6.7009999999999996,7.9459999999999997,8.6389999999999993,9.7560000000000002,10.558,11.606,12.472,13.48,14.384,2.5649999999999999,3.6760000000000002,4.8380000000000001,6.0919999999999996,7.3819999999999997,8.6959999999999997,10.025,11.365,12.714,14.069000000000001,15.429,16.792999999999999,18.161000000000001,19.532,20.905000000000001,0.93200000000000005,3.1859999999999999,3.2280000000000002,4.7839999999999998,5.3630000000000004,6.6230000000000002,7.4180000000000001,8.5500000000000007,9.4480000000000004,10.521000000000001,11.474,12.519,13.502000000000001,14.534000000000001,15.535,2.282,3.4540000000000002,4.4580000000000002,5.625,6.806,8.0180000000000007,9.2430000000000003,10.478999999999999,11.722,12.970000000000001,14.223000000000001,15.48,16.739999999999998,18.003,19.268000000000001
632,C6H8SO,5.5599999999999996,3.9319999999999999,3.919,2.7080000000000002,2.1179999999999999,2.036,0.63600000000000001,-0.089999999999999997,-0.11799999999999999,-0.70899999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1470000000000002,2.6829999999999998,1.9690000000000001,1.1220000000000001,0.61799999999999999,-0.621,-1.6180000000000001,-1.7190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5230000000000001,2.327,1.673,1.6180000000000001,0.374,-0.52500000000000002,-0.61799999999999999,-0.97099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944,1.946,4.2629999999999999,4.2629999999999999,5.8550000000000004,6.3300000000000001,7.5839999999999996,8.2859999999999996,9.3810000000000002,10.194000000000001,11.210000000000001,12.079000000000001,13.055999999999999,13.952999999999999,2.4420000000000002,3.504,4.5940000000000003,5.7939999999999996,7.0460000000000003,8.3379999999999992,9.6549999999999994,10.989000000000001,12.333,13.685,15.042,16.402000000000001,17.763000000000002,19.126000000000001,20.489999999999998,2.0259999999999998,3.6070000000000002,4.5140000000000002,5.9429999999999996,7.2229999999999999,8.6240000000000006,10.004,11.412000000000001,12.821,14.236000000000001,15.654,17.073,18.492999999999999,19.914000000000001,21.335999999999999,2.1280000000000001,3.2570000000000001,4.1740000000000004,5.2990000000000004,6.4530000000000003,7.6550000000000002,8.8770000000000007,10.114000000000001,11.359,12.609,13.862,15.118,16.373999999999999,17.632000000000001,18.890000000000001
633,C8H12SO,6.5519999999999996,4.9489999999999998,3.9239999999999999,3.194,2.629,2.1179999999999999,1.5589999999999999,0.26600000000000001,0.0,-0.11799999999999999,-0.24399999999999999,-0.82699999999999996,0.0,0.0,0.0,0.0,0.0,4.4130000000000003,2.968,2.206,1.1559999999999999,0.61799999999999999,0.185,-0.628,-1.0,-1.6180000000000001,-1.7190000000000001,0.0,0.0,0.0,0.0,0.0,3.5350000000000001,3.04,2.2469999999999999,1.6180000000000001,1.272,0.029000000000000001,0.0,-0.61799999999999999,-0.65400000000000003,-1.069,0.0,0.0,0.0,0.0,0.0,0.0,3.2189999999999999,2.5649999999999999,4.5750000000000002,4.71,6.1630000000000003,6.6660000000000004,7.867,8.5589999999999993,9.6349999999999998,10.430999999999999,11.442,12.297000000000001,13.273999999999999,14.163,2.6030000000000002,3.7200000000000002,4.827,6.0309999999999997,7.2729999999999997,8.5459999999999994,9.8409999999999993,11.151999999999999,12.476000000000001,13.808,15.148,16.494,17.843,19.196999999999999,20.553000000000001,2.0259999999999998,3.758,4.7450000000000001,6.2149999999999999,7.5659999999999998,9.016,10.457000000000001,11.922000000000001,13.390000000000001,14.865,16.343,17.823,19.305,20.786999999999999,22.271000000000001,2.3420000000000001,3.5259999999999998,4.4909999999999997,5.6319999999999997,6.7830000000000004,7.9710000000000001,9.1720000000000006,10.385999999999999,11.608000000000001,12.837,14.071,15.308999999999999,16.550999999999998,17.795000000000002,19.042000000000002
634,C6H6O2,5.1900000000000004,3.9340000000000002,4.125,3.165,2.2639999999999998,2.1179999999999999,0.48499999999999999,0.058000000000000003,-0.11799999999999999,-0.59699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.544,2.198,1.0389999999999999,0.61799999999999999,0.27600000000000002,-1.1439999999999999,-1.6180000000000001,-1.8340000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7669999999999999,2.7000000000000002,1.764,1.6180000000000001,0.10100000000000001,-0.251,-0.61799999999999999,-0.88100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0449999999999999,2.5649999999999999,4.4889999999999999,4.875,6.2519999999999998,6.9969999999999999,8.1620000000000008,9.0570000000000004,10.135,11.095000000000001,12.135999999999999,13.122999999999999,14.147,15.147,2.5259999999999998,3.6440000000000001,4.819,6.0810000000000004,7.3869999999999996,8.7249999999999996,10.085000000000001,11.461,12.847,14.241,15.641,17.045000000000002,18.452000000000002,19.861999999999998,21.273,1.4059999999999999,3.3039999999999998,3.8199999999999998,5.3150000000000004,6.3609999999999998,7.6760000000000002,8.8780000000000001,10.151,11.398,12.663,13.923,15.186999999999999,16.451000000000001,17.716000000000001,18.98,2.2189999999999999,3.3820000000000001,4.4180000000000001,5.609,6.8360000000000003,8.0999999999999996,9.3840000000000003,10.680999999999999,11.987,13.298999999999999,14.615,15.933999999999999,17.254999999999999,18.577000000000002,19.901
635,C7H10O,5.5359999999999996,3.4140000000000001,3.391,2.9129999999999998,2.2400000000000002,1.5940000000000001,0.46400000000000002,-0.129,-0.47299999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8170000000000002,1.9770000000000001,1.3009999999999999,0.34699999999999998,-0.48299999999999998,-1.1299999999999999,-1.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8559999999999999,2.4420000000000002,1.8100000000000001,1.05,0.27500000000000002,-0.39200000000000002,-0.84099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649999999999999,0.0,3.4969999999999999,0.0,4.5750000000000002,0.0,5.7199999999999998,0.0,6.9009999999999998,0.0,8.1010000000000009,0.0,9.3119999999999994,0.0,2.3980000000000001,3.367,4.3819999999999997,5.468,6.5880000000000001,7.7300000000000004,8.8889999999999993,10.058999999999999,11.237,12.423,13.614000000000001,14.81,16.010000000000002,17.212,18.417000000000002,1.4059999999999999,2.956,3.274,4.5339999999999998,5.2679999999999998,6.3899999999999997,7.2999999999999998,8.3650000000000002,9.3480000000000008,10.393000000000001,11.407,12.445,13.471,14.507,15.538,2.1040000000000001,3.0169999999999999,3.8140000000000001,4.75,5.6980000000000004,6.6760000000000002,7.6660000000000004,8.6679999999999993,9.6780000000000008,10.694000000000001,11.715,12.74,13.769,14.801,15.835000000000001
636,C7H12O,5.5359999999999996,3.4140000000000001,3.2679999999999998,2.6179999999999999,2.2160000000000002,1.371,0.38200000000000001,-0.14099999999999999,-0.71399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8210000000000002,1.9970000000000001,1.2230000000000001,0.40200000000000002,-0.40300000000000002,-1.2829999999999999,-1.6759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8559999999999999,2.4420000000000002,1.8100000000000001,1.05,0.27500000000000002,-0.39200000000000002,-0.84099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649999999999999,0.0,3.4969999999999999,0.0,4.5750000000000002,0.0,5.7199999999999998,0.0,6.9009999999999998,0.0,8.1010000000000009,0.0,9.3119999999999994,0.0,2.3029999999999999,3.258,4.2050000000000001,5.2469999999999999,6.319,7.4189999999999996,8.5370000000000008,9.6690000000000005,10.813000000000001,11.965,13.122999999999999,14.288,15.456,16.628,17.802,1.4059999999999999,2.956,3.274,4.5339999999999998,5.2850000000000001,6.3940000000000001,7.3200000000000003,8.3759999999999994,9.3689999999999998,10.407999999999999,11.427,12.462999999999999,13.492000000000001,14.528,15.561999999999999,2.1040000000000001,3.0169999999999999,3.8140000000000001,4.75,5.6980000000000004,6.6760000000000002,7.6660000000000004,8.6679999999999993,9.6780000000000008,10.694000000000001,11.715,12.74,13.769,14.801,15.835000000000001
637,C6H10O2,5.1130000000000004,3.4319999999999999,3.665,2.8250000000000002,2.069,0.82099999999999995,0.44900000000000001,-0.20200000000000001,-0.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4740000000000002,1.96,0.90300000000000002,0.48399999999999999,-0.096000000000000002,-1.1519999999999999,-1.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2389999999999999,2.5659999999999998,1.6759999999999999,0.64300000000000002,0.0,-0.28799999999999998,-0.83599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080000000000002,1.946,3.8500000000000001,3.714,5.2089999999999996,5.4160000000000004,6.673,7.0860000000000003,8.1929999999999996,8.7370000000000001,9.7449999999999992,10.375,11.316000000000001,12.003,2.3029999999999999,3.3319999999999999,4.407,5.5759999999999996,6.7800000000000002,8.0099999999999998,9.2569999999999997,10.516999999999999,11.786,13.061999999999999,14.343,15.629,16.917999999999999,18.207999999999998,19.501000000000001,1.597,3.089,3.8159999999999998,5.141,6.2590000000000003,7.516,8.7300000000000004,9.9749999999999996,11.212,12.456,13.699,14.944000000000001,16.189,17.434000000000001,18.678999999999998,2.0790000000000002,3.0950000000000002,4.0300000000000002,5.0940000000000003,6.1769999999999996,7.2889999999999997,8.4139999999999997,9.5510000000000002,10.695,11.847,13.003,14.162000000000001,15.324999999999999,16.491,17.658000000000001
638,C6H10O2,5.1130000000000004,3.4319999999999999,3.5840000000000001,3.0470000000000002,1.8049999999999999,1.0,0.40200000000000002,-0.19600000000000001,-0.64200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.613,2.0539999999999998,1.3540000000000001,0.51300000000000001,-0.10299999999999999,-0.71899999999999997,-1.4119999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2389999999999999,2.5659999999999998,1.6759999999999999,0.64300000000000002,0.0,-0.28799999999999998,-0.83599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080000000000002,1.946,3.8500000000000001,3.714,5.2089999999999996,5.4160000000000004,6.673,7.0860000000000003,8.1929999999999996,8.7370000000000001,9.7449999999999992,10.375,11.316000000000001,12.003,2.3029999999999999,3.3319999999999999,4.407,5.5759999999999996,6.774,7.992,9.2200000000000006,10.456,11.698,12.945,14.196,15.451000000000001,16.707999999999998,17.968,19.23,1.841,3.1309999999999998,4.0300000000000002,5.282,6.4800000000000004,7.7460000000000004,9.0099999999999998,10.287000000000001,11.566000000000001,12.848000000000001,14.131,15.414,16.698,17.983000000000001,19.266999999999999,2.0790000000000002,3.0950000000000002,4.0300000000000002,5.0940000000000003,6.1769999999999996,7.2889999999999997,8.4139999999999997,9.5510000000000002,10.695,11.847,13.003,14.162000000000001,15.324999999999999,16.491,17.658000000000001
639,C10H20O2,7.734,5.3730000000000002,3.8559999999999999,2.823,2.4489999999999998,2.1720000000000002,1.554,0.81699999999999995,0.16800000000000001,0.0,-0.27200000000000002,-0.64800000000000002,-0.91800000000000004,0.0,0.0,0.0,0.0,3.7759999999999998,2.0379999999999998,1.7749999999999999,1.5800000000000001,0.872,0.16400000000000001,-0.39700000000000002,-0.97299999999999998,-1.0,-1.2490000000000001,-1.786,0.0,0.0,0.0,0.0,3.6320000000000001,2.8069999999999999,2.3620000000000001,2.0049999999999999,1.403,0.66900000000000004,0.0,0.0,-0.39000000000000001,-0.68200000000000005,-1.0069999999999999,0.0,0.0,0.0,0.0,0.0,3.2189999999999999,2.5649999999999999,4.5330000000000004,4.71,6.1509999999999998,6.7350000000000003,7.9329999999999998,8.7159999999999993,9.8000000000000007,10.678000000000001,11.706,12.632,13.632,14.581,2.5649999999999999,3.6640000000000001,4.6909999999999998,5.8609999999999998,7.0720000000000001,8.3260000000000005,9.6080000000000005,10.911,12.227,13.554,14.887,16.225000000000001,17.567,18.911000000000001,20.256,1.758,3.4870000000000001,4.157,5.5330000000000004,6.6950000000000003,8.0250000000000004,9.3149999999999995,10.641999999999999,11.962,13.289999999999999,14.616,15.944000000000001,17.273,18.600999999999999,19.93,2.468,3.5760000000000001,4.5430000000000001,5.6689999999999996,6.8220000000000001,8.0180000000000007,9.2370000000000001,10.475,11.726000000000001,12.987,14.255000000000001,15.529,16.806999999999999,18.087,19.370000000000001
640,C6H8O3,5.4829999999999997,4.3490000000000002,4.3959999999999999,3.3010000000000002,2.6640000000000001,1.5640000000000001,0.47999999999999998,0.0,0.0,-0.59699999999999998,-0.80800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,3.867,2.7989999999999999,2.2629999999999999,1.423,0.13100000000000001,-0.48299999999999998,-0.90900000000000003,-1.1299999999999999,-1.619,0.0,0.0,0.0,0.0,0.0,0.0,4.0510000000000002,2.927,2.4550000000000001,1.2010000000000001,0.36699999999999999,-0.246,-0.39700000000000002,-0.79100000000000004,-0.96599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2959999999999998,3.2189999999999999,4.9340000000000002,5.6020000000000003,6.9189999999999996,7.8810000000000002,9.0690000000000008,10.138,11.285,12.391,13.523999999999999,14.643000000000001,15.772,16.896000000000001,2.4849999999999999,3.738,4.9699999999999998,6.3099999999999996,7.6859999999999999,9.0920000000000005,10.516999999999999,11.958,13.409000000000001,14.868,16.332000000000001,17.800999999999998,19.273,20.747,22.222999999999999,1.9930000000000001,3.581,4.4850000000000003,5.7850000000000001,6.992,8.2910000000000004,9.5850000000000009,10.904999999999999,12.231999999999999,13.567,14.907,16.25,17.596,18.943999999999999,20.292999999999999,2.262,3.5659999999999998,4.6790000000000003,5.9489999999999998,7.242,8.5700000000000003,9.9179999999999993,11.281000000000001,12.654,14.034000000000001,15.420999999999999,16.809999999999999,18.202999999999999,19.597000000000001,20.992999999999999
641,C10H18SO,7.1100000000000003,5.8949999999999996,4.407,3.6259999999999999,3.0600000000000001,2.3319999999999999,1.1799999999999999,0.66900000000000004,0.0,0.0,-0.11700000000000001,-0.35399999999999998,-0.80400000000000005,-1.0,0.0,0.0,0.0,4.4080000000000004,3.6429999999999998,2.258,1.7869999999999999,0.81499999999999995,0.48799999999999999,-0.065000000000000002,-0.89200000000000002,-1.0,-1.2310000000000001,-1.6000000000000001,-1.901,0.0,0.0,0.0,4.3360000000000003,3.5089999999999999,2.9129999999999998,2.274,0.96699999999999997,0.53500000000000003,0.0,-0.14699999999999999,-0.20899999999999999,-0.45900000000000002,-0.81799999999999995,-1.0,0.0,0.0,0.0,0.0,3.6110000000000002,3.7610000000000001,5.3979999999999997,6.2169999999999996,7.5419999999999998,8.6050000000000004,9.8439999999999994,10.999000000000001,12.215,13.404,14.616,15.82,17.032,18.242000000000001,2.6389999999999998,3.9510000000000001,5.1699999999999999,6.5099999999999998,7.8739999999999997,9.2669999999999995,10.679,12.105,13.542999999999999,14.989000000000001,16.443000000000001,17.902000000000001,19.366,20.834,22.305,2.0430000000000001,3.9590000000000001,4.9299999999999997,6.4219999999999997,7.7599999999999998,9.202,10.624000000000001,12.071,13.518000000000001,14.975,16.434999999999999,17.899000000000001,19.366,20.835999999999999,22.308,2.5569999999999999,3.8900000000000001,5.085,6.4089999999999998,7.7560000000000002,9.1340000000000003,10.531000000000001,11.943,13.367000000000001,14.801,16.241,17.687000000000001,19.137,20.591000000000001,22.047000000000001
642,C3H6O2S,3.3279999999999998,2.4140000000000001,3.782,2.2869999999999999,0.44800000000000001,0.0,-0.51700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1159999999999997,3.0659999999999998,0.61599999999999999,0.063,-0.96999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5230000000000001,1.9390000000000001,0.0,-0.14899999999999999,-0.61299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649999999999999,2.5649999999999999,3.9700000000000002,4.6150000000000002,5.7069999999999999,6.5529999999999999,7.5460000000000003,8.4540000000000006,9.4139999999999997,10.342000000000001,11.289999999999999,12.226000000000001,13.17,14.109,1.946,3.0449999999999999,4.2050000000000001,5.4509999999999996,6.7300000000000004,8.0289999999999999,9.3399999999999999,10.659000000000001,11.981999999999999,13.308,14.635999999999999,15.964,17.294,18.623000000000001,19.952999999999999,2.0659999999999998,3.3559999999999999,4.5940000000000003,5.9329999999999998,7.2809999999999997,8.6470000000000002,10.023999999999999,11.41,12.802,14.199999999999999,15.602,17.007999999999999,18.414999999999999,19.824999999999999,21.236000000000001,1.74,2.8660000000000001,3.9470000000000001,5.1319999999999997,6.3470000000000004,7.5839999999999996,8.8300000000000001,10.083,11.337999999999999,12.596,13.853999999999999,15.112,16.370999999999999,17.629999999999999,18.890000000000001
643,C10H10O2,8.3450000000000006,5.8310000000000004,4.2149999999999999,3.2240000000000002,2.9169999999999998,2.77,2.1469999999999998,1.647,0.85299999999999998,0.57299999999999995,0.14999999999999999,-0.41899999999999998,-0.5,-0.57699999999999996,0.0,0.0,0.0,3.04,2.8079999999999998,1.927,1.5089999999999999,0.94199999999999995,0.82999999999999996,-0.111,-0.64700000000000002,-1.0589999999999999,-1.3089999999999999,-1.8100000000000001,-2.0,0.0,0.0,0.0,3.8079999999999998,2.7250000000000001,2.4620000000000002,2.3100000000000001,1.506,1.2230000000000001,0.47799999999999998,0.11899999999999999,-0.19400000000000001,-0.755,-0.88200000000000001,-1.0,0.0,0.0,0.0,0.0,3.367,2.5649999999999999,4.7960000000000003,4.9489999999999998,6.5439999999999996,7.1719999999999997,8.4700000000000006,9.3230000000000004,10.483000000000001,11.439,12.537000000000001,13.539,14.608000000000001,15.631,2.8900000000000001,3.9980000000000002,5.1369999999999996,6.3719999999999999,7.6550000000000002,8.9770000000000003,10.327,11.699999999999999,13.089,14.491,15.903,17.321000000000002,18.745000000000001,20.172999999999998,21.603000000000002,1.633,3.5899999999999999,3.8199999999999998,5.298,6.0270000000000001,7.2800000000000002,8.2149999999999999,9.3729999999999993,10.396000000000001,11.515000000000001,12.576000000000001,13.679,14.757999999999999,15.856,16.943999999999999,2.5489999999999999,3.7069999999999999,4.6719999999999997,5.8319999999999999,7.0190000000000001,8.2560000000000002,9.5210000000000008,10.808999999999999,12.111000000000001,13.425000000000001,14.744999999999999,16.071000000000002,17.399999999999999,18.731999999999999,20.065000000000001
644,C6H8N2O,6.0599999999999996,4.3550000000000004,4.1550000000000002,2.9169999999999998,2.8450000000000002,1.7030000000000001,0.93300000000000005,0.57499999999999996,-0.107,-0.5,-0.52100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,3.069,1.944,1.4890000000000001,0.93999999999999995,0.121,-0.61199999999999999,-1.2330000000000001,-1.3180000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7109999999999999,2.4279999999999999,2.363,1.373,0.59799999999999998,0.076999999999999999,-0.46400000000000002,-0.81699999999999995,-1.0680000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1349999999999998,2.5649999999999999,4.5949999999999998,4.875,6.3650000000000002,7.0469999999999997,8.2889999999999997,9.1530000000000005,10.282,11.228999999999999,12.304,13.291,14.34,15.345000000000001,2.5649999999999999,3.6760000000000002,4.8380000000000001,6.101,7.4100000000000001,8.7509999999999994,10.116,11.497,12.891,14.294,15.702999999999999,17.117000000000001,18.533999999999999,19.952999999999999,21.373999999999999,1.224,3.2170000000000001,3.367,4.8760000000000003,5.5990000000000002,6.8819999999999997,7.8419999999999996,9.032,10.087,11.237,12.332000000000001,13.465,14.574999999999999,15.702,16.818000000000001,2.2189999999999999,3.4180000000000001,4.3890000000000002,5.5679999999999996,6.7640000000000002,8.0060000000000002,9.2690000000000001,10.548999999999999,11.84,13.137,14.44,15.744999999999999,17.053000000000001,18.361999999999998,19.670999999999999
645,C5H8O2,3.9830000000000001,2.9660000000000002,3.8540000000000001,3.133,1.0,0.41399999999999998,0.0,-0.40100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4889999999999999,2.52,0.58699999999999997,-0.090999999999999998,-0.32000000000000001,-1.5640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4169999999999998,2.738,0.60199999999999998,0.0,-0.019,-0.73799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080000000000002,2.5649999999999999,4.0069999999999997,4.3940000000000001,5.5410000000000004,6.1680000000000001,7.1849999999999996,7.9320000000000004,8.8840000000000003,9.6950000000000003,10.613,11.458,12.358000000000001,13.221,2.1970000000000001,3.2959999999999998,4.5,5.7649999999999997,7.0510000000000002,8.3490000000000002,9.6539999999999999,10.967000000000001,12.286,13.609,14.936999999999999,16.268999999999998,17.603000000000002,18.940999999999999,20.280000000000001,1.726,3.1099999999999999,4.0220000000000002,5.2759999999999998,6.4139999999999997,7.6379999999999999,8.8420000000000005,10.07,11.298,12.534000000000001,13.773,15.015000000000001,16.259,17.504999999999999,18.751999999999999,1.946,3.048,4.1150000000000002,5.2679999999999998,6.431,7.6079999999999997,8.7940000000000005,9.9870000000000001,11.186999999999999,12.391999999999999,13.601000000000001,14.813000000000001,16.029,17.247,18.468
646,C5H6OS,4.4829999999999997,3.4169999999999998,4.149,2.601,2.5449999999999999,0.77300000000000002,0.049000000000000002,-0.24299999999999999,-0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8460000000000001,2.1970000000000001,1.238,0.27000000000000002,-0.56799999999999995,-1.6299999999999999,-1.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7250000000000001,2.2040000000000002,2.0760000000000001,0.48099999999999998,-0.28399999999999997,-0.67600000000000005,-0.82499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944,2.5649999999999999,4.4189999999999996,4.875,6.2249999999999996,7.0220000000000002,8.1690000000000005,9.0980000000000008,10.166,11.147,12.183,13.183,14.207000000000001,15.215,2.351,3.4740000000000002,4.6719999999999997,5.9539999999999997,7.2830000000000004,8.6449999999999996,10.028,11.425000000000001,12.832000000000001,14.244999999999999,15.661,17.079999999999998,18.5,19.920999999999999,21.343,1.5329999999999999,3.3380000000000001,4.1070000000000002,5.5659999999999998,6.7679999999999998,8.1300000000000008,9.4429999999999996,10.789999999999999,12.128,13.474,14.818,16.164999999999999,17.510999999999999,18.858000000000001,20.204000000000001,2.0409999999999999,3.238,4.2699999999999996,5.4649999999999999,6.694,7.9610000000000003,9.2460000000000004,10.544,11.849,13.157999999999999,14.468999999999999,15.782,17.096,18.41,19.725000000000001
