molid,identifiere,RDF010u,RDF015u,RDF020u,RDF025u,RDF030u,RDF035u,RDF040u,RDF045u,RDF050u,RDF055u,RDF060u,RDF065u,RDF070u,RDF075u,RDF080u,RDF085u,RDF090u,RDF095u,RDF100u,RDF105u,RDF110u,RDF115u,RDF120u,RDF125u,RDF130u,RDF135u,RDF140u,RDF145u,RDF150u,RDF155u,RDF010m,RDF015m,RDF020m,RDF025m,RDF030m,RDF035m,RDF040m,RDF045m,RDF050m,RDF055m,RDF060m,RDF065m,RDF070m,RDF075m,RDF080m,RDF085m,RDF090m,RDF095m,RDF100m,RDF105m,RDF110m,RDF115m,RDF120m,RDF125m,RDF130m,RDF135m,RDF140m,RDF145m,RDF150m,RDF155m,RDF010v,RDF015v,RDF020v,RDF025v,RDF030v,RDF035v,RDF040v,RDF045v,RDF050v,RDF055v,RDF060v,RDF065v,RDF070v,RDF075v,RDF080v,RDF085v,RDF090v,RDF095v,RDF100v,RDF105v,RDF110v,RDF115v,RDF120v,RDF125v,RDF130v,RDF135v,RDF140v,RDF145v,RDF150v,RDF155v,RDF010e,RDF015e,RDF020e,RDF025e,RDF030e,RDF035e,RDF040e,RDF045e,RDF050e,RDF055e,RDF060e,RDF065e,RDF070e,RDF075e,RDF080e,RDF085e,RDF090e,RDF095e,RDF100e,RDF105e,RDF110e,RDF115e,RDF120e,RDF125e,RDF130e,RDF135e,RDF140e,RDF145e,RDF150e,RDF155e,RDF010p,RDF015p,RDF020p,RDF025p,RDF030p,RDF035p,RDF040p,RDF045p,RDF050p,RDF055p,RDF060p,RDF065p,RDF070p,RDF075p,RDF080p,RDF085p,RDF090p,RDF095p,RDF100p,RDF105p,RDF110p,RDF115p,RDF120p,RDF125p,RDF130p,RDF135p,RDF140p,RDF145p,RDF150p,RDF155p
820,C13H18O2,8.4329999999999998,8.0169999999999995,5.0460000000000003,29.268999999999998,13.347,7.8550000000000004,14.103999999999999,12.254,17.181999999999999,7.9649999999999999,5.0019999999999998,8.0670000000000002,6.9020000000000001,12.676,5.4790000000000001,4.0720000000000001,8.0950000000000006,6.9749999999999996,2.9289999999999998,2.4039999999999999,0.83399999999999996,1.609,1.4410000000000001,0.84599999999999997,0.089999999999999997,0.0,0.0,0.0,0.0,0.0,0.72599999999999998,8.3049999999999997,0.42499999999999999,12.237,2.5640000000000001,1.0669999999999999,1.472,4.6840000000000002,4.8570000000000002,1.899,0.59699999999999998,1.484,2.1259999999999999,2.1110000000000002,2.2120000000000002,0.97699999999999998,0.60899999999999999,0.60299999999999998,0.065000000000000002,0.98099999999999998,0.153,0.064000000000000001,0.031,0.0060000000000000001,0.001,0.0,0.0,0.0,0.0,0.0,2.5230000000000001,7.5860000000000003,1.2430000000000001,12.162000000000001,2.8130000000000002,2.1469999999999998,3.3250000000000002,4.7480000000000002,5.5869999999999997,2.3370000000000002,1.0369999999999999,2.161,3.012,3.9289999999999998,2.7480000000000002,1.4390000000000001,2.0499999999999998,1.716,0.38100000000000001,1.127,0.309,0.28699999999999998,0.184,0.075999999999999998,0.0080000000000000002,0.0,0.0,0.0,0.0,0.0,7.9470000000000001,8.3040000000000003,5.0229999999999997,28.611000000000001,12.717000000000001,7.5039999999999996,14.114000000000001,13.430999999999999,16.913,8.0800000000000001,4.6779999999999999,7.8170000000000002,6.5410000000000004,12.211,5.258,3.7879999999999998,7.5149999999999997,6.444,2.629,2.2509999999999999,0.79000000000000004,1.4650000000000001,1.292,0.75,0.080000000000000002,0.0,0.0,0.0,0.0,0.0,3.2109999999999999,7.5359999999999996,1.579,13.026999999999999,3.3929999999999998,2.6869999999999998,4.1840000000000002,5.1349999999999998,6.4459999999999997,2.6739999999999999,1.327,2.5960000000000001,3.3919999999999999,4.702,2.9849999999999999,1.6579999999999999,2.649,2.2010000000000001,0.55900000000000005,1.2130000000000001,0.36899999999999999,0.39400000000000002,0.27100000000000002,0.123,0.012999999999999999,0.0,0.0,0.0,0.0,0.0
821,C6H8O3,4.0209999999999999,4.9279999999999999,2.2789999999999999,7.915,9.7390000000000008,6.1379999999999999,5.2199999999999998,3.339,3.3879999999999999,2.5960000000000001,0.71699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,5.2750000000000004,0.20100000000000001,5.3899999999999997,3.3170000000000002,3.4209999999999998,0.34200000000000003,1.5229999999999999,0.443,0.29099999999999998,0.0050000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073,4.4130000000000003,0.61499999999999999,3.6080000000000001,2.8079999999999998,2.1320000000000001,0.93899999999999995,0.83099999999999996,0.49399999999999999,0.39700000000000002,0.064000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0670000000000002,5.2720000000000002,2.2650000000000001,8.5600000000000005,10.147,6.7560000000000002,4.9989999999999997,3.887,3.7650000000000001,3.2440000000000002,0.63600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345,4.3529999999999998,0.77600000000000002,3.645,3.3220000000000001,2.2789999999999999,1.248,0.85699999999999998,0.59599999999999997,0.44900000000000001,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,C10H16O,7.2110000000000003,8.5030000000000001,4.819,25.739999999999998,13.477,17.419,8.9350000000000005,12.098000000000001,12.201000000000001,6.9870000000000001,3.8039999999999998,1.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,8.4529999999999994,0.42199999999999999,13.579000000000001,2.996,3.0190000000000001,1.9630000000000001,0.89800000000000002,1.736,0.32600000000000001,0.128,0.010999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1579999999999999,8.4570000000000007,1.044,14.782999999999999,4.601,5.1230000000000002,2.9319999999999999,2.8610000000000002,2.2400000000000002,1.135,0.40100000000000002,0.13300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7949999999999999,8.4969999999999999,5.1219999999999999,24.818000000000001,12.741,17.030000000000001,8.9550000000000001,11.394,12.081,6.7069999999999999,3.7229999999999999,1.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.746,8.4600000000000009,1.3029999999999999,15.509,5.359,6.2359999999999998,3.4689999999999999,3.7029999999999998,2.8260000000000001,1.54,0.57899999999999996,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,C7H14O2,6.2409999999999997,5.532,3.4790000000000001,20.815999999999999,12.44,5.7060000000000004,7.8689999999999998,6.9089999999999998,8.5609999999999999,3.7130000000000001,1.4910000000000001,3.2949999999999999,3.4929999999999999,2.0129999999999999,0.57999999999999996,0.40100000000000002,0.73199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54100000000000004,5.819,0.29299999999999998,7.2880000000000003,2.1299999999999999,0.40699999999999997,1.0600000000000001,0.38700000000000001,3.2250000000000001,0.088999999999999996,0.156,1.105,0.16900000000000001,0.40000000000000002,0.0089999999999999993,0.0050000000000000001,0.0050000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8680000000000001,5.0999999999999996,0.77100000000000002,6.9249999999999998,2.3799999999999999,1.425,2.0470000000000002,1.198,2.6949999999999998,0.503,0.30199999999999999,0.89400000000000002,0.68899999999999995,0.71999999999999997,0.065000000000000002,0.042000000000000003,0.065000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.883,5.8179999999999996,3.5470000000000002,20.765000000000001,11.898999999999999,5.3259999999999996,7.9939999999999998,6.8079999999999998,9.4689999999999994,3.3380000000000001,1.405,3.3460000000000001,3.222,1.891,0.51800000000000002,0.35699999999999998,0.64900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3769999999999998,5.0499999999999998,0.97899999999999998,7.5640000000000001,2.895,1.8480000000000001,2.5129999999999999,1.5880000000000001,2.931,0.73099999999999998,0.38100000000000001,1.028,0.92700000000000005,0.85099999999999998,0.099000000000000005,0.065000000000000002,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,C5H8O,3.734,2.931,2.4630000000000001,6.0659999999999998,3.4990000000000001,6.327,4.0190000000000001,1.609,0.995,1.1140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32700000000000001,2.9279999999999999,0.23100000000000001,2.8959999999999999,0.20999999999999999,1.607,1.3320000000000001,0.111,0.122,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119,2.9279999999999999,0.58099999999999996,3.4889999999999999,0.746,1.573,0.99099999999999999,0.39000000000000001,0.155,0.17000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5209999999999999,2.931,2.6200000000000001,5.9400000000000004,3.2120000000000002,6.4009999999999998,4.0220000000000002,1.53,1.244,1.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.423,2.9289999999999998,0.72099999999999997,3.738,0.98799999999999999,1.8640000000000001,1.139,0.505,0.17499999999999999,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,C9H12O,6.1200000000000001,4.5140000000000002,3.246,18.053000000000001,9.2469999999999999,3.4500000000000002,5.6470000000000002,9.4600000000000009,5.4370000000000003,2.726,4.0289999999999999,4.6749999999999998,1.1910000000000001,0.031,0.32900000000000001,0.85799999999999998,0.59599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54000000000000004,4.5570000000000004,0.27000000000000002,6.8079999999999998,0.20100000000000001,0.67900000000000005,0.65400000000000003,2.9710000000000001,1.129,0.27400000000000002,1.3979999999999999,1.151,0.082000000000000003,0.0,0.065000000000000002,0.074999999999999997,0.0040000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.698,4.4450000000000003,0.96199999999999997,7.4199999999999999,1.171,1.089,1.3879999999999999,4.1210000000000004,1.6639999999999999,0.379,1.827,1.6879999999999999,0.307,0.0030000000000000001,0.058999999999999997,0.17299999999999999,0.052999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,4.5579999999999998,3.0550000000000002,17.094000000000001,8.2910000000000004,3.359,5.3010000000000002,9.6379999999999999,5.0049999999999999,2.5110000000000001,4.2060000000000004,4.3689999999999998,1.109,0.028000000000000001,0.41299999999999998,0.92700000000000005,0.52800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1440000000000001,4.4370000000000003,1.226,8.032,1.726,1.3240000000000001,1.7669999999999999,4.5750000000000002,1.944,0.51900000000000002,1.996,1.9430000000000001,0.39900000000000002,0.0050000000000000001,0.064000000000000001,0.216,0.085999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,C12H14O3,6.5839999999999996,6.6719999999999997,3.278,16.568999999999999,9.4179999999999993,4.9889999999999999,7.1740000000000004,17.704999999999998,10.244,5.1639999999999997,7.3739999999999997,8.7379999999999995,6.0099999999999998,5.2560000000000002,2.1320000000000001,7.7629999999999999,3.0139999999999998,1.9990000000000001,0.64800000000000002,1.2170000000000001,2.085,1.581,0.56100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58699999999999997,6.7430000000000003,0.29099999999999998,9.907,2.5209999999999999,1.9650000000000001,2.419,5.4000000000000004,4.6319999999999997,0.372,3.23,1.706,2.6970000000000001,0.95599999999999996,0.24299999999999999,1.6899999999999999,0.80400000000000005,0.224,0.062,0.65400000000000003,0.183,0.021999999999999999,0.0040000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.974,6.5599999999999996,0.96599999999999997,8.5289999999999999,2.7410000000000001,1.724,2.2850000000000001,6.7839999999999998,4.0350000000000001,0.79100000000000004,2.9620000000000002,2.6560000000000001,2.7850000000000001,1.524,0.59099999999999997,1.216,0.58599999999999997,0.30599999999999999,0.19900000000000001,0.379,0.58099999999999996,0.16900000000000001,0.050000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2110000000000003,6.7439999999999998,3.0939999999999999,17.350999999999999,9.7699999999999996,5.1449999999999996,7.1710000000000003,17.486000000000001,10.33,4.7240000000000002,7.9720000000000004,8.5009999999999994,6.1820000000000004,4.8730000000000002,2.0019999999999998,7.9059999999999997,3.274,2.4980000000000002,0.61099999999999999,1.27,2.0510000000000002,1.4099999999999999,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5089999999999999,6.548,1.2310000000000001,8.7569999999999997,3.1040000000000001,1.948,2.6059999999999999,7.5910000000000002,4.3769999999999998,1.087,3.1579999999999999,3.1240000000000001,2.9620000000000002,1.8200000000000001,0.73999999999999999,1.528,0.66000000000000003,0.34599999999999997,0.252,0.39500000000000002,0.73399999999999999,0.26100000000000001,0.081000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,C11H14O3,7.0919999999999996,5.306,9.6820000000000004,12.278,2.9630000000000001,5.9219999999999997,14.6,13.868,19.248999999999999,9.1809999999999992,17.047999999999998,5.8179999999999996,6.7409999999999997,4.0069999999999997,2.9809999999999999,1.7130000000000001,0.29199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622,5.8460000000000001,0.77500000000000002,8.5350000000000001,0.17799999999999999,2.294,3.6030000000000002,3.8079999999999998,6.0739999999999998,4.8360000000000003,5.4240000000000004,0.23499999999999999,0.27400000000000002,0.222,0.246,0.012,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9890000000000001,4.5049999999999999,1.9259999999999999,7.9939999999999998,0.47099999999999997,2.29,5.4720000000000004,5.4359999999999999,8.1460000000000008,3.831,5.3819999999999997,0.97199999999999998,0.89200000000000002,0.69699999999999995,0.76600000000000001,0.153,0.025999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9560000000000004,5.8410000000000002,10.210000000000001,12.564,2.9460000000000002,5.8120000000000003,13.992000000000001,13.888999999999999,18.567,9.423,17.451000000000001,5.2869999999999999,6.0709999999999997,3.9169999999999998,2.952,1.5189999999999999,0.25900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5139999999999998,4.4119999999999999,2.4279999999999999,8.2059999999999995,0.625,2.5249999999999999,6.3780000000000001,6.1180000000000003,9.1519999999999992,4.0590000000000002,6.1379999999999999,1.347,1.27,0.92800000000000005,0.97199999999999998,0.248,0.042000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,C7H10O3,4.4580000000000002,5.8319999999999999,3.4670000000000001,10.032,6.8040000000000003,4.758,7.2460000000000004,4.6280000000000001,5.7789999999999999,6.2839999999999998,2.577,1.5840000000000001,0.79400000000000004,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38700000000000001,5.431,0.36199999999999999,8.1999999999999993,3.6949999999999998,4.8300000000000001,0.93799999999999994,0.70599999999999996,0.436,0.58199999999999996,0.090999999999999998,0.10199999999999999,0.0060000000000000001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.335,4.2830000000000004,0.66700000000000004,5.29,1.897,1.8660000000000001,1.8300000000000001,1.1699999999999999,1.069,1.3380000000000001,0.42699999999999999,0.38800000000000001,0.070999999999999994,0.010999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2030000000000003,6.2169999999999996,4.0190000000000001,11.087,8.1609999999999996,6.3200000000000003,7.7050000000000001,4.5700000000000003,5.8819999999999997,6.3230000000000004,2.3370000000000002,1.4690000000000001,0.70399999999999996,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.698,4.2480000000000002,0.79700000000000004,5.2430000000000003,2.0019999999999998,1.8540000000000001,2.234,1.4359999999999999,1.377,1.6830000000000001,0.59499999999999997,0.50700000000000001,0.115,0.017999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,C8H10S,4.2510000000000003,3.6749999999999998,1.9570000000000001,12.012,6.3399999999999999,4.2519999999999998,8.5079999999999991,7.9939999999999998,5.7809999999999997,3.2000000000000002,3.6030000000000002,0.26000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35799999999999998,3.6040000000000001,0.17000000000000001,6.6079999999999997,5.0810000000000004,0.38500000000000001,5.9029999999999996,3.0019999999999998,1.3160000000000001,0.20999999999999999,0.034000000000000002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2709999999999999,3.6110000000000002,0.57799999999999996,7.3040000000000003,3.1749999999999998,1.2070000000000001,4.032,2.9609999999999999,2.1150000000000002,0.68700000000000006,0.34499999999999997,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0039999999999996,3.6760000000000002,1.841,11.622,6.1760000000000002,4.0119999999999996,8.3810000000000002,7.6100000000000003,5.4509999999999996,2.9630000000000001,3.202,0.23100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6180000000000001,3.6400000000000001,0.73799999999999999,8.0570000000000004,4.5229999999999997,1.629,6.0309999999999997,4.032,2.5600000000000001,0.98099999999999998,0.54800000000000004,0.037999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,C12H10O,5.2729999999999997,3.403,2.9420000000000002,13.973000000000001,4.3090000000000002,6.6970000000000001,6.5350000000000001,9.1199999999999992,5.5529999999999999,2.851,4.6689999999999996,2.012,4.0890000000000004,1.1419999999999999,2.71,0.23400000000000001,0.56100000000000005,0.014999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,3.4940000000000002,0.247,5.6799999999999997,2.2149999999999999,2.1179999999999999,2.3290000000000002,2.8730000000000002,1.6759999999999999,0.61899999999999999,0.92000000000000004,1.137,1.018,0.095000000000000001,0.192,0.002,0.0040000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5760000000000001,3.2690000000000001,0.879,5.7400000000000002,2.706,2.7250000000000001,2.9740000000000002,3.3149999999999999,2.2189999999999999,1.143,1.7729999999999999,1.292,1.371,0.33900000000000002,0.71199999999999997,0.021999999999999999,0.050000000000000003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9660000000000002,3.4929999999999999,2.7709999999999999,13.676,4.1760000000000002,6.5800000000000001,6.3860000000000001,9.8109999999999999,5.1959999999999997,2.7090000000000001,4.4219999999999997,1.9399999999999999,3.7730000000000001,1.075,2.5270000000000001,0.20799999999999999,0.498,0.012999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0070000000000001,3.254,1.1200000000000001,6.1710000000000003,2.8929999999999998,3.1120000000000001,3.3319999999999999,3.5590000000000002,2.484,1.3420000000000001,2.1019999999999999,1.3600000000000001,1.5649999999999999,0.432,0.92200000000000004,0.035000000000000003,0.081000000000000003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,C6H8O,3.806,2.7389999999999999,1.22,6.8559999999999999,2.3700000000000001,1.7809999999999999,2.0089999999999999,3.4689999999999999,2.2490000000000001,3.819,0.0,0.57199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32000000000000001,2.794,0.23799999999999999,3.0,0.072999999999999995,0.42099999999999999,0.158,1.139,0.016,0.16,0.0,0.0040000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1379999999999999,2.6539999999999999,0.39300000000000002,2.6379999999999999,0.32500000000000001,0.66900000000000004,0.56999999999999995,1.6339999999999999,0.20100000000000001,0.70299999999999996,0.0,0.050999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.585,2.794,1.2030000000000001,6.673,2.1949999999999998,1.7549999999999999,1.8839999999999999,3.3090000000000002,1.9950000000000001,3.4830000000000001,0.0,0.50700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4490000000000001,2.645,0.47299999999999998,2.8210000000000002,0.46300000000000002,0.78100000000000003,0.73099999999999998,1.831,0.32600000000000001,0.96099999999999997,0.0,0.083000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,C10H14O3S,6.4889999999999999,5.5259999999999998,2.9769999999999999,14.515000000000001,9.7569999999999997,2.3759999999999999,7.2679999999999998,9.5169999999999995,14.154,6.2990000000000004,3.2069999999999999,6.6859999999999999,2.581,7.4550000000000001,1.8300000000000001,2.484,4.8540000000000001,2.016,3.1579999999999999,0.83299999999999996,7.0060000000000002,0.001,4.1159999999999997,0.012999999999999999,3.9780000000000002,0.0,1.736,0.0,0.0,0.0,0.56200000000000006,5.8710000000000004,0.59199999999999997,6.6029999999999998,0.81999999999999995,5.5839999999999996,2.0459999999999998,5.7510000000000003,2.9369999999999998,1.282,0.23599999999999999,3.5960000000000001,0.112,3.9620000000000002,0.17699999999999999,1.2549999999999999,2.278,0.14199999999999999,0.34200000000000003,0.091999999999999998,4.1130000000000004,0.0,0.28199999999999997,0.001,0.186,0.0,0.012,0.0,0.0,0.0,1.9419999999999999,5.0129999999999999,0.82299999999999995,4.96,2.1389999999999998,1.679,2.27,3.3210000000000002,4.2240000000000002,2.1000000000000001,0.501,2.4430000000000001,0.47699999999999998,2.669,0.23100000000000001,0.84599999999999997,2.7109999999999999,0.51900000000000002,0.629,0.19700000000000001,3.9860000000000002,0.0,0.80000000000000004,0.0040000000000000001,0.78600000000000003,0.0,0.155,0.0,0.0,0.0,6.1159999999999997,5.8680000000000003,3.169,15.202,9.5359999999999996,2.8820000000000001,7.5949999999999998,9.9870000000000001,13.566000000000001,6.3570000000000002,2.9620000000000002,6.8120000000000003,2.3540000000000001,8.0530000000000008,1.6799999999999999,2.9620000000000002,4.7199999999999998,1.8799999999999999,3.2519999999999998,0.91100000000000003,7.3739999999999997,0.001,3.9950000000000001,0.012,3.641,0.0,1.54,0.0,0.0,0.0,2.4710000000000001,4.9530000000000003,1.016,5.6989999999999998,2.9550000000000001,2.347,2.9039999999999999,4.46,5.0389999999999997,2.9079999999999999,0.67000000000000004,3.278,0.65000000000000002,2.9430000000000001,0.32200000000000001,1.0600000000000001,2.9249999999999998,0.67300000000000004,0.78600000000000003,0.23899999999999999,4.157,0.0,1.0429999999999999,0.0050000000000000001,1.0609999999999999,0.0,0.252,0.0,0.0,0.0
833,C13H24O2,10.769,10.26,5.5739999999999998,43.060000000000002,22.079000000000001,6.9059999999999997,16.704999999999998,10.153,25.869,8.1669999999999998,13.763,21.384,14.154999999999999,18.385999999999999,9.2889999999999997,11.749000000000001,6.3609999999999998,4.4400000000000004,2.2690000000000001,2.23,1.528,0.63800000000000001,0.0030000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91800000000000004,10.550000000000001,0.41399999999999998,12.970000000000001,3.613,0.86799999999999999,3.4289999999999998,1.6739999999999999,8.1679999999999993,1.4890000000000001,3.0369999999999999,2.4199999999999999,0.878,4.0369999999999999,2.1099999999999999,1.351,0.29999999999999999,0.215,0.060999999999999999,0.051999999999999998,0.099000000000000005,0.0050000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2210000000000001,9.8170000000000002,1.3759999999999999,13.912000000000001,3.9289999999999998,1.8260000000000001,4.9459999999999997,2.6669999999999998,10.742000000000001,2.5800000000000001,4.5999999999999996,4.9390000000000001,2.9900000000000002,6.4409999999999998,2.6429999999999998,2.6190000000000002,1.181,0.82899999999999996,0.317,0.29499999999999998,0.377,0.057000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.146000000000001,10.551,5.3460000000000001,41.762999999999998,20.57,6.6580000000000004,17.297000000000001,9.9410000000000007,25.122,7.9459999999999997,12.839,20.434999999999999,13.305999999999999,17.225999999999999,8.8640000000000008,10.884,5.7969999999999997,4.0460000000000003,2.0419999999999998,2.0030000000000001,1.4179999999999999,0.56599999999999995,0.0030000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0999999999999996,9.766,1.774,15.478999999999999,4.9409999999999998,2.2749999999999999,5.8159999999999998,3.1819999999999999,11.981999999999999,3.0499999999999998,5.367,6.2999999999999998,3.9359999999999999,7.5060000000000002,3.133,3.2789999999999999,1.6040000000000001,1.123,0.45600000000000002,0.43099999999999999,0.49199999999999999,0.091999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
